# Q1 =   100.0000 , Q2 =   100.0000
# x  F3Wp(LO) F3Wm(LO) F3Wp(NLO) F3Wm(NLO) F3Wp(NNLO) F3Wm(NNLO) F3Wp(N3LO) F3Wm(N3LO) F3Z(LO) F3Z(NLO) F3Z(NNLO) F3Z(N3LO)
    1.000000316960E-05   -4.897126597277E+04    4.913469084670E+04    2.013727087149E+02   -1.963415644316E+02    6.707571985278E+00   -6.511444162540E+00    2.386236311205E-01   -2.282475151252E-01    4.229435370965E+01    1.296387053801E+00    5.031374664121E-02    2.642590037238E-03
    1.122018806381E-05   -4.313604341130E+04    4.329574762334E+04    1.776935946271E+02   -1.728496908048E+02    5.918420606541E+00   -5.732580180311E+00    2.104851131043E-01   -2.009177605788E-01    4.133143971827E+01    1.247997294773E+00    4.766823039184E-02    2.435978801449E-03
    1.258925802843E-05   -3.799515326462E+04    3.815122144393E+04    1.568199687257E+02   -1.521581795117E+02    5.222640316937E+00   -5.046633744090E+00    1.856693262528E-01   -1.768565691867E-01    4.039042724973E+01    1.200934109593E+00    4.513960230949E-02    2.243248251701E-03
    1.412537978909E-05   -3.346599878825E+04    3.361851363147E+04    1.384184305065E+02   -1.339337467125E+02    4.609148128113E+00   -4.442538478191E+00    1.637830128443E-01   -1.556737271787E-01    3.947081611739E+01    1.155167305783E+00    4.272357094744E-02    2.063616003747E-03
    1.584893674715E-05   -2.947580834191E+04    2.962485065655E+04    1.221952307812E+02   -1.178827572240E+02    4.068178459230E+00   -3.910544935904E+00    1.444795628769E-01   -1.370255291834E-01    3.857211736117E+01    1.110667379268E+00    4.041596870295E-02    1.896335581952E-03
    1.778279945500E-05   -2.596046667517E+04    2.610611542199E+04    1.078915552523E+02   -1.037465081537E+02    3.591126457338E+00   -3.442063930783E+00    1.274534720172E-01   -1.206092412476E-01    3.769385297706E+01    1.067405498909E+00    3.821274899277E-02    1.740695109065E-03
    1.995262909442E-05   -2.286348521636E+04    2.300581755069E+04    9.527936903982E+01   -9.129707348505E+01    3.170409952080E+00   -3.029528502025E+00    1.124354584316E-01   -1.061582225956E-01    3.683555565066E+01    1.025353491372E+00    3.610998349103E-02    1.596016033290E-03
    2.238721798482E-05   -2.013509488709E+04    2.027418619912E+04    8.415775566591E+01   -8.033364311936E+01    2.799347835824E+00   -2.666272305018E+00    9.918816040617E-02   -9.343762803430E-02    3.599676849551E+01    9.844838264099E-01    3.410385943207E-02    1.461651892033E-03
    2.511887163984E-05   -1.773144680860E+04    1.786737076275E+04    7.434969144138E+01   -7.067929731748E+01    2.472052907461E+00   -2.346422465336E+00    8.750234539559E-02   -8.224062165069E-02    3.517704479556E+01    9.447696024870E-01    3.219067697289E-02    1.336987111185E-03
    2.818383744181E-05   -1.561390807560E+04    1.574673664884E+04    6.569920350085E+01   -6.217816478932E+01    2.183337460695E+00   -2.064805176982E+00    7.719356971907E-02   -7.238504102110E-02    3.437594775154E+01    9.061845327769E-01    3.036684661599E-02    1.221435839325E-03
    3.162278562252E-05   -1.374844131062E+04    1.387824482988E+04    5.806886593820E+01   -5.469291888209E+01    1.928630103735E+00   -1.816862531819E+00    6.809923540754E-02   -6.371045844042E-02    3.359305023091E+01    8.687029315136E-01    2.862888669030E-02    1.114440815942E-03
    3.548134893245E-05   -1.210505802454E+04    1.223190520310E+04    5.133759378987E+01   -4.810257161495E+01    1.703902473260E+00   -1.598579243042E+00    6.007599692706E-02   -5.607559189876E-02    3.282793452126E+01    8.322997006962E-01    2.697342088910E-02    1.015472272943E-03
