# create_pdfuncert.py -sqrts 7
# NNLO cross-section {deltaPDF}
0.00887249654124


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0114551903599
10.0 20.0 0.0112197052893
20.0 30.0 0.010877367574
30.0 40.0 0.0104761718552
40.0 50.0 0.010078951513
50.0 60.0 0.00969588341033
60.0 70.0 0.00922803834778
70.0 80.0 0.00886842134877
80.0 90.0 0.00855684399426
90.0 100.0 0.00814902605666
100.0 110.0 0.00796638938123
110.0 120.0 0.00754422479833
120.0 130.0 0.00747954794952
130.0 140.0 0.00705090597852
140.0 150.0 0.00703701715747
150.0 160.0 0.00657362381472
160.0 170.0 0.00642322009908
170.0 180.0 0.00649695205904
180.0 190.0 0.00617087203978
190.0 200.0 0.00548612089898
200.0 210.0 0.00592724277494
210.0 220.0 0.00568112448742
220.0 230.0 0.00560331371714
230.0 240.0 0.00528436008554
240.0 250.0 0.00547392847936
250.0 260.0 0.00478235431475
260.0 270.0 0.00502013625528
270.0 280.0 0.00500165385682
280.0 290.0 0.00454665331017
290.0 300.0 0.00466051270884
300.0 310.0 0.00447657727933
310.0 320.0 0.00513407039934
320.0 330.0 0.00428585595283
330.0 340.0 0.00442600941532
340.0 350.0 0.00381535964978
350.0 360.0 0.00324973107977
360.0 370.0 0.00387361489266
370.0 380.0 0.00403739281074
380.0 390.0 0.00409033467235
390.0 400.0 0.00401862406612
400.0 410.0 0.00278625531371
410.0 420.0 0.00335203098619
420.0 430.0 0.00400441545559
430.0 440.0 0.00237509950501
440.0 450.0 0.00469571347736
450.0 460.0 0.00223108787944
460.0 470.0 0.00323069397778
470.0 480.0 0.00241748771238
480.0 490.0 0.00325609133746
490.0 500.0 0.00372033728257
500.0 510.0 0.0018303322856
510.0 520.0 0.00445544216171
520.0 530.0 0.000590484985062
530.0 540.0 0.00259943060201
540.0 550.0 0.000232913081989
550.0 560.0 0.00195320348011
560.0 570.0 0.00464971235126
570.0 580.0 0.00202004189905
580.0 590.0 0.00649055538512
590.0 600.0 0.00570880297345


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.00169780109187
-4.0 -3.5 0.0205363108144
-3.5 -3.0 0.00758392401807
-3.0 -2.5 0.00790361358036
-2.5 -2.0 0.0090812383452
-2.0 -1.5 0.00938151266133
-1.5 -1.0 0.00915530738036
-1.0 -0.5 0.00877652144334
-0.5 0.0 0.00855472255554
0.0 0.5 0.00855166207538
0.5 1.0 0.00880190478451
1.0 1.5 0.00911810196748
1.5 2.0 0.00938954576761
2.0 2.5 0.00915418944226
2.5 3.0 0.00784476588342
3.0 3.5 0.00733842883236
3.5 4.0 0.0215358508367
4.0 4.5 0.0198691160112
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


