# create_pdfuncert.py -sqrts 40
# NNLO cross-section {deltaPDF}
0.0147503334719


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0181670514101
10.0 20.0 0.0179973797624
20.0 30.0 0.0177428088936
30.0 40.0 0.0172666145055
40.0 50.0 0.0168714869041
50.0 60.0 0.0164415888309
60.0 70.0 0.0159539480117
70.0 80.0 0.0155383822198
80.0 90.0 0.0150458506648
90.0 100.0 0.0145297713821
100.0 110.0 0.0143214622303
110.0 120.0 0.0137917067159
120.0 130.0 0.0135687757913
130.0 140.0 0.0131096043057
140.0 150.0 0.0128851599323
150.0 160.0 0.012538969075
160.0 170.0 0.0125406779914
170.0 180.0 0.0121162369827
180.0 190.0 0.0118732768353
190.0 200.0 0.0113027809692
200.0 210.0 0.0117017746129
210.0 220.0 0.011282356678
220.0 230.0 0.0107403466723
230.0 240.0 0.0106083225633
240.0 250.0 0.0105801071567
250.0 260.0 0.0107544451029
260.0 270.0 0.0106030962921
270.0 280.0 0.00953182059131
280.0 290.0 0.0104098011233
290.0 300.0 0.0101381234171
300.0 310.0 0.00971861311769
310.0 320.0 0.00930587608605
320.0 330.0 0.00923597522236
330.0 340.0 0.0100380231351
340.0 350.0 0.0086554875076
350.0 360.0 0.0103900532151
360.0 370.0 0.00795313138022
370.0 380.0 0.0096994492731
380.0 390.0 0.00961081589456
390.0 400.0 0.00717380214583
400.0 410.0 0.0106516479865
410.0 420.0 0.00561021711073
420.0 430.0 0.00992561861398
430.0 440.0 0.00869061611134
440.0 450.0 0.00903805268592
450.0 460.0 0.00690974651746
460.0 470.0 0.00885476001493
470.0 480.0 0.00903173694133
480.0 490.0 0.0085083572989
490.0 500.0 0.00742106168255
500.0 510.0 0.00638852323539
510.0 520.0 0.00750595446238
520.0 530.0 0.00773238687562
530.0 540.0 0.0093781762561
540.0 550.0 0.00795481211935
550.0 560.0 0.0116294357468
560.0 570.0 0.00566199146675
570.0 580.0 0.00811883173115
580.0 590.0 0.00173719698276
590.0 600.0 0.0119597227736


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0206729858713
-5.5 -5.0 0.0080795834465
-5.0 -4.5 0.00874529646886
-4.5 -4.0 0.0113719503448
-4.0 -3.5 0.0143127294304
-3.5 -3.0 0.0147695443891
-3.0 -2.5 0.0154508709019
-2.5 -2.0 0.0152678797318
-2.0 -1.5 0.0150480459608
-1.5 -1.0 0.0148497966852
-1.0 -0.5 0.0144761584862
-0.5 0.0 0.0143394600558
0.0 0.5 0.014400292425
0.5 1.0 0.0145475306348
1.0 1.5 0.0147433630525
1.5 2.0 0.0150470260906
2.0 2.5 0.0153554592537
2.5 3.0 0.0153209800164
3.0 3.5 0.0149722436852
3.5 4.0 0.0140467598903
4.0 4.5 0.0117453361811
4.5 5.0 0.00835229324729
5.0 5.5 0.0070656478941
5.5 6.0 0.0672626291766


