# create_pdfuncert_schemeB.py -sqrts 80 -Q10
# N3LO cross-section {deltaPDF}
0.011188743658


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0112369322654
10.0 20.0 0.0112927715334
20.0 30.0 0.0112279978301
30.0 40.0 0.0113762087448
40.0 50.0 0.0113302842335
50.0 60.0 0.0114963147141
60.0 70.0 0.0114955995737
70.0 80.0 0.0114409954906
80.0 90.0 0.0116322791508
90.0 100.0 0.0116164899571
100.0 110.0 0.011507212459
110.0 120.0 0.0112668394486
120.0 130.0 0.0112926913727
130.0 140.0 0.0113947103172
140.0 150.0 0.0111488541959
150.0 160.0 0.0109241040533
160.0 170.0 0.0114637044014
170.0 180.0 0.0107227232278
180.0 190.0 0.0106779222682
190.0 200.0 0.0108891033601
200.0 210.0 0.0103954486319
210.0 220.0 0.0107939988244
220.0 230.0 0.0102747134509
230.0 240.0 0.00948890723775
240.0 250.0 0.0108943043707
250.0 260.0 0.0101976498284
260.0 270.0 0.00913932709575
270.0 280.0 0.0106453027137
280.0 290.0 0.0100249690325
290.0 300.0 0.00951337586386
300.0 310.0 0.00943109144511
310.0 320.0 0.010048833088
320.0 330.0 0.010182189079
330.0 340.0 0.00817959971524
340.0 350.0 0.0089043060092
350.0 360.0 0.00879203412873
360.0 370.0 0.0107071751425
370.0 380.0 0.00872787961011
380.0 390.0 0.00889212756044
390.0 400.0 0.00895902956056
400.0 410.0 0.00722041142334
410.0 420.0 0.00757795918822
420.0 430.0 0.00980586472628
430.0 440.0 0.00924261986963
440.0 450.0 0.0086234265048
450.0 460.0 0.00838220192846
460.0 470.0 0.00894175126347
470.0 480.0 0.00467078469095
480.0 490.0 0.00856346314582
490.0 500.0 0.00966546176993
500.0 510.0 0.00953709886686
510.0 520.0 0.00701873988542
520.0 530.0 0.00682224366397
530.0 540.0 0.00488662577081
540.0 550.0 0.00770585951356
550.0 560.0 0.00626570608133
560.0 570.0 0.0122497533211
570.0 580.0 0.00273940746538
580.0 590.0 0.00844258685647
590.0 600.0 0.00501713787139


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0116154477565
-5.5 -5.0 0.000928064408128
-5.0 -4.5 0.00267824380707
-4.5 -4.0 0.00480011021217
-4.0 -3.5 0.0064105409122
-3.5 -3.0 0.00827563595895
-3.0 -2.5 0.00934131468599
-2.5 -2.0 0.0104756825974
-2.0 -1.5 0.0116632965754
-1.5 -1.0 0.0126564711141
-1.0 -0.5 0.0133307967015
-0.5 0.0 0.0138172743927
0.0 0.5 0.0137552313372
0.5 1.0 0.0133547711797
1.0 1.5 0.0127136314229
1.5 2.0 0.011603683524
2.0 2.5 0.0106233745206
2.5 3.0 0.00925378202623
3.0 3.5 0.00811696037974
3.5 4.0 0.00661974775528
4.0 4.5 0.00466514449676
4.5 5.0 0.00266532317432
5.0 5.5 0.000849430098214
5.5 6.0 0.00839599852786


