# create_pdfuncert_schemeB.py -sqrts 40 -Q10
# N3LO cross-section {deltaPDF}
0.0100316974218


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0109476340264
10.0 20.0 0.0110383432472
20.0 30.0 0.0110589099349
30.0 40.0 0.0110284521891
40.0 50.0 0.0108856041711
50.0 60.0 0.0108517624884
60.0 70.0 0.01072750452
70.0 80.0 0.0105300211453
80.0 90.0 0.0104960374429
90.0 100.0 0.0101726843247
100.0 110.0 0.00997851677634
110.0 120.0 0.0100638248829
120.0 130.0 0.00973230207785
130.0 140.0 0.00968217677726
140.0 150.0 0.00922487336177
150.0 160.0 0.0092147355934
160.0 170.0 0.0091272268667
170.0 180.0 0.00882705229968
180.0 190.0 0.00828765479285
190.0 200.0 0.00872258422386
200.0 210.0 0.00830545285242
210.0 220.0 0.00869111744608
220.0 230.0 0.00775052417221
230.0 240.0 0.00776598810171
240.0 250.0 0.00713926624023
250.0 260.0 0.00768115764917
260.0 270.0 0.00758441457886
270.0 280.0 0.00748151673354
280.0 290.0 0.00745238941657
290.0 300.0 0.00650439163323
300.0 310.0 0.00714385948784
310.0 320.0 0.0069317838338
320.0 330.0 0.00524979402733
330.0 340.0 0.00706425133751
340.0 350.0 0.00554956964741
350.0 360.0 0.00676702311152
360.0 370.0 0.00682011957038
370.0 380.0 0.00450820830665
380.0 390.0 0.00590657488972
390.0 400.0 0.00676558634743
400.0 410.0 0.00377876960534
410.0 420.0 0.00520123684549
420.0 430.0 0.00875371990955
430.0 440.0 0.00407311241242
440.0 450.0 0.00577856055176
450.0 460.0 0.00630185481331
460.0 470.0 0.00369269349857
470.0 480.0 0.00736292257028
480.0 490.0 0.00307777246486
490.0 500.0 0.00707232513408
500.0 510.0 0.000408281853776
510.0 520.0 0.00376811841713
520.0 530.0 0.00516142490208
530.0 540.0 0.0117947668546
540.0 550.0 0.00151619012337
550.0 560.0 0.00370589838415
560.0 570.0 0.00318040297374
570.0 580.0 0.00252875173195
580.0 590.0 0.00587667853714
590.0 600.0 0.00347035495195


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0302189488824
-5.5 -5.0 0.00676463827153
-5.0 -4.5 0.00528150440152
-4.5 -4.0 0.00871426579872
-4.0 -3.5 0.00946212182764
-3.5 -3.0 0.0100453914293
-3.0 -2.5 0.0101591260304
-2.5 -2.0 0.010252620579
-2.0 -1.5 0.0100123160232
-1.5 -1.0 0.010181132676
-1.0 -0.5 0.00991676421927
-0.5 0.0 0.0100661640687
0.0 0.5 0.0100277080448
0.5 1.0 0.0100700135098
1.0 1.5 0.0100681252816
1.5 2.0 0.0100539295887
2.0 2.5 0.0100851216788
2.5 3.0 0.0101923104508
3.0 3.5 0.010297082262
3.5 4.0 0.0092309716354
4.0 4.5 0.00882537741368
4.5 5.0 0.00418906128816
5.0 5.5 0.0100518347183
5.5 6.0 0.0788986657933


