# create_pdfuncert_schemeB.py -sqrts 7 -Q8
# N3LO cross-section {deltaPDF}
0.0051665833498


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00697561220544
10.0 20.0 0.00687323451095
20.0 30.0 0.00675777327114
30.0 40.0 0.00641807337103
40.0 50.0 0.00615818306236
50.0 60.0 0.00581285069544
60.0 70.0 0.00555372144968
70.0 80.0 0.00520586738602
80.0 90.0 0.00493522416866
90.0 100.0 0.00458121917075
100.0 110.0 0.0042262993557
110.0 120.0 0.0043872788455
120.0 130.0 0.00386813566697
130.0 140.0 0.00333941680779
140.0 150.0 0.00382641123905
150.0 160.0 0.00304733862446
160.0 170.0 0.00308724169089
170.0 180.0 0.00346057037529
180.0 190.0 0.00297442870369
190.0 200.0 0.00287185017559
200.0 210.0 0.00285576948461
210.0 220.0 0.0024070718009
220.0 230.0 0.00264016494134
230.0 240.0 0.00247104320961
240.0 250.0 0.00261441825149
250.0 260.0 0.00272766696854
260.0 270.0 0.00290511166657
270.0 280.0 0.00215277217658
280.0 290.0 0.00244996762729
290.0 300.0 0.00194700686948
300.0 310.0 0.00348260123821
310.0 320.0 0.00199769725743
320.0 330.0 0.00251706317065
330.0 340.0 0.00308822668424
340.0 350.0 0.00160090580023
350.0 360.0 0.00306677409774
360.0 370.0 0.00344578488381
370.0 380.0 0.00161001009351
380.0 390.0 0.0016136489238
390.0 400.0 0.00333388477051
400.0 410.0 0.0016752611851
410.0 420.0 0.00461151329209
420.0 430.0 0.00352929192754
430.0 440.0 0.00172599891405
440.0 450.0 0.00272558247024
450.0 460.0 0.000522977378579
460.0 470.0 0.0058339461338
470.0 480.0 0.00157797664744
480.0 490.0 0.00236756264896
490.0 500.0 0.00624037133888
500.0 510.0 0.00100613201958
510.0 520.0 0.00552396078972
520.0 530.0 0.00849663198493
530.0 540.0 0.000893044188287
540.0 550.0 9.72270606944e-05
550.0 560.0 0.00234758139537
560.0 570.0 0.0102038188471
570.0 580.0 0.000930343757632
580.0 590.0 0.000394829426908
590.0 600.0 0.0063803221881


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.187137206694
-4.0 -3.5 0.00997337201076
-3.5 -3.0 0.00713586733398
-3.0 -2.5 0.0120619993032
-2.5 -2.0 0.0104078003753
-2.0 -1.5 0.00808620585363
-1.5 -1.0 0.00576266429429
-1.0 -0.5 0.00394156821638
-0.5 0.0 0.00291366521835
0.0 0.5 0.00281954021047
0.5 1.0 0.00395881040458
1.0 1.5 0.00580010597301
1.5 2.0 0.0079864607053
2.0 2.5 0.010615167363
2.5 3.0 0.0115563103029
3.0 3.5 0.00847244864379
3.5 4.0 0.00905840806559
4.0 4.5 0.421060544034
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


