# create_pdfuncert_schemeB.py -sqrts 1 -NNLO -Q8
# NNLO cross-section {deltaPDF}
0.0027742509023


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00383709847879
10.0 20.0 0.00419688091674
20.0 30.0 0.00410728001106
30.0 40.0 0.00416208105088
40.0 50.0 0.00394396485584
50.0 60.0 0.00351712092544
60.0 70.0 0.00273951015052
70.0 80.0 0.00171311747335
80.0 90.0 0.000629449483576
90.0 100.0 0.0013744653575
100.0 110.0 0.00357380451689
110.0 120.0 0.00608913367101
120.0 130.0 0.0092163403504
130.0 140.0 0.0132910569832
140.0 150.0 0.0166870694295
150.0 160.0 0.0226748358237
160.0 170.0 0.028787564781
170.0 180.0 0.0339229599482
180.0 190.0 0.0447124125989
190.0 200.0 0.0522486112974
200.0 210.0 0.0566362609209
210.0 220.0 0.0809313497363
220.0 230.0 0.0756561258953
230.0 240.0 0.0979304142598
240.0 250.0 0.111256306184
250.0 260.0 0.11848420367
260.0 270.0 0.14413332069
270.0 280.0 0.161019849305
280.0 290.0 0.159038251859
290.0 300.0 0.207006454437
300.0 310.0 0.242322634688
310.0 320.0 0.218702487024
320.0 330.0 0.212152023392
330.0 340.0 0.287968946031
340.0 350.0 0.254089424199
350.0 360.0 0.370089941754
360.0 370.0 0.306316352952
370.0 380.0 0.365520386459
380.0 390.0 0.480890078841
390.0 400.0 0.226586455772
400.0 410.0 0.379373042442
410.0 420.0 0.450590770792
420.0 430.0 0.442321133174
430.0 440.0 0.502614566741
440.0 450.0 0.499704485687
450.0 460.0 0.360721864975
460.0 470.0 0.500274192192
470.0 480.0 0.508940529893
480.0 490.0 0.478237463715
490.0 500.0 0.72899942339
500.0 510.0 0.0
510.0 520.0 0.0
520.0 530.0 0.0
530.0 540.0 0.0
540.0 550.0 0.0
550.0 560.0 0.0
560.0 570.0 0.0
570.0 580.0 0.0
580.0 590.0 0.0
590.0 600.0 0.0


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.0
-4.0 -3.5 0.0
-3.5 -3.0 0.0
-3.0 -2.5 0.0
-2.5 -2.0 0.30008561669
-2.0 -1.5 0.0977514028136
-1.5 -1.0 0.0203935082381
-1.0 -0.5 0.00114057072695
-0.5 0.0 0.00620218276915
0.0 0.5 0.00619968410465
0.5 1.0 0.00117209891872
1.0 1.5 0.020472658409
1.5 2.0 0.0963674066797
2.0 2.5 0.321302479293
2.5 3.0 0.0
3.0 3.5 0.0
3.5 4.0 0.0
4.0 4.5 0.0
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


