# create_pdfuncert_schemeB.py -sqrts 13 -NNLO -Q8
# NNLO cross-section {deltaPDF}
0.0154741946563


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0159747556053
10.0 20.0 0.0161416188109
20.0 30.0 0.0162229597641
30.0 40.0 0.0163441416585
40.0 50.0 0.0163789541319
50.0 60.0 0.0163717218711
60.0 70.0 0.0161813758905
70.0 80.0 0.0160798830217
80.0 90.0 0.0160287294896
90.0 100.0 0.0156701464822
100.0 110.0 0.0152099248314
110.0 120.0 0.015314792837
120.0 130.0 0.0149570211975
130.0 140.0 0.014658951944
140.0 150.0 0.0142612405269
150.0 160.0 0.0139651351303
160.0 170.0 0.013655631916
170.0 180.0 0.0137355767379
180.0 190.0 0.0133648856425
190.0 200.0 0.0131529880194
200.0 210.0 0.0133596516892
210.0 220.0 0.0123324515179
220.0 230.0 0.0128399954347
230.0 240.0 0.0127433996436
240.0 250.0 0.0115901095447
250.0 260.0 0.0120342820033
260.0 270.0 0.0128340393254
270.0 280.0 0.0115452378465
280.0 290.0 0.0115836665269
290.0 300.0 0.0108477028343
300.0 310.0 0.0120873927857
310.0 320.0 0.00981818459272
320.0 330.0 0.0117747285513
330.0 340.0 0.0111157475468
340.0 350.0 0.00999984665644
350.0 360.0 0.0114059237878
360.0 370.0 0.011723979127
370.0 380.0 0.0105288874902
380.0 390.0 0.0104726270446
390.0 400.0 0.00886390125569
400.0 410.0 0.0102408771249
410.0 420.0 0.00996023346274
420.0 430.0 0.0117034659285
430.0 440.0 0.00885228223199
440.0 450.0 0.0109889528934
450.0 460.0 0.0104079493701
460.0 470.0 0.00931960841861
470.0 480.0 0.00924104279977
480.0 490.0 0.0108821321363
490.0 500.0 0.0115931345944
500.0 510.0 0.00469275010927
510.0 520.0 0.0111677270212
520.0 530.0 0.0135555591996
530.0 540.0 0.00611775700598
540.0 550.0 0.00975178080681
550.0 560.0 0.0119916006116
560.0 570.0 0.0113893361996
570.0 580.0 0.0106787999152
580.0 590.0 0.00987900308396
590.0 600.0 0.00481978555026


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.217182438672
-4.5 -4.0 0.0479452307565
-4.0 -3.5 0.00924695180361
-3.5 -3.0 0.0210084565115
-3.0 -2.5 0.0220961303417
-2.5 -2.0 0.0201819189343
-2.0 -1.5 0.0173958743901
-1.5 -1.0 0.0152488693404
-1.0 -0.5 0.0135496125519
-0.5 0.0 0.0127833095155
0.0 0.5 0.0126667472057
0.5 1.0 0.0135868429844
1.0 1.5 0.0152762859438
1.5 2.0 0.0174033250185
2.0 2.5 0.0201072850852
2.5 3.0 0.0220488031141
3.0 3.5 0.0215592725398
3.5 4.0 0.00907462765879
4.0 4.5 0.0552171607361
4.5 5.0 0.269097682935
5.0 5.5 0.0
5.5 6.0 0.0


