# create_pdfuncert_schemeB.py -sqrts 20 -NNLO -Q20
# NNLO cross-section {deltaPDF}
0.00753053446897


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0115403359994
10.0 20.0 0.0111691821213
20.0 30.0 0.0107163296829
30.0 40.0 0.0100749652774
40.0 50.0 0.00955223389882
50.0 60.0 0.00878441656717
60.0 70.0 0.00847024956296
70.0 80.0 0.00788599998527
80.0 90.0 0.00725786130301
90.0 100.0 0.00696723775331
100.0 110.0 0.00656144267921
110.0 120.0 0.00609651221289
120.0 130.0 0.00577654747752
130.0 140.0 0.00556967698854
140.0 150.0 0.00546057754593
150.0 160.0 0.00515187346892
160.0 170.0 0.00480246266439
170.0 180.0 0.00429778669235
180.0 190.0 0.00493156735894
190.0 200.0 0.00433990711739
200.0 210.0 0.00431358116787
210.0 220.0 0.00393146935811
220.0 230.0 0.00374976102
230.0 240.0 0.00390308815971
240.0 250.0 0.00371349890522
250.0 260.0 0.00379987941348
260.0 270.0 0.00306900819337
270.0 280.0 0.00382437668961
280.0 290.0 0.00402807105511
290.0 300.0 0.00300770964405
300.0 310.0 0.00271011359862
310.0 320.0 0.00281049704357
320.0 330.0 0.00409968625089
330.0 340.0 0.00265017857125
340.0 350.0 0.00414377237242
350.0 360.0 0.00166590190707
360.0 370.0 0.00322369209482
370.0 380.0 0.00261257324
380.0 390.0 0.00422853414822
390.0 400.0 0.000924049751559
400.0 410.0 0.00324663715129
410.0 420.0 0.0026017593717
420.0 430.0 0.00144356744312
430.0 440.0 0.00335826567371
440.0 450.0 0.00373649381298
450.0 460.0 0.000510745534787
460.0 470.0 0.0024394928901
470.0 480.0 0.00490300120315
480.0 490.0 0.00112076881314
490.0 500.0 0.0043689430303
500.0 510.0 0.00229360494172
510.0 520.0 0.00330621477427
520.0 530.0 0.00453210905619
530.0 540.0 0.00112342318505
540.0 550.0 0.00529086692315
550.0 560.0 0.00409235182222
560.0 570.0 0.00328621850307
570.0 580.0 0.00432431835507
580.0 590.0 0.00203039236847
590.0 600.0 0.00641600790736


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.233301300546
-5.0 -4.5 0.059944829901
-4.5 -4.0 0.0140515645938
-4.0 -3.5 0.00646187619581
-3.5 -3.0 0.00678837413004
-3.0 -2.5 0.00736206307877
-2.5 -2.0 0.00768227922882
-2.0 -1.5 0.00789995728993
-1.5 -1.0 0.00767701492541
-1.0 -0.5 0.00742272490679
-0.5 0.0 0.00733881483392
0.0 0.5 0.00733346652426
0.5 1.0 0.00748754036379
1.0 1.5 0.00764353038499
1.5 2.0 0.00778723652335
2.0 2.5 0.00777134761395
2.5 3.0 0.00733123109325
3.0 3.5 0.00682738658924
3.5 4.0 0.00664664390196
4.0 4.5 0.016118739973
4.5 5.0 0.054977663013
5.0 5.5 0.236711984391
5.5 6.0 0.0


