# create_pdfuncert_schemeB.py -sqrts 40 -Q8
# N3LO cross-section {deltaPDF}
0.0125677111166


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0135806828003
10.0 20.0 0.0137393309098
20.0 30.0 0.0137783743798
30.0 40.0 0.0136672389135
40.0 50.0 0.0135773544096
50.0 60.0 0.0135243948386
60.0 70.0 0.0133463586676
70.0 80.0 0.0132213391704
80.0 90.0 0.0131500722343
90.0 100.0 0.0128765117073
100.0 110.0 0.0124766906488
110.0 120.0 0.012664850663
120.0 130.0 0.0120729676068
130.0 140.0 0.0123820405621
140.0 150.0 0.0115898574349
150.0 160.0 0.0117348617641
160.0 170.0 0.0112760340437
170.0 180.0 0.0112661453741
180.0 190.0 0.0106248173705
190.0 200.0 0.0108433957503
200.0 210.0 0.0107199416524
210.0 220.0 0.010457550195
220.0 230.0 0.0102590143587
230.0 240.0 0.0096075727898
240.0 250.0 0.00922707342083
250.0 260.0 0.00968740201402
260.0 270.0 0.00999018014206
270.0 280.0 0.00909970946423
280.0 290.0 0.00902289992848
290.0 300.0 0.00855410211405
300.0 310.0 0.00924886783247
310.0 320.0 0.00901186757576
320.0 330.0 0.00644422647098
330.0 340.0 0.0084470208307
340.0 350.0 0.00808044984704
350.0 360.0 0.00823454354352
360.0 370.0 0.00875249470735
370.0 380.0 0.00579375561256
380.0 390.0 0.00655829148848
390.0 400.0 0.00934613597785
400.0 410.0 0.00555355764619
410.0 420.0 0.00635897552436
420.0 430.0 0.0102731616474
430.0 440.0 0.00624980328419
440.0 450.0 0.00651089279951
450.0 460.0 0.00709574032809
460.0 470.0 0.00533913250042
470.0 480.0 0.00854048266562
480.0 490.0 0.00532745964775
490.0 500.0 0.00873156556626
500.0 510.0 9.68140606807e-05
510.0 520.0 0.00706146206719
520.0 530.0 0.00602886365503
530.0 540.0 0.0114919877757
540.0 550.0 0.00311181381945
550.0 560.0 0.00310310135043
560.0 570.0 0.00574495049088
570.0 580.0 0.00561262121159
580.0 590.0 0.00533168142866
590.0 600.0 0.00311716060474


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0311910938673
-5.5 -5.0 0.0120699035473
-5.0 -4.5 0.00569226165702
-4.5 -4.0 0.00970312008162
-4.0 -3.5 0.01099773885
-3.5 -3.0 0.011843558313
-3.0 -2.5 0.0123249178449
-2.5 -2.0 0.0126034601854
-2.0 -1.5 0.0125487872831
-1.5 -1.0 0.0128976886775
-1.0 -0.5 0.0127524993896
-0.5 0.0 0.0129596317204
0.0 0.5 0.012937314918
0.5 1.0 0.0128916962201
1.0 1.5 0.0127969001471
1.5 2.0 0.0125646227769
2.0 2.5 0.012489887002
2.5 3.0 0.0123289524417
3.0 3.5 0.0120954731607
3.5 4.0 0.0108094012616
4.0 4.5 0.00950665995816
4.5 5.0 0.00519628199553
5.0 5.5 0.010813484155
5.5 6.0 0.0811900358673


