# create_pdfuncert_schemeB.py -sqrts 10 -NNLO -Q20
# NNLO cross-section {deltaPDF}
0.00652132116054


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00991620297723
10.0 20.0 0.00964323611712
20.0 30.0 0.00919023595969
30.0 40.0 0.00859210757015
40.0 50.0 0.00810446947452
50.0 60.0 0.0075642257864
60.0 70.0 0.00688893091458
70.0 80.0 0.00655060649509
80.0 90.0 0.00605658569292
90.0 100.0 0.00577110308412
100.0 110.0 0.00529491603712
110.0 120.0 0.00516542181399
120.0 130.0 0.00477380672664
130.0 140.0 0.00433594456005
140.0 150.0 0.00468136157148
150.0 160.0 0.00419509068007
160.0 170.0 0.00402354391031
170.0 180.0 0.00352831190977
180.0 190.0 0.00380870336446
190.0 200.0 0.00361737805409
200.0 210.0 0.00310324926231
210.0 220.0 0.00327149604084
220.0 230.0 0.00318281807895
230.0 240.0 0.00351913651988
240.0 250.0 0.00264472925761
250.0 260.0 0.00305571618801
260.0 270.0 0.00264484506219
270.0 280.0 0.00327802857662
280.0 290.0 0.00214397921611
290.0 300.0 0.00202031434533
300.0 310.0 0.00333675061569
310.0 320.0 0.00178270512694
320.0 330.0 0.00263394921921
330.0 340.0 0.00261077316943
340.0 350.0 0.00272395159528
350.0 360.0 0.00214195282847
360.0 370.0 0.00232386894252
370.0 380.0 0.00261303190918
380.0 390.0 0.00257019873273
390.0 400.0 0.000733301179415
400.0 410.0 0.00613474470345
410.0 420.0 0.00042363889889
420.0 430.0 0.00234495569085
430.0 440.0 0.00120409946807
440.0 450.0 0.00386287514928
450.0 460.0 0.00216813036936
460.0 470.0 0.000129956638428
470.0 480.0 0.00134395464187
480.0 490.0 0.00561966353547
490.0 500.0 0.000146614002514
500.0 510.0 0.00137535656127
510.0 520.0 0.00470931248849
520.0 530.0 0.00163399147085
530.0 540.0 0.00115769015686
540.0 550.0 0.0091518883564
550.0 560.0 0.000716963975494
560.0 570.0 0.00196191073028
570.0 580.0 0.00822743800292
580.0 590.0 0.00381743635683
590.0 600.0 0.00355967027045


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.114187416607
-4.0 -3.5 0.0275231404061
-3.5 -3.0 0.0101562390166
-3.0 -2.5 0.00738586453901
-2.5 -2.0 0.00708310002011
-2.0 -1.5 0.00689680966003
-1.5 -1.0 0.00659736228461
-1.0 -0.5 0.00624208251895
-0.5 0.0 0.00601198574946
0.0 0.5 0.00604008853345
0.5 1.0 0.00621599657967
1.0 1.5 0.00657633517537
1.5 2.0 0.00689626537591
2.0 2.5 0.00713569444318
2.5 3.0 0.00747105209235
3.0 3.5 0.0100051991651
3.5 4.0 0.031527204327
4.0 4.5 0.107327073306
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


