# create_pdfuncert_schemeB.py -sqrts 10 -Q5
# N3LO cross-section {deltaPDF}
0.0117919251061


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0155261583035
10.0 20.0 0.0154462128907
20.0 30.0 0.0150616080526
30.0 40.0 0.0145726743185
40.0 50.0 0.014228101237
50.0 60.0 0.013558573651
60.0 70.0 0.0129473157994
70.0 80.0 0.0124584241861
80.0 90.0 0.0115895662708
90.0 100.0 0.0113603495109
100.0 110.0 0.0102947386314
110.0 120.0 0.00993745886467
120.0 130.0 0.00945892243132
130.0 140.0 0.00879266717676
140.0 150.0 0.00835738559893
150.0 160.0 0.00837898271161
160.0 170.0 0.00716666786003
170.0 180.0 0.00713055895573
180.0 190.0 0.00740244100826
190.0 200.0 0.00626120355184
200.0 210.0 0.00617601397761
210.0 220.0 0.00609439541473
220.0 230.0 0.00564152930551
230.0 240.0 0.00486213957076
240.0 250.0 0.00590696413984
250.0 260.0 0.00394088709734
260.0 270.0 0.00618314290838
270.0 280.0 0.00458108746427
280.0 290.0 0.00442012620133
290.0 300.0 0.00374128694738
300.0 310.0 0.00425717445943
310.0 320.0 0.00335684006189
320.0 330.0 0.00440776834002
330.0 340.0 0.00443514954716
340.0 350.0 0.00290052943234
350.0 360.0 0.00414963838984
360.0 370.0 0.00383896713259
370.0 380.0 0.00243633211162
380.0 390.0 0.0054407262516
390.0 400.0 0.0031906814124
400.0 410.0 0.00297604027941
410.0 420.0 0.0025274541533
420.0 430.0 0.003619550495
430.0 440.0 0.00507288300283
440.0 450.0 0.00290059353682
450.0 460.0 0.0033074528914
460.0 470.0 0.0029499490777
470.0 480.0 0.00365076758926
480.0 490.0 0.00144106875669
490.0 500.0 0.00566595116311
500.0 510.0 0.00446097326859
510.0 520.0 0.0052262843096
520.0 530.0 8.14869043315e-05
530.0 540.0 0.00366796665703
540.0 550.0 0.00691358206049
550.0 560.0 0.00873511977239
560.0 570.0 0.00112221175897
570.0 580.0 0.00064942343558
580.0 590.0 0.00843991893836
590.0 600.0 0.000768741158705


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.0326211685018
-4.0 -3.5 0.010000981307
-3.5 -3.0 0.0219225589707
-3.0 -2.5 0.0221801535647
-2.5 -2.0 0.0191635458727
-2.0 -1.5 0.0155603759272
-1.5 -1.0 0.0121266744346
-1.0 -0.5 0.00926038572032
-0.5 0.0 0.00758680129856
0.0 0.5 0.0075865548825
0.5 1.0 0.00930180446312
1.0 1.5 0.0120230801213
1.5 2.0 0.0157479647941
2.0 2.5 0.0191029349254
2.5 3.0 0.0219203910733
3.0 3.5 0.0227287022319
3.5 4.0 0.00965934136509
4.0 4.5 0.0185786020757
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


