# create_pdfuncert_schemeB.py -sqrts 60 -NNLO -Q10
# NNLO cross-section {deltaPDF}
0.0216828460299


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0218115740843
10.0 20.0 0.0218049463267
20.0 30.0 0.0219997710329
30.0 40.0 0.0221515956129
40.0 50.0 0.0224676977499
50.0 60.0 0.0224543137286
60.0 70.0 0.0224576998356
70.0 80.0 0.0222878606317
80.0 90.0 0.0224864294544
90.0 100.0 0.0224359110918
100.0 110.0 0.0221128918143
110.0 120.0 0.0221597446899
120.0 130.0 0.0217749010107
130.0 140.0 0.0213833873128
140.0 150.0 0.0215079346236
150.0 160.0 0.0214240658545
160.0 170.0 0.0212166142183
170.0 180.0 0.0204469704027
180.0 190.0 0.0210050847911
190.0 200.0 0.0199684204373
200.0 210.0 0.0197812538392
210.0 220.0 0.0202301792451
220.0 230.0 0.0196228785285
230.0 240.0 0.0194029362928
240.0 250.0 0.0197579032866
250.0 260.0 0.0180548929555
260.0 270.0 0.0188908421945
270.0 280.0 0.0185890850799
280.0 290.0 0.0208482123106
290.0 300.0 0.0171259171641
300.0 310.0 0.0169920378301
310.0 320.0 0.0170587358318
320.0 330.0 0.019860294327
330.0 340.0 0.016339648485
340.0 350.0 0.01863636469
350.0 360.0 0.0151966560765
360.0 370.0 0.0166045222931
370.0 380.0 0.0166739304029
380.0 390.0 0.0186610546764
390.0 400.0 0.0140422367773
400.0 410.0 0.0175297755652
410.0 420.0 0.0159400022913
420.0 430.0 0.0184346751321
430.0 440.0 0.0157677420623
440.0 450.0 0.00862365818285
450.0 460.0 0.0229328676411
460.0 470.0 0.0110848205968
470.0 480.0 0.0208192273666
480.0 490.0 0.0128546003282
490.0 500.0 0.0134648576696
500.0 510.0 0.0142428313934
510.0 520.0 0.0136654250867
520.0 530.0 0.0212458310834
530.0 540.0 0.00299021404199
540.0 550.0 0.0253317903418
550.0 560.0 0.0086715130105
560.0 570.0 0.0176172339125
570.0 580.0 0.0165442899298
580.0 590.0 0.0147619992078
590.0 600.0 0.0120867576296


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0164467415842
-5.5 -5.0 0.0312226262501
-5.0 -4.5 0.0385781138484
-4.5 -4.0 0.0362109651194
-4.0 -3.5 0.0329326925133
-3.5 -3.0 0.0294701639442
-3.0 -2.5 0.0257816248798
-2.5 -2.0 0.0228133273524
-2.0 -1.5 0.0206925986205
-1.5 -1.0 0.0189094587727
-1.0 -0.5 0.01778152971
-0.5 0.0 0.0173131059297
0.0 0.5 0.0171639559196
0.5 1.0 0.0179491965657
1.0 1.5 0.0187417069936
1.5 2.0 0.0208510827106
2.0 2.5 0.0232041137754
2.5 3.0 0.0252912986136
3.0 3.5 0.029148088984
3.5 4.0 0.0331849821818
4.0 4.5 0.0366268032985
4.5 5.0 0.0375141992878
5.0 5.5 0.0317840765311
5.5 6.0 0.00844178952736


