# create_pdfuncert_schemeB.py -sqrts 7 -NNLO -Q10
# NNLO cross-section {deltaPDF}
0.00734415312605


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00669943585427
10.0 20.0 0.0068614574655
20.0 30.0 0.00707029146074
30.0 40.0 0.00732641283171
40.0 50.0 0.00733697211556
50.0 60.0 0.00749859231598
60.0 70.0 0.00764377540943
70.0 80.0 0.00762706069091
80.0 90.0 0.0074669341586
90.0 100.0 0.00769368111454
100.0 110.0 0.00729994801121
110.0 120.0 0.00782299889312
120.0 130.0 0.00718457245872
130.0 140.0 0.00723525455091
140.0 150.0 0.00734559912462
150.0 160.0 0.00703732177717
160.0 170.0 0.00720298406139
170.0 180.0 0.00691525510031
180.0 190.0 0.00722083733687
190.0 200.0 0.00683548047216
200.0 210.0 0.00715577532873
210.0 220.0 0.0063809105314
220.0 230.0 0.00685443059219
230.0 240.0 0.00605835957816
240.0 250.0 0.00687317551833
250.0 260.0 0.0072396251989
260.0 270.0 0.00630049526092
270.0 280.0 0.00654438556893
280.0 290.0 0.00666131332365
290.0 300.0 0.00605099933122
300.0 310.0 0.00651275009173
310.0 320.0 0.00578990696338
320.0 330.0 0.00616461385816
330.0 340.0 0.00684065552805
340.0 350.0 0.00733260518885
350.0 360.0 0.00409785286557
360.0 370.0 0.00614629013089
370.0 380.0 0.00576973410209
380.0 390.0 0.00652252897941
390.0 400.0 0.00619339682686
400.0 410.0 0.00626687780104
410.0 420.0 0.00383137331316
420.0 430.0 0.00682875860474
430.0 440.0 0.00604488946102
440.0 450.0 0.00348695305325
450.0 460.0 0.00812529400115
460.0 470.0 0.00515305244215
470.0 480.0 0.00294151587727
480.0 490.0 0.00758056199625
490.0 500.0 0.00578910916008
500.0 510.0 0.00496206046057
510.0 520.0 0.00117690512747
520.0 530.0 0.01196120233
530.0 540.0 0.000261136688723
540.0 550.0 0.00712880818341
550.0 560.0 0.00301666185641
560.0 570.0 0.00219628529937
570.0 580.0 0.000973685387997
580.0 590.0 0.00787710712255
590.0 600.0 0.000733376899264


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.361653554737
-4.0 -3.5 0.0827667103659
-3.5 -3.0 0.0100935243701
-3.0 -2.5 0.00704741844802
-2.5 -2.0 0.00976785276614
-2.0 -1.5 0.00902553825052
-1.5 -1.0 0.00783157704464
-1.0 -0.5 0.00685551037012
-0.5 0.0 0.00631683311728
0.0 0.5 0.00629378918739
0.5 1.0 0.00687045314874
1.0 1.5 0.00786609752964
1.5 2.0 0.00897895341695
2.0 2.5 0.00979197981011
2.5 3.0 0.0071936517002
3.0 3.5 0.0102988396198
3.5 4.0 0.0816782984366
4.0 4.5 0.289662903456
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


