# create_pdfuncert_schemeB.py -sqrts 60 -Q8
# N3LO cross-section {deltaPDF}
0.0134988451411


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0139322343248
10.0 20.0 0.0139841105119
20.0 30.0 0.013963106917
30.0 40.0 0.0139223873266
40.0 50.0 0.0140177689955
50.0 60.0 0.0142400895369
60.0 70.0 0.0140610684656
70.0 80.0 0.0138958105555
80.0 90.0 0.0140787725623
90.0 100.0 0.0138395788581
100.0 110.0 0.0137716069517
110.0 120.0 0.0136753171209
120.0 130.0 0.0136474852752
130.0 140.0 0.0133942713138
140.0 150.0 0.0132274436692
150.0 160.0 0.0130432917801
160.0 170.0 0.013068482862
170.0 180.0 0.0127857583186
180.0 190.0 0.012599506366
190.0 200.0 0.0123434325933
200.0 210.0 0.0123011930413
210.0 220.0 0.012147137938
220.0 230.0 0.0119315000826
230.0 240.0 0.0119433267064
240.0 250.0 0.0114157297283
250.0 260.0 0.0117383414102
260.0 270.0 0.0114071241678
270.0 280.0 0.0110641427639
280.0 290.0 0.0121236806267
290.0 300.0 0.0107793954085
300.0 310.0 0.00965236064635
310.0 320.0 0.0110617300409
320.0 330.0 0.0103069341108
330.0 340.0 0.0118002437054
340.0 350.0 0.0100100347649
350.0 360.0 0.00887501070808
360.0 370.0 0.00850172602352
370.0 380.0 0.0101127677145
380.0 390.0 0.0115267414822
390.0 400.0 0.00755301140151
400.0 410.0 0.0108591276822
410.0 420.0 0.00950693772564
420.0 430.0 0.00919784176133
430.0 440.0 0.0084731474496
440.0 450.0 0.00737375222806
450.0 460.0 0.0116513760979
460.0 470.0 0.00712073515565
470.0 480.0 0.0123487802673
480.0 490.0 0.00709327619384
490.0 500.0 0.00807257191343
500.0 510.0 0.00734410378667
510.0 520.0 0.0053464523748
520.0 530.0 0.0127652331353
530.0 540.0 0.00329842015054
540.0 550.0 0.011391935495
550.0 560.0 0.00404710892798
560.0 570.0 0.0128346412571
570.0 580.0 0.0124485058678
580.0 590.0 0.002732289681
590.0 600.0 0.00952755628141


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0215664918555
-5.5 -5.0 0.00438655589301
-5.0 -4.5 0.00313628182655
-4.5 -4.0 0.00719495143197
-4.0 -3.5 0.00866576254481
-3.5 -3.0 0.0103520712475
-3.0 -2.5 0.0117142915431
-2.5 -2.0 0.0126796786084
-2.0 -1.5 0.0136614022145
-1.5 -1.0 0.0147494593416
-1.0 -0.5 0.0153675323342
-0.5 0.0 0.0157647571004
0.0 0.5 0.0157850086587
0.5 1.0 0.0153237991319
1.0 1.5 0.0146636357433
1.5 2.0 0.0137303012212
2.0 2.5 0.0127075621622
2.5 3.0 0.0117784230943
3.0 3.5 0.0102845200271
3.5 4.0 0.00870197117931
4.0 4.5 0.00689534536017
4.5 5.0 0.00351604884115
5.0 5.5 0.000856686921235
5.5 6.0 0.0157996003042


