# create_pdfuncert_schemeB.py -sqrts 100 -NNLO -Q20
# NNLO cross-section {deltaPDF}
0.00579835098669


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0086718624441
10.0 20.0 0.00842035334912
20.0 30.0 0.00833032753105
30.0 40.0 0.00785509353633
40.0 50.0 0.0073544665601
50.0 60.0 0.00714010666793
60.0 70.0 0.0067419280088
70.0 80.0 0.00632220258231
80.0 90.0 0.00599935294244
90.0 100.0 0.00555076569769
100.0 110.0 0.00533352034059
110.0 120.0 0.00542340108096
120.0 130.0 0.00461822750132
130.0 140.0 0.00483529580545
140.0 150.0 0.00457367362475
150.0 160.0 0.00457707002184
160.0 170.0 0.0040610826138
170.0 180.0 0.00402367905039
180.0 190.0 0.00406154309303
190.0 200.0 0.00346834722954
200.0 210.0 0.00369986255578
210.0 220.0 0.00381796908535
220.0 230.0 0.00413607525251
230.0 240.0 0.00323047158988
240.0 250.0 0.00371161315544
250.0 260.0 0.00260547983032
260.0 270.0 0.00323835364963
270.0 280.0 0.0024177827004
280.0 290.0 0.00432839778274
290.0 300.0 0.00341769917186
300.0 310.0 0.00318607768642
310.0 320.0 0.00164026806236
320.0 330.0 0.00291532303401
330.0 340.0 0.00381006715802
340.0 350.0 0.00319488570626
350.0 360.0 0.001782051872
360.0 370.0 0.00368419995037
370.0 380.0 0.00260873431918
380.0 390.0 0.0034608706624
390.0 400.0 0.00226379661135
400.0 410.0 0.00192919537141
410.0 420.0 0.00306015696127
420.0 430.0 0.00293440025702
430.0 440.0 0.00281914358308
440.0 450.0 0.00186234437069
450.0 460.0 0.00555320235819
460.0 470.0 0.00433780831446
470.0 480.0 0.00119266162111
480.0 490.0 0.0025221497669
490.0 500.0 0.00341471887444
500.0 510.0 0.00238071475753
510.0 520.0 0.00322160181291
520.0 530.0 0.00100340846049
530.0 540.0 0.0072486698969
540.0 550.0 0.0031737993315
550.0 560.0 0.00525592364047
560.0 570.0 0.000727599613668
570.0 580.0 0.00930219978137
580.0 590.0 0.00445646797139
590.0 600.0 0.00439472170689


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0154420874036
-5.5 -5.0 0.0191270388952
-5.0 -4.5 0.0129669968269
-4.5 -4.0 0.00713721826683
-4.0 -3.5 0.0033100757347
-3.5 -3.0 0.000947460109901
-3.0 -2.5 0.00331747272145
-2.5 -2.0 0.00596629213024
-2.0 -1.5 0.00756692257862
-1.5 -1.0 0.00896734112065
-1.0 -0.5 0.00986059282492
-0.5 0.0 0.0102118274122
0.0 0.5 0.010368577354
0.5 1.0 0.00989454106815
1.0 1.5 0.00883644646303
1.5 2.0 0.00787499626428
2.0 2.5 0.00576565187316
2.5 3.0 0.00358810219976
3.0 3.5 0.00020111234296
3.5 4.0 0.00291416607737
4.0 4.5 0.00734603619239
4.5 5.0 0.013241000139
5.0 5.5 0.0170413206025
5.5 6.0 0.0213996975974


