# create_pdfuncert_schemeB.py -sqrts 10 -NNLO -Q8
# NNLO cross-section {deltaPDF}
0.013568806406


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0140577627543
10.0 20.0 0.0140763139738
20.0 30.0 0.0141540203826
30.0 40.0 0.0144024760644
40.0 50.0 0.0142734829916
50.0 60.0 0.0141771182878
60.0 70.0 0.0141403683774
70.0 80.0 0.0142099368628
80.0 90.0 0.0137249204139
90.0 100.0 0.0137878537142
100.0 110.0 0.0133386948075
110.0 120.0 0.0132319649119
120.0 130.0 0.0129877358016
130.0 140.0 0.0127403555582
140.0 150.0 0.0124964331777
150.0 160.0 0.0123225256571
160.0 170.0 0.0120617286994
170.0 180.0 0.0118068528832
180.0 190.0 0.0121772241569
190.0 200.0 0.0112162798732
200.0 210.0 0.011699633123
210.0 220.0 0.0110987438999
220.0 230.0 0.0113591768077
230.0 240.0 0.0102227549831
240.0 250.0 0.0109114912075
250.0 260.0 0.0108285332994
260.0 270.0 0.0110716041413
270.0 280.0 0.0101535465981
280.0 290.0 0.0105274557269
290.0 300.0 0.0100720941703
300.0 310.0 0.0104873222847
310.0 320.0 0.00931880032975
320.0 330.0 0.0101272354126
330.0 340.0 0.0102802560601
340.0 350.0 0.0096588228107
350.0 360.0 0.00927066861784
360.0 370.0 0.0103400063685
370.0 380.0 0.00774793645829
380.0 390.0 0.0109175152053
390.0 400.0 0.00957788590026
400.0 410.0 0.00704604357145
410.0 420.0 0.00980220816695
420.0 430.0 0.0108420507304
430.0 440.0 0.00629460774384
440.0 450.0 0.00992723467439
450.0 460.0 0.00948775105077
460.0 470.0 0.00730027891327
470.0 480.0 0.0100919076433
480.0 490.0 0.00740404912053
490.0 500.0 0.0104181880479
500.0 510.0 0.0125068209176
510.0 520.0 0.00401806770096
520.0 530.0 0.00783176659079
530.0 540.0 0.0108250549383
540.0 550.0 0.00952031922772
550.0 560.0 0.0131352599923
560.0 570.0 0.00244836310484
570.0 580.0 0.00504080148259
580.0 590.0 0.0143566525154
590.0 600.0 0.00383771174418


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.126043367133
-4.0 -3.5 0.0148536253392
-3.5 -3.0 0.0139651486569
-3.0 -2.5 0.0192977666295
-2.5 -2.0 0.0180446771811
-2.0 -1.5 0.0158893653411
-1.5 -1.0 0.0136859248547
-1.0 -0.5 0.0121821140535
-0.5 0.0 0.0112869560833
0.0 0.5 0.0112998932878
0.5 1.0 0.0121833989876
1.0 1.5 0.0136471791981
1.5 2.0 0.0159723021856
2.0 2.5 0.0181071837547
2.5 3.0 0.0189260987646
3.0 3.5 0.0145158073148
3.5 4.0 0.0197552921723
4.0 4.5 0.110935068376
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


