# create_pdfuncert_schemeB.py -sqrts 80 -NNLO -Q20
# NNLO cross-section {deltaPDF}
0.00658846045269


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00973077740441
10.0 20.0 0.00964220651799
20.0 30.0 0.00926499299654
30.0 40.0 0.0088881026381
40.0 50.0 0.00860752656011
50.0 60.0 0.00797596108908
60.0 70.0 0.00757508315916
70.0 80.0 0.00707836108022
80.0 90.0 0.00676635500633
90.0 100.0 0.00637105927906
100.0 110.0 0.00616728396613
110.0 120.0 0.00567894208373
120.0 130.0 0.00581968471388
130.0 140.0 0.00528489417296
140.0 150.0 0.00478688859861
150.0 160.0 0.00585976328934
160.0 170.0 0.00436751831418
170.0 180.0 0.00445281286385
180.0 190.0 0.00425403717477
190.0 200.0 0.00421631949223
200.0 210.0 0.00414711840452
210.0 220.0 0.00421829110915
220.0 230.0 0.00371736273293
230.0 240.0 0.00371757176521
240.0 250.0 0.00433230307721
250.0 260.0 0.00388141756982
260.0 270.0 0.00295967618798
270.0 280.0 0.00377264096652
280.0 290.0 0.00310332784386
290.0 300.0 0.00387863298348
300.0 310.0 0.00430121445958
310.0 320.0 0.00152869095449
320.0 330.0 0.00391421506933
330.0 340.0 0.00329392316323
340.0 350.0 0.00281774771907
350.0 360.0 0.00400923569856
360.0 370.0 0.00266654729231
370.0 380.0 0.00144578322571
380.0 390.0 0.00401955395387
390.0 400.0 0.00219920361736
400.0 410.0 0.00508367573302
410.0 420.0 0.00298768721579
420.0 430.0 0.00270560027417
430.0 440.0 0.00281762610439
440.0 450.0 0.0020937080513
450.0 460.0 0.00595070279368
460.0 470.0 0.000546688174565
470.0 480.0 0.00462799702511
480.0 490.0 0.0051677053467
490.0 500.0 0.00308451372934
500.0 510.0 0.00777472000771
510.0 520.0 0.00233730216386
520.0 530.0 0.00542519662107
530.0 540.0 0.00254817446993
540.0 550.0 0.00157047716215
550.0 560.0 0.00285640195276
560.0 570.0 0.00753186059395
570.0 580.0 0.000358371223217
580.0 590.0 0.00368002672431
590.0 600.0 0.00642109265331


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.00255455433263
-5.5 -5.0 0.0136481562725
-5.0 -4.5 0.0095670792749
-4.5 -4.0 0.00557798862551
-4.0 -3.5 0.00129393015136
-3.5 -3.0 0.00200910460919
-3.0 -2.5 0.00429445824919
-2.5 -2.0 0.00647119324181
-2.0 -1.5 0.00776675147494
-1.5 -1.0 0.00907845147264
-1.0 -0.5 0.00962332670938
-0.5 0.0 0.0101717882277
0.0 0.5 0.009940561123
0.5 1.0 0.00972199984211
1.0 1.5 0.00898455695903
1.5 2.0 0.00789804491022
2.0 2.5 0.0062602737524
2.5 3.0 0.00455449935309
3.0 3.5 0.00169527986183
3.5 4.0 0.00115768368473
4.0 4.5 0.00535536477521
4.5 5.0 0.00932185976077
5.0 5.5 0.0150953611295
5.5 6.0 0.00508851473308


