# create_pdfuncert_schemeB.py -sqrts 80 -Q5
# N3LO cross-section {deltaPDF}
0.0224491830867


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0209310744859
10.0 20.0 0.0210817389999
20.0 30.0 0.0212882938675
30.0 40.0 0.0215558875728
40.0 50.0 0.0217934421148
50.0 60.0 0.0224114077955
60.0 70.0 0.0223722028499
70.0 80.0 0.0227020122249
80.0 90.0 0.0230422797407
90.0 100.0 0.0232752239517
100.0 110.0 0.0230774474869
110.0 120.0 0.0231682125897
120.0 130.0 0.0237731902661
130.0 140.0 0.0229284723526
140.0 150.0 0.023369507307
150.0 160.0 0.0231863855514
160.0 170.0 0.0233813249088
170.0 180.0 0.022794511868
180.0 190.0 0.0229715477763
190.0 200.0 0.022521250717
200.0 210.0 0.0222319043261
210.0 220.0 0.023365226529
220.0 230.0 0.0219395483142
230.0 240.0 0.0225616782776
240.0 250.0 0.0215129403308
250.0 260.0 0.0220760130997
260.0 270.0 0.0212515113586
270.0 280.0 0.0215783193262
280.0 290.0 0.0229192115186
290.0 300.0 0.0203889704256
300.0 310.0 0.0217721546556
310.0 320.0 0.0201894113606
320.0 330.0 0.0210314219111
330.0 340.0 0.0185635843339
340.0 350.0 0.0219620200241
350.0 360.0 0.0183751554287
360.0 370.0 0.0217918148334
370.0 380.0 0.0206870021683
380.0 390.0 0.0181009838071
390.0 400.0 0.0200085915884
400.0 410.0 0.015816893653
410.0 420.0 0.019100576272
420.0 430.0 0.0195823521154
430.0 440.0 0.0189599670667
440.0 450.0 0.0207975538599
450.0 460.0 0.018824450205
460.0 470.0 0.017622977964
470.0 480.0 0.0147407678568
480.0 490.0 0.0182890457947
490.0 500.0 0.0215208469518
500.0 510.0 0.0181051405712
510.0 520.0 0.0160853599837
520.0 530.0 0.0153541229968
530.0 540.0 0.0170071368922
540.0 550.0 0.0166456712049
550.0 560.0 0.0156718310479
560.0 570.0 0.0208727782757
570.0 580.0 0.00694700543803
580.0 590.0 0.0176919601682
590.0 600.0 0.0188737573298


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0306024686615
-5.5 -5.0 0.0156092528779
-5.0 -4.5 0.00729612460664
-4.5 -4.0 0.000947753714068
-4.0 -3.5 0.00564145180276
-3.5 -3.0 0.0109657328987
-3.0 -2.5 0.0155667430431
-2.5 -2.0 0.0201682078691
-2.0 -1.5 0.0239601182863
-1.5 -1.0 0.027621714739
-1.0 -0.5 0.0302496202341
-0.5 0.0 0.0318471823409
0.0 0.5 0.0317658231206
0.5 1.0 0.0302664713689
1.0 1.5 0.027744265317
1.5 2.0 0.0240706671732
2.0 2.5 0.0200570778742
2.5 3.0 0.0154524207084
3.0 3.5 0.0111998261821
3.5 4.0 0.00542541912308
4.0 4.5 0.000406071977134
4.5 5.0 0.00629891318717
5.0 5.5 0.0156030138404
5.5 6.0 0.027081652912


