# create_pdfuncert_schemeB.py -sqrts 13 -Q20
# N3LO cross-section {deltaPDF}
0.0033529122037


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00422245728732
10.0 20.0 0.00419953616141
20.0 30.0 0.00416356756497
30.0 40.0 0.00393021409938
40.0 50.0 0.0039841368205
50.0 60.0 0.0036878707864
60.0 70.0 0.00368337262333
70.0 80.0 0.00342714876614
80.0 90.0 0.0035535323289
90.0 100.0 0.00312398620981
100.0 110.0 0.00312422570604
110.0 120.0 0.00305096943576
120.0 130.0 0.00279683744614
130.0 140.0 0.002786738904
140.0 150.0 0.00244620480478
150.0 160.0 0.00280852408931
160.0 170.0 0.00240031812693
170.0 180.0 0.00224527569569
180.0 190.0 0.00248055617891
190.0 200.0 0.0021000521607
200.0 210.0 0.00210885756631
210.0 220.0 0.00195883320044
220.0 230.0 0.0021511504077
230.0 240.0 0.00198850468311
240.0 250.0 0.00183868055153
250.0 260.0 0.00167484259173
260.0 270.0 0.00204211398859
270.0 280.0 0.00193041188981
280.0 290.0 0.00165625831084
290.0 300.0 0.00195868466728
300.0 310.0 0.00138321043368
310.0 320.0 0.00144344644167
320.0 330.0 0.00182440026887
330.0 340.0 0.00246668626625
340.0 350.0 0.000770056091455
350.0 360.0 0.00145017314848
360.0 370.0 0.00214427460636
370.0 380.0 0.00147653434624
380.0 390.0 0.00108089636432
390.0 400.0 0.00123499287798
400.0 410.0 0.00165869599171
410.0 420.0 0.00114293734378
420.0 430.0 0.00196286465461
430.0 440.0 0.00070733432755
440.0 450.0 0.00159082537892
450.0 460.0 0.00269507290513
460.0 470.0 0.00162306512335
470.0 480.0 0.00122810713339
480.0 490.0 0.000284387273562
490.0 500.0 0.00261389845186
500.0 510.0 0.00145970225577
510.0 520.0 0.00138207923321
520.0 530.0 0.00132235367486
530.0 540.0 0.000280653642022
540.0 550.0 0.000675386783556
550.0 560.0 0.00379351941167
560.0 570.0 0.00259799860534
570.0 580.0 0.000654636940283
580.0 590.0 0.00106844656525
590.0 600.0 0.0002836406497


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0553951139821
-4.5 -4.0 0.00295105853143
-4.0 -3.5 0.00398559250177
-3.5 -3.0 0.00639550063551
-3.0 -2.5 0.0060590540825
-2.5 -2.0 0.00497103814458
-2.0 -1.5 0.00411153113141
-1.5 -1.0 0.00322588303676
-1.0 -0.5 0.0026355048426
-0.5 0.0 0.00223972552827
0.0 0.5 0.00225704851617
0.5 1.0 0.00264875302071
1.0 1.5 0.00325274745183
1.5 2.0 0.00409522148666
2.0 2.5 0.00507163024827
2.5 3.0 0.00594082477122
3.0 3.5 0.00561105693565
3.5 4.0 0.00563428474142
4.0 4.5 0.012720083171
4.5 5.0 0.0396742979405
5.0 5.5 0.0
5.5 6.0 0.0


