# create_pdfuncert.py -sqrts 100
# NNLO cross-section {deltaPDF}
0.0167498944396


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0197484147453
10.0 20.0 0.0195716378716
20.0 30.0 0.0194174525814
30.0 40.0 0.0191001623545
40.0 50.0 0.0186814782599
50.0 60.0 0.0184883301994
60.0 70.0 0.0179510486889
70.0 80.0 0.0176683501633
80.0 90.0 0.0172626806192
90.0 100.0 0.0168425899918
100.0 110.0 0.0165459328286
110.0 120.0 0.0164105984002
120.0 130.0 0.0158176909642
130.0 140.0 0.015593254112
140.0 150.0 0.015450160484
150.0 160.0 0.0153509203857
160.0 170.0 0.0148877715225
170.0 180.0 0.0143163706444
180.0 190.0 0.0146286738913
190.0 200.0 0.0141200235072
200.0 210.0 0.0139410267418
210.0 220.0 0.0139476014915
220.0 230.0 0.0134513731289
230.0 240.0 0.0143358589279
240.0 250.0 0.012620672826
250.0 260.0 0.0130454067964
260.0 270.0 0.0131891949623
270.0 280.0 0.0119552814205
280.0 290.0 0.014077865705
290.0 300.0 0.0130858170212
300.0 310.0 0.0123629166486
310.0 320.0 0.0119141344161
320.0 330.0 0.011408393515
330.0 340.0 0.0126756765811
340.0 350.0 0.0128606129612
350.0 360.0 0.0115249628654
360.0 370.0 0.0112416578026
370.0 380.0 0.0121976994609
380.0 390.0 0.0125528265197
390.0 400.0 0.0102712220638
400.0 410.0 0.0116873989104
410.0 420.0 0.010628609224
420.0 430.0 0.0116547447213
430.0 440.0 0.0105936048588
440.0 450.0 0.0102585104172
450.0 460.0 0.0143886366955
460.0 470.0 0.0121713185526
470.0 480.0 0.00901481801705
480.0 490.0 0.00958475356663
490.0 500.0 0.0111942697727
500.0 510.0 0.0089966949158
510.0 520.0 0.0144591621737
520.0 530.0 0.00536085261277
530.0 540.0 0.0145803927323
540.0 550.0 0.0122040135414
550.0 560.0 0.00824092050684
560.0 570.0 0.00772605170417
570.0 580.0 0.0130579422697
580.0 590.0 0.00896388880033
590.0 600.0 0.0107862747225


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0011908585574
-5.5 -5.0 0.00475828194755
-5.0 -4.5 0.00895368041011
-4.5 -4.0 0.0119497518972
-4.0 -3.5 0.0137761192451
-3.5 -3.0 0.0154962003336
-3.0 -2.5 0.0161612682969
-2.5 -2.0 0.0169869472019
-2.0 -1.5 0.0173897631493
-1.5 -1.0 0.0178318372935
-1.0 -0.5 0.0180382878204
-0.5 0.0 0.0182137903376
0.0 0.5 0.0181922434953
0.5 1.0 0.0180875368797
1.0 1.5 0.0178128360055
1.5 2.0 0.0174354771424
2.0 2.5 0.0169612827837
2.5 3.0 0.0162492455242
3.0 3.5 0.0151678709768
3.5 4.0 0.0139084330136
4.0 4.5 0.0120841621105
4.5 5.0 0.00876601918444
5.0 5.5 0.0048279334665
5.5 6.0 0.00100971886905


