# create_pdfuncert_schemeB.py -sqrts 20 -Q5
# N3LO cross-section {deltaPDF}
0.0174006347997


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0205882974142
10.0 20.0 0.020541219774
20.0 30.0 0.0203238268864
30.0 40.0 0.0201289681139
40.0 50.0 0.0198123621964
50.0 60.0 0.0195027287406
60.0 70.0 0.018915696224
70.0 80.0 0.0186495382878
80.0 90.0 0.0180082454555
90.0 100.0 0.0174444035982
100.0 110.0 0.017022437078
110.0 120.0 0.0165180597632
120.0 130.0 0.0158674087861
130.0 140.0 0.0155027487628
140.0 150.0 0.0147842622034
150.0 160.0 0.0144233770397
160.0 170.0 0.0141067395931
170.0 180.0 0.0133191062741
180.0 190.0 0.0129232475315
190.0 200.0 0.0120585531857
200.0 210.0 0.0123702990038
210.0 220.0 0.0128369366517
220.0 230.0 0.0111213259701
230.0 240.0 0.00983100159301
240.0 250.0 0.0112197826656
250.0 260.0 0.00990089392157
260.0 270.0 0.0104048268767
270.0 280.0 0.00865919976238
280.0 290.0 0.0102232452086
290.0 300.0 0.00891170429073
300.0 310.0 0.00925157193312
310.0 320.0 0.00768962891068
320.0 330.0 0.00915045620367
330.0 340.0 0.00765262700598
340.0 350.0 0.00915551882768
350.0 360.0 0.00682775083276
360.0 370.0 0.00616571703461
370.0 380.0 0.00761631612084
380.0 390.0 0.00640726080647
390.0 400.0 0.00268711200557
400.0 410.0 0.00992687464004
410.0 420.0 0.00767111976553
420.0 430.0 0.00649671182202
430.0 440.0 0.00499805887638
440.0 450.0 0.00759055914463
450.0 460.0 0.00528276310786
460.0 470.0 0.00501843381116
470.0 480.0 0.00289230020918
480.0 490.0 0.0055123573142
490.0 500.0 0.00960212109716
500.0 510.0 0.005667120868
510.0 520.0 0.0077147361203
520.0 530.0 0.00284661815846
530.0 540.0 0.00150614921809
540.0 550.0 0.00781515681509
550.0 560.0 0.00659325124328
560.0 570.0 0.00472102619148
570.0 580.0 0.00287734316945
580.0 590.0 0.000826216599329
590.0 600.0 0.00824857898144


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.258295960896
-5.0 -4.5 0.0139017986726
-4.5 -4.0 0.0129331334754
-4.0 -3.5 0.0198469855077
-3.5 -3.0 0.0218737588494
-3.0 -2.5 0.0212267493957
-2.5 -2.0 0.0202262144465
-2.0 -1.5 0.0186950250351
-1.5 -1.0 0.0170026819955
-1.0 -0.5 0.0157186851845
-0.5 0.0 0.0150475692583
0.0 0.5 0.0149092402376
0.5 1.0 0.0157595681239
1.0 1.5 0.0170440393612
1.5 2.0 0.018653074845
2.0 2.5 0.0202891572994
2.5 3.0 0.0214903979187
3.0 3.5 0.0215054201845
3.5 4.0 0.0201298427886
4.0 4.5 0.0124659942646
4.5 5.0 0.0133412600538
5.0 5.5 0.323717335631
5.5 6.0 0.0


