# create_pdfuncert_schemeB.py -sqrts 20 -NNLO -Q10
# NNLO cross-section {deltaPDF}
0.0127510272065


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0122377697536
10.0 20.0 0.0124925485461
20.0 30.0 0.0126700423392
30.0 40.0 0.0129399910777
40.0 50.0 0.0130039012532
50.0 60.0 0.0133623259319
60.0 70.0 0.0132241684159
70.0 80.0 0.0133248404673
80.0 90.0 0.0131488775299
90.0 100.0 0.0133107329232
100.0 110.0 0.0129317354697
110.0 120.0 0.013153516252
120.0 130.0 0.012594131495
130.0 140.0 0.0128077500157
140.0 150.0 0.0123418915473
150.0 160.0 0.0124619434858
160.0 170.0 0.0122334346999
170.0 180.0 0.0119066539991
180.0 190.0 0.0119652652262
190.0 200.0 0.0108183330033
200.0 210.0 0.0115757434809
210.0 220.0 0.0120585726299
220.0 230.0 0.0110395295365
230.0 240.0 0.0108415025469
240.0 250.0 0.0111950365333
250.0 260.0 0.00988794337334
260.0 270.0 0.0112438616062
270.0 280.0 0.00927656657017
280.0 290.0 0.011269556694
290.0 300.0 0.00959002217911
300.0 310.0 0.0106135769381
310.0 320.0 0.009838876513
320.0 330.0 0.00965636706301
330.0 340.0 0.0103204929287
340.0 350.0 0.00852283035968
350.0 360.0 0.0101865270823
360.0 370.0 0.00946109559462
370.0 380.0 0.00939047777654
380.0 390.0 0.00938505120108
390.0 400.0 0.00650382125109
400.0 410.0 0.0108755581856
410.0 420.0 0.00850451286681
420.0 430.0 0.00975537443012
430.0 440.0 0.00808361146958
440.0 450.0 0.00942528358435
450.0 460.0 0.00927238343471
460.0 470.0 0.00791252175347
470.0 480.0 0.00591378395539
480.0 490.0 0.011646793767
490.0 500.0 0.00466342499424
500.0 510.0 0.0114501372914
510.0 520.0 0.00642162623612
520.0 530.0 0.0121294805896
530.0 540.0 0.00201615401644
540.0 550.0 0.00695858197856
550.0 560.0 0.00970096979462
560.0 570.0 0.0085242348195
570.0 580.0 0.0114059013577
580.0 590.0 0.00357356698974
590.0 600.0 0.00791224032423


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.282385321256
-5.0 -4.5 0.0536574734191
-4.5 -4.0 0.00449801659887
-4.0 -3.5 0.0188359213631
-3.5 -3.0 0.019837215255
-3.0 -2.5 0.0178213580733
-2.5 -2.0 0.0156608294391
-2.0 -1.5 0.0136401141403
-1.5 -1.0 0.0120135384347
-1.0 -0.5 0.010830583869
-0.5 0.0 0.010198976122
0.0 0.5 0.0101969763759
0.5 1.0 0.0107740501883
1.0 1.5 0.0120313686529
1.5 2.0 0.0136277052626
2.0 2.5 0.015765630225
2.5 3.0 0.0178750830151
3.0 3.5 0.0196566680657
3.5 4.0 0.0191396666435
4.0 4.5 0.00311148235943
4.5 5.0 0.0559819560042
5.0 5.5 0.285966374557
5.5 6.0 0.0


