# create_pdfuncert_schemeB.py -sqrts 10 -NNLO -Q5
# NNLO cross-section {deltaPDF}
0.0281072890056


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0317479788142
10.0 20.0 0.0316723055964
20.0 30.0 0.0314532880715
30.0 40.0 0.03126080809
40.0 50.0 0.0307128836151
50.0 60.0 0.0301494111611
60.0 70.0 0.029591014317
70.0 80.0 0.0290988241168
80.0 90.0 0.0281046068486
90.0 100.0 0.0276979452938
100.0 110.0 0.0269622334805
110.0 120.0 0.0261496615138
120.0 130.0 0.0254423901551
130.0 140.0 0.0251220077633
140.0 150.0 0.0241393833937
150.0 160.0 0.0238816183087
160.0 170.0 0.0233503700373
170.0 180.0 0.0225020551461
180.0 190.0 0.0230231226977
190.0 200.0 0.0216785493337
200.0 210.0 0.0219876421899
210.0 220.0 0.0213808730936
220.0 230.0 0.0205426616901
230.0 240.0 0.0195448629843
240.0 250.0 0.0213370274102
250.0 260.0 0.0188522605552
260.0 270.0 0.02048108698
270.0 280.0 0.0199722330676
280.0 290.0 0.0184355386318
290.0 300.0 0.0189673874909
300.0 310.0 0.0186282928751
310.0 320.0 0.017940175712
320.0 330.0 0.018560800774
330.0 340.0 0.0182715708159
340.0 350.0 0.0180787512722
350.0 360.0 0.0183224711873
360.0 370.0 0.0162404977865
370.0 380.0 0.0174982837828
380.0 390.0 0.0182449083959
390.0 400.0 0.0172114970488
400.0 410.0 0.0147407713954
410.0 420.0 0.0164488586085
420.0 430.0 0.0181484564572
430.0 440.0 0.0150372398846
440.0 450.0 0.0181634565607
450.0 460.0 0.0145434873936
460.0 470.0 0.0147336576296
470.0 480.0 0.0193952305333
480.0 490.0 0.0131091222574
490.0 500.0 0.0169319955457
500.0 510.0 0.0208690317459
510.0 520.0 0.0129341300676
520.0 530.0 0.0149473645061
530.0 540.0 0.0148194207757
540.0 550.0 0.0160258070071
550.0 560.0 0.017695241964
560.0 570.0 0.0125608150854
570.0 580.0 0.01204889568
580.0 590.0 0.0170581481815
590.0 600.0 0.0180816450691


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.124696049051
-4.0 -3.5 0.000526818154944
-3.5 -3.0 0.0342148398428
-3.0 -2.5 0.0401258736747
-2.5 -2.0 0.0375202604442
-2.0 -1.5 0.0327743406996
-1.5 -1.0 0.0284011851387
-1.0 -0.5 0.0251176672666
-0.5 0.0 0.0231808290934
0.0 0.5 0.023209187938
0.5 1.0 0.0251203643567
1.0 1.5 0.0283395519179
1.5 2.0 0.0329585369724
2.0 2.5 0.0372781933294
2.5 3.0 0.0401848933382
3.0 3.5 0.0347564512701
3.5 4.0 0.00472474762557
4.0 4.5 0.115591134849
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


