# create_pdfuncert.py -sqrts 20
# NNLO cross-section {deltaPDF}
0.0125006277081


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0158180252273
10.0 20.0 0.0155967764864
20.0 30.0 0.0152881693646
30.0 40.0 0.0148142390401
40.0 50.0 0.0143473543886
50.0 60.0 0.0138803321945
60.0 70.0 0.0134466769465
70.0 80.0 0.0129943360453
80.0 90.0 0.0125080837737
90.0 100.0 0.0122046331756
100.0 110.0 0.0117902670537
110.0 120.0 0.0113394633388
120.0 130.0 0.0108980085056
130.0 140.0 0.0108480906914
140.0 150.0 0.0105086561255
150.0 160.0 0.0101666463971
160.0 170.0 0.00999200823883
170.0 180.0 0.00936530839326
180.0 190.0 0.00983787265735
190.0 200.0 0.00925036976741
200.0 210.0 0.00908283577431
210.0 220.0 0.00886343391799
220.0 230.0 0.00845113309736
230.0 240.0 0.00862458762903
240.0 250.0 0.00887740416784
250.0 260.0 0.00837852810383
260.0 270.0 0.00766843407421
270.0 280.0 0.00806264289031
280.0 290.0 0.00816131338517
290.0 300.0 0.00783062291729
300.0 310.0 0.00720890096103
310.0 320.0 0.00761822303443
320.0 330.0 0.008691068874
330.0 340.0 0.00615229341337
340.0 350.0 0.00708357562716
350.0 360.0 0.00735355144581
360.0 370.0 0.00695716357587
370.0 380.0 0.00733247126567
380.0 390.0 0.00768026104909
390.0 400.0 0.00513711145482
400.0 410.0 0.0075827227493
410.0 420.0 0.00540072487724
420.0 430.0 0.00604422625391
430.0 440.0 0.00707213602148
440.0 450.0 0.00768619849987
450.0 460.0 0.00624946678259
460.0 470.0 0.00668102656118
470.0 480.0 0.00595796888003
480.0 490.0 0.0053956453836
490.0 500.0 0.00668685474405
500.0 510.0 0.00601900636639
510.0 520.0 0.00841162698762
520.0 530.0 0.00625305889766
530.0 540.0 0.00385465410175
540.0 550.0 0.006341337815
550.0 560.0 0.00987426008631
560.0 570.0 0.000706081195491
570.0 580.0 0.00809990794521
580.0 590.0 0.00339161321322
590.0 600.0 0.00606119531504


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0107515090895
-5.0 -4.5 0.0183331998359
-4.5 -4.0 0.00981938346991
-4.0 -3.5 0.0112451645019
-3.5 -3.0 0.0131115755774
-3.0 -2.5 0.0136943900488
-2.5 -2.0 0.0135299854881
-2.0 -1.5 0.0130784288382
-1.5 -1.0 0.0125132852356
-1.0 -0.5 0.0119287722214
-0.5 0.0 0.0117310465273
0.0 0.5 0.0116691676561
0.5 1.0 0.0119896825469
1.0 1.5 0.0124959197814
1.5 2.0 0.0130351244308
2.0 2.5 0.0135613168769
2.5 3.0 0.0136649792034
3.0 3.5 0.01313097877
3.5 4.0 0.0113513322282
4.0 4.5 0.0103027090252
4.5 5.0 0.0171563379381
5.0 5.5 0.0289932096952
5.5 6.0 0.0


