# create_pdfuncert_schemeB.py -sqrts 1 -Q20
# N3LO cross-section {deltaPDF}
0.0011183073166


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00111382242847
10.0 20.0 0.00113871151779
20.0 30.0 0.00114837683533
30.0 40.0 0.00114647894996
40.0 50.0 0.00115575618887
50.0 60.0 0.00122254203029
60.0 70.0 0.00112731574091
70.0 80.0 0.00113874258149
80.0 90.0 0.00112354661566
90.0 100.0 0.00101411682871
100.0 110.0 0.00088723307533
110.0 120.0 0.000758692112306
120.0 130.0 0.000483183615466
130.0 140.0 0.000390168135541
140.0 150.0 8.17748035192e-05
150.0 160.0 0.000210381700831
160.0 170.0 0.000950959573919
170.0 180.0 0.00155159780437
180.0 190.0 0.0015064914071
190.0 200.0 0.00215785219593
200.0 210.0 0.00303271803941
210.0 220.0 0.00393566133523
220.0 230.0 0.00538458199525
230.0 240.0 0.00545480057919
240.0 250.0 0.00425732462317
250.0 260.0 0.0103001410512
260.0 270.0 0.0081512823518
270.0 280.0 0.0136508176572
280.0 290.0 0.00554020711918
290.0 300.0 0.00917461555613
300.0 310.0 0.0207604812854
310.0 320.0 0.0372742058585
320.0 330.0 0.0108353039706
330.0 340.0 0.0122202078292
340.0 350.0 0.0408942006691
350.0 360.0 0.0576196377868
360.0 370.0 0.0278129349849
370.0 380.0 0.0211480218437
380.0 390.0 0.0449523206446
390.0 400.0 0.0449799747169
400.0 410.0 0.0669925592936
410.0 420.0 0.0911770698778
420.0 430.0 0.0829481436936
430.0 440.0 0.145277732883
440.0 450.0 0.100506372997
450.0 460.0 0.18466264026
460.0 470.0 0.0198373373085
470.0 480.0 0.249371342807
480.0 490.0 0.429847820236
490.0 500.0 0.801081975336
500.0 510.0 0.0
510.0 520.0 0.0
520.0 530.0 0.0
530.0 540.0 0.0
540.0 550.0 0.0
550.0 560.0 0.0
560.0 570.0 0.0
570.0 580.0 0.0
580.0 590.0 0.0
590.0 600.0 0.0


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.0
-4.0 -3.5 0.0
-3.5 -3.0 0.0
-3.0 -2.5 0.0
-2.5 -2.0 0.0954257071017
-2.0 -1.5 0.00861448108503
-1.5 -1.0 0.00122342626684
-1.0 -0.5 0.000962015379006
-0.5 0.0 0.00145673548024
0.0 0.5 0.00145538678422
0.5 1.0 0.000977057237227
1.0 1.5 0.00121199997942
1.5 2.0 0.00843689668988
2.0 2.5 0.101300486196
2.5 3.0 0.0
3.0 3.5 0.0
3.5 4.0 0.0
4.0 4.5 0.0
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


