# create_pdfuncert_schemeB.py -sqrts 60 -Q10
# N3LO cross-section {deltaPDF}
0.010867921765


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0113803349514
10.0 20.0 0.0114118336703
20.0 30.0 0.0113734648623
30.0 40.0 0.0112751121446
40.0 50.0 0.0114162996544
50.0 60.0 0.0115234271246
60.0 70.0 0.0113910673662
70.0 80.0 0.0112781502754
80.0 90.0 0.0113558698137
90.0 100.0 0.0111197346328
100.0 110.0 0.0110550026965
110.0 120.0 0.0109401892612
120.0 130.0 0.0108819309542
130.0 140.0 0.0108072696066
140.0 150.0 0.0105199131448
150.0 160.0 0.0103399515147
160.0 170.0 0.0103431973053
170.0 180.0 0.0100965199516
180.0 190.0 0.0102375874022
190.0 200.0 0.00970424930834
200.0 210.0 0.00981127403851
210.0 220.0 0.00957750551245
220.0 230.0 0.00939618349787
230.0 240.0 0.00976753308632
240.0 250.0 0.00935265100172
250.0 260.0 0.00871805392625
260.0 270.0 0.00908598387325
270.0 280.0 0.00845332931238
280.0 290.0 0.00993464706518
290.0 300.0 0.00860016854416
300.0 310.0 0.00776029201788
310.0 320.0 0.0082781145362
320.0 330.0 0.0082314784454
330.0 340.0 0.00962974561672
340.0 350.0 0.00755422822147
350.0 360.0 0.00702569596329
360.0 370.0 0.00702226426909
370.0 380.0 0.0083477433754
380.0 390.0 0.00893528328046
390.0 400.0 0.00524210923545
400.0 410.0 0.00840918585042
410.0 420.0 0.00826122815871
420.0 430.0 0.00750949012357
430.0 440.0 0.00608681080702
440.0 450.0 0.00463045656065
450.0 460.0 0.0106149499159
460.0 470.0 0.00407316144261
470.0 480.0 0.0105327623375
480.0 490.0 0.00581285122342
490.0 500.0 0.00503391151889
500.0 510.0 0.00761862774395
510.0 520.0 0.00485509238025
520.0 530.0 0.010058568858
530.0 540.0 0.00238065891679
540.0 550.0 0.00719285527792
550.0 560.0 0.00310165427085
560.0 570.0 0.00927532638874
570.0 580.0 0.0126740779116
580.0 590.0 0.00157206083071
590.0 600.0 0.00758312664438


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.00868748167649
-5.5 -5.0 0.00206980625248
-5.0 -4.5 0.00350581329682
-4.5 -4.0 0.00670765455035
-4.0 -3.5 0.00784295820804
-3.5 -3.0 0.0090878684619
-3.0 -2.5 0.00977545501732
-2.5 -2.0 0.0103841059893
-2.0 -1.5 0.0109441013382
-1.5 -1.0 0.0116568625231
-1.0 -0.5 0.012054319793
-0.5 0.0 0.0122786347795
0.0 0.5 0.0122513309059
0.5 1.0 0.0120306249496
1.0 1.5 0.011570825088
1.5 2.0 0.011015418368
2.0 2.5 0.0103794529691
2.5 3.0 0.00988994294421
3.0 3.5 0.00882609240459
3.5 4.0 0.00795469346892
4.0 4.5 0.00663441639934
4.5 5.0 0.00401553852411
5.0 5.5 0.000247595896883
5.5 6.0 0.00628261682109


