# create_pdfuncert_schemeB.py -sqrts 1 -NNLO -Q10
# NNLO cross-section {deltaPDF}
0.0010528409103


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00180216406988
10.0 20.0 0.00219472287706
20.0 30.0 0.00213685234405
30.0 40.0 0.00226580033448
40.0 50.0 0.00212307410689
50.0 60.0 0.00182109766157
60.0 70.0 0.00112384721788
70.0 80.0 0.000219178657569
80.0 90.0 0.000695671159477
90.0 100.0 0.00248410651393
100.0 110.0 0.0045062842437
110.0 120.0 0.00672878367275
120.0 130.0 0.0097609135597
130.0 140.0 0.0135201750839
140.0 150.0 0.0165578361521
150.0 160.0 0.022371065527
160.0 170.0 0.0275052377414
170.0 180.0 0.0332321033527
180.0 190.0 0.0429473398613
190.0 200.0 0.0512983426466
200.0 210.0 0.0535200593891
210.0 220.0 0.0789407539211
220.0 230.0 0.0744029560424
230.0 240.0 0.0904514900644
240.0 250.0 0.109047181947
250.0 260.0 0.115699917111
260.0 270.0 0.143528173948
270.0 280.0 0.14426253578
280.0 290.0 0.158880808378
290.0 300.0 0.200360141961
300.0 310.0 0.237793869709
310.0 320.0 0.212285470775
320.0 330.0 0.193717002188
330.0 340.0 0.270694766167
340.0 350.0 0.247289317003
350.0 360.0 0.361383136194
360.0 370.0 0.304810860481
370.0 380.0 0.356305809152
380.0 390.0 0.477495573767
390.0 400.0 0.224655157128
400.0 410.0 0.352241005762
410.0 420.0 0.43439395732
420.0 430.0 0.428722380662
430.0 440.0 0.485932846526
440.0 450.0 0.490285969811
450.0 460.0 0.341611790228
460.0 470.0 0.487874994609
470.0 480.0 0.192674402103
480.0 490.0 0.463345371119
490.0 500.0 0.710026305112
500.0 510.0 0.0
510.0 520.0 0.0
520.0 530.0 0.0
530.0 540.0 0.0
540.0 550.0 0.0
550.0 560.0 0.0
560.0 570.0 0.0
570.0 580.0 0.0
580.0 590.0 0.0
590.0 600.0 0.0


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.0
-4.0 -3.5 0.0
-3.5 -3.0 0.0
-3.0 -2.5 0.0
-2.5 -2.0 0.30058607429
-2.0 -1.5 0.0937259237416
-1.5 -1.0 0.0202063674101
-1.0 -0.5 0.000343943681062
-0.5 0.0 0.00415239839772
0.0 0.5 0.00416294360689
0.5 1.0 0.000326755077383
1.0 1.5 0.0203080020804
1.5 2.0 0.0926771384546
2.0 2.5 0.314041072359
2.5 3.0 0.0
3.0 3.5 0.0
3.5 4.0 0.0
4.0 4.5 0.0
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


