# create_pdfuncert_schemeB.py -sqrts 1 -NNLO -Q20
# NNLO cross-section {deltaPDF}
0.00426312270383


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00487522979738
10.0 20.0 0.00438416014258
20.0 30.0 0.0041949717156
30.0 40.0 0.0038082261461
40.0 50.0 0.00358423113589
50.0 60.0 0.00349898374387
60.0 70.0 0.00363134254978
70.0 80.0 0.00397876449801
80.0 90.0 0.00435126227232
90.0 100.0 0.0052182566435
100.0 110.0 0.00653782966225
110.0 120.0 0.00786739842453
120.0 130.0 0.00995653046198
130.0 140.0 0.0120146509947
140.0 150.0 0.0143383611232
150.0 160.0 0.0188395765502
160.0 170.0 0.0223351496674
170.0 180.0 0.0269415061119
180.0 190.0 0.0343530987063
190.0 200.0 0.0405443965057
200.0 210.0 0.041694198257
210.0 220.0 0.0632859820753
220.0 230.0 0.0637164585791
230.0 240.0 0.0670024165675
240.0 250.0 0.0924171837461
250.0 260.0 0.0933871113831
260.0 270.0 0.114649573247
270.0 280.0 0.12081678486
280.0 290.0 0.134490794403
290.0 300.0 0.178510976713
300.0 310.0 0.183270790085
310.0 320.0 0.175490636714
320.0 330.0 0.157711221505
330.0 340.0 0.24748944762
340.0 350.0 0.178561722891
350.0 360.0 0.331785905179
360.0 370.0 0.242382461691
370.0 380.0 0.326486324849
380.0 390.0 0.430477964297
390.0 400.0 0.209351907944
400.0 410.0 0.238452283062
410.0 420.0 0.403562499906
420.0 430.0 0.361269030041
430.0 440.0 0.436365224399
440.0 450.0 0.410243715995
450.0 460.0 0.284082699898
460.0 470.0 0.351676691965
470.0 480.0 0.319288333408
480.0 490.0 0.312185122738
490.0 500.0 0.625401855647
500.0 510.0 0.0
510.0 520.0 0.0
520.0 530.0 0.0
530.0 540.0 0.0
540.0 550.0 0.0
550.0 560.0 0.0
560.0 570.0 0.0
570.0 580.0 0.0
580.0 590.0 0.0
590.0 600.0 0.0


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.0
-4.0 -3.5 0.0
-3.5 -3.0 0.0
-3.0 -2.5 0.0
-2.5 -2.0 0.251190481098
-2.0 -1.5 0.0768686861326
-1.5 -1.0 0.0177774354129
-1.0 -0.5 0.00464771684996
-0.5 0.0 0.00250978284205
0.0 0.5 0.00247662953043
0.5 1.0 0.0046710398778
1.0 1.5 0.0179662056971
1.5 2.0 0.0760914300748
2.0 2.5 0.265363980637
2.5 3.0 0.0
3.0 3.5 0.0
3.5 4.0 0.0
4.0 4.5 0.0
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


