# create_pdfuncert_schemeB.py -sqrts 20 -Q10
# N3LO cross-section {deltaPDF}
0.00785732047284


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00951874175194
10.0 20.0 0.00938367313508
20.0 30.0 0.00929202114606
30.0 40.0 0.00917491903742
40.0 50.0 0.00906287516284
50.0 60.0 0.00880272145369
60.0 70.0 0.00859325713821
70.0 80.0 0.0083704544788
80.0 90.0 0.00803001421793
90.0 100.0 0.00784693986432
100.0 110.0 0.00759370426406
110.0 120.0 0.00737318305022
120.0 130.0 0.00717246629763
130.0 140.0 0.00698753645039
140.0 150.0 0.00665761018331
150.0 160.0 0.00634661923582
160.0 170.0 0.0062104180154
170.0 180.0 0.00554949480901
180.0 190.0 0.00585258587249
190.0 200.0 0.00556191887298
200.0 210.0 0.00522642557628
210.0 220.0 0.00637312284106
220.0 230.0 0.00488493329826
230.0 240.0 0.00433032911549
240.0 250.0 0.0052059106803
250.0 260.0 0.00461685632516
260.0 270.0 0.00444359482197
270.0 280.0 0.00380476615373
280.0 290.0 0.0050180085726
290.0 300.0 0.0044520761981
300.0 310.0 0.00360913736517
310.0 320.0 0.00355740474569
320.0 330.0 0.00470403560816
330.0 340.0 0.00342849615072
340.0 350.0 0.00416209363508
350.0 360.0 0.00325724237596
360.0 370.0 0.00399829618235
370.0 380.0 0.00278134897073
380.0 390.0 0.00263860030383
390.0 400.0 0.00276248028562
400.0 410.0 0.00300398113691
410.0 420.0 0.00290973508348
420.0 430.0 0.00506084943563
430.0 440.0 0.000913237794199
440.0 450.0 0.00407683920269
450.0 460.0 0.00279488716956
460.0 470.0 0.00179544226048
470.0 480.0 0.00410788785353
480.0 490.0 0.00262925736269
490.0 500.0 0.00224304586833
500.0 510.0 0.0039133963489
510.0 520.0 0.00349015279467
520.0 530.0 0.00266254697835
530.0 540.0 0.00189659934084
540.0 550.0 0.000775269792038
550.0 560.0 0.00680432244122
560.0 570.0 0.00405154959108
570.0 580.0 0.00261127197287
580.0 590.0 0.000784465431336
590.0 600.0 0.000526482113926


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.200539890232
-5.0 -4.5 0.010738881073
-4.5 -4.0 0.0064510690309
-4.0 -3.5 0.0103795331511
-3.5 -3.0 0.0114122145123
-3.0 -2.5 0.010497793024
-2.5 -2.0 0.00971057681073
-2.0 -1.5 0.00860346773023
-1.5 -1.0 0.00750623187133
-1.0 -0.5 0.00670442889332
-0.5 0.0 0.00631886869312
0.0 0.5 0.00623501494639
0.5 1.0 0.00669199199027
1.0 1.5 0.00759518088656
1.5 2.0 0.00855184398644
2.0 2.5 0.00967411591333
2.5 3.0 0.0106839204235
3.0 3.5 0.0113200390063
3.5 4.0 0.0106555542213
4.0 4.5 0.00677910870749
4.5 5.0 0.0070243170186
5.0 5.5 0.161058623892
5.5 6.0 0.0


