# create_pdfuncert_schemeB.py -sqrts 13 -Q10
# N3LO cross-section {deltaPDF}
0.00627361674776


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00797831756224
10.0 20.0 0.00794574657109
20.0 30.0 0.00774561115682
30.0 40.0 0.00759246058216
40.0 50.0 0.00736771114257
50.0 60.0 0.00711711648647
60.0 70.0 0.00682227091746
70.0 80.0 0.00661240136991
80.0 90.0 0.00652455714969
90.0 100.0 0.00588056166057
100.0 110.0 0.00588798900835
110.0 120.0 0.00565068098743
120.0 130.0 0.00516105566072
130.0 140.0 0.00507337081803
140.0 150.0 0.00482746774493
150.0 160.0 0.00488589836824
160.0 170.0 0.00426501194636
170.0 180.0 0.00418854205597
180.0 190.0 0.00427548746967
190.0 200.0 0.0040499384044
200.0 210.0 0.00376185573233
210.0 220.0 0.00353589782591
220.0 230.0 0.00359505145367
230.0 240.0 0.003558848698
240.0 250.0 0.00323300715202
250.0 260.0 0.00316728725055
260.0 270.0 0.00354770580944
270.0 280.0 0.00308624199619
280.0 290.0 0.00253932002245
290.0 300.0 0.00304706476896
300.0 310.0 0.00254374587145
310.0 320.0 0.00257340948675
320.0 330.0 0.00278394419239
330.0 340.0 0.00288349058462
340.0 350.0 0.00200615826624
350.0 360.0 0.0014959066705
360.0 370.0 0.00467107170265
370.0 380.0 0.00212356277929
380.0 390.0 0.00211675332015
390.0 400.0 0.00266086730426
400.0 410.0 0.000820968108496
410.0 420.0 0.00277109024237
420.0 430.0 0.00352285337678
430.0 440.0 0.000735901949826
440.0 450.0 0.00287003013506
450.0 460.0 0.00436770662359
460.0 470.0 0.0017280778606
470.0 480.0 0.000855765688437
480.0 490.0 0.0058507579731
490.0 500.0 0.00186593908207
500.0 510.0 0.000712709645855
510.0 520.0 0.00522851759415
520.0 530.0 0.000742218959053
530.0 540.0 0.000358647444197
540.0 550.0 0.003707323024
550.0 560.0 0.00461628268435
560.0 570.0 0.00126383483428
570.0 580.0 0.00236714082116
580.0 590.0 0.00528685439759
590.0 600.0 0.00256037015426


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0817440104365
-4.5 -4.0 0.00441785160926
-4.0 -3.5 0.00868165331971
-3.5 -3.0 0.0113436931078
-3.0 -2.5 0.0107296407366
-2.5 -2.0 0.00919190503074
-2.0 -1.5 0.00763711589194
-1.5 -1.0 0.00613338688123
-1.0 -0.5 0.00493756034098
-0.5 0.0 0.00433980941753
0.0 0.5 0.00433524946624
0.5 1.0 0.00496805203497
1.0 1.5 0.00614808448823
1.5 2.0 0.00763356921703
2.0 2.5 0.00921312153266
2.5 3.0 0.0107887565041
3.0 3.5 0.010955445764
3.5 4.0 0.00913765469235
4.0 4.5 0.0127900163985
4.5 5.0 0.0617820279845
5.0 5.5 0.0
5.5 6.0 0.0


