 #           1 : d2S/dy_jj dm_jj (fb/GeV)
         0.00000             0.00000            0.173706E-05
         0.00000             32.0000            0.453392E-02
         0.00000             64.0000            0.139138E-01
         0.00000             96.0000            0.146291E-01
         0.00000             128.000            0.111419E-01
         0.00000             160.000            0.690338E-02
         0.00000             192.000            0.404377E-02
         0.00000             224.000            0.246645E-02
         0.00000             256.000            0.155150E-02
         0.00000             288.000            0.902274E-03
         0.00000             320.000            0.566803E-03
         0.00000             352.000            0.344136E-03
         0.00000             384.000            0.309366E-03
         0.00000             416.000            0.195981E-03
         0.00000             448.000            0.213438E-03
         0.00000             480.000            0.900713E-04
         0.00000             512.000            0.416380E-04
         0.00000             544.000            0.738885E-05
         0.00000             576.000            0.501464E-05
         0.00000             608.000            0.761956E-04
         0.00000             640.000            0.344396E-04
         0.00000             672.000            0.178509E-04
         0.00000             704.000            0.175666E-07
         0.00000             736.000            0.622432E-05
         0.00000             768.000            0.107152E-04
         0.00000             800.000            0.447600E-05
 
        0.240000             0.00000            0.424023E-04
        0.240000             32.0000            0.851029E-01
        0.240000             64.0000            0.268084    
        0.240000             96.0000            0.288998    
        0.240000             128.000            0.210468    
        0.240000             160.000            0.132789    
        0.240000             192.000            0.811973E-01
        0.240000             224.000            0.468111E-01
        0.240000             256.000            0.290488E-01
        0.240000             288.000            0.174822E-01
        0.240000             320.000            0.112613E-01
        0.240000             352.000            0.739515E-02
        0.240000             384.000            0.468574E-02
        0.240000             416.000            0.286983E-02
        0.240000             448.000            0.265987E-02
        0.240000             480.000            0.151694E-02
        0.240000             512.000            0.684044E-03
        0.240000             544.000            0.786778E-03
        0.240000             576.000            0.387509E-03
        0.240000             608.000            0.580983E-03
        0.240000             640.000            0.464242E-03
        0.240000             672.000            0.271432E-03
        0.240000             704.000            0.237563E-04
        0.240000             736.000            0.633678E-04
        0.240000             768.000            0.103728E-03
        0.240000             800.000            0.442114E-04
 
        0.480000             0.00000            0.661787E-04
        0.480000             32.0000            0.110214    
        0.480000             64.0000            0.313549    
        0.480000             96.0000            0.336129    
        0.480000             128.000            0.250053    
        0.480000             160.000            0.165980    
        0.480000             192.000            0.101725    
        0.480000             224.000            0.616464E-01
        0.480000             256.000            0.374619E-01
        0.480000             288.000            0.239244E-01
        0.480000             320.000            0.149117E-01
        0.480000             352.000            0.899878E-02
        0.480000             384.000            0.672807E-02
        0.480000             416.000            0.396386E-02
        0.480000             448.000            0.293307E-02
        0.480000             480.000            0.304665E-02
        0.480000             512.000            0.124340E-02
        0.480000             544.000            0.827528E-03
        0.480000             576.000            0.798203E-03
        0.480000             608.000            0.293143E-03
        0.480000             640.000            0.106675E-02
        0.480000             672.000            0.238915E-03
        0.480000             704.000            0.268128E-03
        0.480000             736.000            0.148493E-03
        0.480000             768.000            0.478627E-04
        0.480000             800.000            0.656450E-04
 
        0.720000             0.00000            0.327268E-04
        0.720000             32.0000            0.119167    
        0.720000             64.0000            0.372026    
        0.720000             96.0000            0.407349    
        0.720000             128.000            0.316850    
        0.720000             160.000            0.219733    
        0.720000             192.000            0.137459    
        0.720000             224.000            0.862000E-01
        0.720000             256.000            0.549590E-01
        0.720000             288.000            0.341739E-01
        0.720000             320.000            0.224757E-01
