# create_pdfuncert_schemeB.py -sqrts 30 -Q20
# N3LO cross-section {deltaPDF}
0.00490489326798


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00566055710685
10.0 20.0 0.00573194667486
20.0 30.0 0.00566958780707
30.0 40.0 0.00549704846196
40.0 50.0 0.0055182368724
50.0 60.0 0.00542733795959
60.0 70.0 0.00529214478707
70.0 80.0 0.00521600153554
80.0 90.0 0.00498980622085
90.0 100.0 0.00510156464849
100.0 110.0 0.00469088647271
110.0 120.0 0.00494821855104
120.0 130.0 0.00450227564975
130.0 140.0 0.00439534807209
140.0 150.0 0.00466028513755
150.0 160.0 0.00387369404907
160.0 170.0 0.00416093462506
170.0 180.0 0.00413548446055
180.0 190.0 0.00442696033227
190.0 200.0 0.00368846403532
200.0 210.0 0.00358951990925
210.0 220.0 0.00367783524398
220.0 230.0 0.00342553921073
230.0 240.0 0.00337711025334
240.0 250.0 0.00349961508101
250.0 260.0 0.00338044250262
260.0 270.0 0.00325802748213
270.0 280.0 0.00288096284125
280.0 290.0 0.00375986163662
290.0 300.0 0.00239969784427
300.0 310.0 0.00399336177682
310.0 320.0 0.00198288003811
320.0 330.0 0.00197838541323
330.0 340.0 0.00345483651701
340.0 350.0 0.0020050547712
350.0 360.0 0.00412153617284
360.0 370.0 0.0021342072377
370.0 380.0 0.00348174875393
380.0 390.0 0.00135030873375
390.0 400.0 0.00267010327401
400.0 410.0 0.00227832422898
410.0 420.0 0.00173263363218
420.0 430.0 0.00394338604668
430.0 440.0 0.00240550732017
440.0 450.0 0.00142087900029
450.0 460.0 0.00336531248459
460.0 470.0 0.000476926130768
470.0 480.0 0.00286738618819
480.0 490.0 0.0030802990467
490.0 500.0 0.00133952222623
500.0 510.0 0.000675771185553
510.0 520.0 0.00454904917936
520.0 530.0 0.000841229230875
530.0 540.0 0.0029214861849
540.0 550.0 0.00375553089807
550.0 560.0 0.000441433727778
560.0 570.0 0.00209532087772
570.0 580.0 0.00551253423533
580.0 590.0 0.00239125781041
590.0 600.0 0.00533912190031


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0167337043374
-5.0 -4.5 0.00132792524758
-4.5 -4.0 0.00492835050562
-4.0 -3.5 0.00654475392151
-3.5 -3.0 0.00618567735486
-3.0 -2.5 0.00596108163791
-2.5 -2.0 0.0055172707314
-2.0 -1.5 0.00508224591637
-1.5 -1.0 0.00462887629005
-1.0 -0.5 0.00440784342244
-0.5 0.0 0.00418584921218
0.0 0.5 0.00424991798824
0.5 1.0 0.00433063869143
1.0 1.5 0.00465154286006
1.5 2.0 0.00510347624948
2.0 2.5 0.0054311967212
2.5 3.0 0.00602922898701
3.0 3.5 0.0064092964997
3.5 4.0 0.00634571924679
4.0 4.5 0.00488255127845
4.5 5.0 0.00448459269965
5.0 5.5 0.0161141547666
5.5 6.0 0.0


