# create_pdfuncert_schemeB.py -sqrts 20
# N3LO cross-section {deltaPDF}
0.0169806509448


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0201368299552
10.0 20.0 0.0199173034901
20.0 30.0 0.0199560408795
30.0 40.0 0.0195846235716
40.0 50.0 0.0192498551904
50.0 60.0 0.0190042455598
60.0 70.0 0.0185131505489
70.0 80.0 0.0180853936394
80.0 90.0 0.0174730098874
90.0 100.0 0.0173245713827
100.0 110.0 0.0164953981781
110.0 120.0 0.0161319929314
120.0 130.0 0.0151340006339
130.0 140.0 0.0155046812374
140.0 150.0 0.0144958335837
150.0 160.0 0.0140875846543
160.0 170.0 0.0138912865239
170.0 180.0 0.0126704132222
180.0 190.0 0.0131052311373
190.0 200.0 0.012035366303
200.0 210.0 0.0119438247224
210.0 220.0 0.0115990867574
220.0 230.0 0.0103050231556
230.0 240.0 0.0110630963846
240.0 250.0 0.0113806024196
250.0 260.0 0.00963772222136
260.0 270.0 0.00989322652157
270.0 280.0 0.00945499344409
280.0 290.0 0.0097345566046
290.0 300.0 0.0081969304934
300.0 310.0 0.00844756937785
310.0 320.0 0.00882139662617
320.0 330.0 0.00939024067519
330.0 340.0 0.00604272446565
340.0 350.0 0.00712471614817
350.0 360.0 0.00949649814625
360.0 370.0 0.00683517186569
370.0 380.0 0.00553360855076
380.0 390.0 0.00784041542602
390.0 400.0 0.00638862584279
400.0 410.0 0.00678233540928
410.0 420.0 0.00580306512449
420.0 430.0 0.00386729143799
430.0 440.0 0.0081457961764
440.0 450.0 0.00798201173727
450.0 460.0 0.00343794092602
460.0 470.0 0.00695547499479
470.0 480.0 0.00441223240759
480.0 490.0 0.00710546084864
490.0 500.0 0.00127967720843
500.0 510.0 0.0095968778138
510.0 520.0 0.00584336918398
520.0 530.0 0.00997209171755
530.0 540.0 0.00139771835723
540.0 550.0 0.00151520896657
550.0 560.0 0.0126078704918
560.0 570.0 0.00260181612136
570.0 580.0 0.0053691217393
580.0 590.0 0.00265802278804
590.0 600.0 0.00767526587453


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.389015491034
-5.0 -4.5 0.0115092677834
-4.5 -4.0 0.0119462175629
-4.0 -3.5 0.0196692811152
-3.5 -3.0 0.0211906866725
-3.0 -2.5 0.020711429303
-2.5 -2.0 0.0197970941357
-2.0 -1.5 0.018070781966
-1.5 -1.0 0.0167683988202
-1.0 -0.5 0.0152961447483
-0.5 0.0 0.0147139370997
0.0 0.5 0.0146254465627
0.5 1.0 0.015319256267
1.0 1.5 0.0166375901037
1.5 2.0 0.0181619168886
2.0 2.5 0.0197098135669
2.5 3.0 0.0209487858277
3.0 3.5 0.0211752459309
3.5 4.0 0.0193793982816
4.0 4.5 0.0134776943472
4.5 5.0 0.0134353382112
5.0 5.5 0.154599689385
5.5 6.0 0.0


