# create_pdfuncert_schemeB.py -sqrts 80 -Q10
# N3LO cross-section {deltaPDF}
0.0110227450127


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0110708518759
10.0 20.0 0.0108852824376
20.0 30.0 0.0111289217564
30.0 40.0 0.0112199978262
40.0 50.0 0.0113070785442
50.0 60.0 0.0111999997598
60.0 70.0 0.011458211366
70.0 80.0 0.0114511419782
80.0 90.0 0.0109813379746
90.0 100.0 0.0115282501388
100.0 110.0 0.0113311691976
110.0 120.0 0.0110873052807
120.0 130.0 0.0113403359731
130.0 140.0 0.0110967012366
140.0 150.0 0.010881554193
150.0 160.0 0.0110764273487
160.0 170.0 0.0108647016343
170.0 180.0 0.0108156461908
180.0 190.0 0.0106949051589
190.0 200.0 0.010666664703
200.0 210.0 0.0104404020114
210.0 220.0 0.00999594166035
220.0 230.0 0.0104360769511
230.0 240.0 0.00975437158246
240.0 250.0 0.0105132756546
250.0 260.0 0.0104031560896
260.0 270.0 0.00850932559166
270.0 280.0 0.0108882495495
280.0 290.0 0.00952327647357
290.0 300.0 0.00956219447765
300.0 310.0 0.00982323090244
310.0 320.0 0.00884602164834
320.0 330.0 0.00904567046603
330.0 340.0 0.0101903817686
340.0 350.0 0.00698704150488
350.0 360.0 0.0109545978062
360.0 370.0 0.00852163181957
370.0 380.0 0.00768960910188
380.0 390.0 0.0089992190303
390.0 400.0 0.00778529566487
400.0 410.0 0.011402964852
410.0 420.0 0.0070190390458
420.0 430.0 0.00767537108603
430.0 440.0 0.00996250152225
440.0 450.0 0.00739195223526
450.0 460.0 0.00907098511649
460.0 470.0 0.00765237490359
470.0 480.0 0.00655980930076
480.0 490.0 0.0115697485995
490.0 500.0 0.0037208510332
500.0 510.0 0.0085258067675
510.0 520.0 0.00185367608063
520.0 530.0 0.0150251328483
530.0 540.0 0.00257576995528
540.0 550.0 0.0123294297731
550.0 560.0 0.00683358947179
560.0 570.0 0.0080643651054
570.0 580.0 0.00318229424724
580.0 590.0 0.00755169267513
590.0 600.0 0.00882075395822


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.00789868970191
-5.5 -5.0 0.00281361550297
-5.0 -4.5 0.00365908237213
-4.5 -4.0 0.00414322234108
-4.0 -3.5 0.00661566496434
-3.5 -3.0 0.0078255059493
-3.0 -2.5 0.00922709872615
-2.5 -2.0 0.0104560268602
-2.0 -1.5 0.0115502466365
-1.5 -1.0 0.0123792830749
-1.0 -0.5 0.0132918554397
-0.5 0.0 0.0134851106263
0.0 0.5 0.0135164786594
0.5 1.0 0.0132386384594
1.0 1.5 0.0124386863512
1.5 2.0 0.0114743983189
2.0 2.5 0.0103685784443
2.5 3.0 0.00919441096968
3.0 3.5 0.00796348828596
3.5 4.0 0.00661812487916
4.0 4.5 0.00486967784787
4.5 5.0 0.0024656466294
5.0 5.5 0.00199916969117
5.5 6.0 0.00931437370913


