# create_pdfuncert_schemeB.py -sqrts 7 -Q10
# N3LO cross-section {deltaPDF}
0.00409545574249


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00553376317541
10.0 20.0 0.00540595908673
20.0 30.0 0.00528002568916
30.0 40.0 0.00513543234298
40.0 50.0 0.00476757663366
50.0 60.0 0.00459347680129
60.0 70.0 0.00432838241972
70.0 80.0 0.0041090140214
80.0 90.0 0.00395369182409
90.0 100.0 0.00359828791646
100.0 110.0 0.00349958991217
110.0 120.0 0.00333358948853
120.0 130.0 0.00308961191379
130.0 140.0 0.00296132897113
140.0 150.0 0.00288582505129
150.0 160.0 0.00252169231655
160.0 170.0 0.00273250560606
170.0 180.0 0.00258010754804
180.0 190.0 0.00262865266179
190.0 200.0 0.00215192934502
200.0 210.0 0.00251165289171
210.0 220.0 0.00233511183659
220.0 230.0 0.00191716716813
230.0 240.0 0.00231368212079
240.0 250.0 0.0020380417481
250.0 260.0 0.0024453091566
260.0 270.0 0.00189232281325
270.0 280.0 0.002508963541
280.0 290.0 0.00172160177735
290.0 300.0 0.00284779356167
300.0 310.0 0.00122323794436
310.0 320.0 0.00271532648496
320.0 330.0 0.00258581398395
330.0 340.0 0.001255964897
340.0 350.0 0.00406883663788
350.0 360.0 0.000881420003762
360.0 370.0 0.00256953147826
370.0 380.0 0.00281385464564
380.0 390.0 0.00136148367831
390.0 400.0 0.00301691812502
400.0 410.0 0.0020682880392
410.0 420.0 0.00186848828554
420.0 430.0 0.00323169522748
430.0 440.0 0.00131834866042
440.0 450.0 0.00371574533356
450.0 460.0 0.00463253703761
460.0 470.0 0.00155011000749
470.0 480.0 0.00171631999213
480.0 490.0 0.00299923541958
490.0 500.0 0.00511047866321
500.0 510.0 0.00122378485604
510.0 520.0 0.00393485329478
520.0 530.0 0.000378651298725
530.0 540.0 0.00700243950224
540.0 550.0 0.00390879260347
550.0 560.0 0.000355056509779
560.0 570.0 0.00126858901888
570.0 580.0 0.00471393950444
580.0 590.0 0.00158479877859
590.0 600.0 0.00223434897533


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.352154144826
-4.0 -3.5 0.0132312272243
-3.5 -3.0 0.00630451905111
-3.0 -2.5 0.00863388743668
-2.5 -2.0 0.00829866093458
-2.0 -1.5 0.00638046599783
-1.5 -1.0 0.00458461042864
-1.0 -0.5 0.00311825102217
-0.5 0.0 0.00231514466423
0.0 0.5 0.00233623223262
0.5 1.0 0.00315233299136
1.0 1.5 0.00459933802052
1.5 2.0 0.00636494517832
2.0 2.5 0.00809943105924
2.5 3.0 0.0090860180751
3.0 3.5 0.00591419226552
3.5 4.0 0.0106234468112
4.0 4.5 0.249168058695
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


