# create_pdfuncert_schemeB.py -sqrts 40 -NNLO -Q20
# NNLO cross-section {deltaPDF}
0.0594027312134


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0701684808434
10.0 20.0 0.0697264659571
20.0 30.0 0.0689161535311
30.0 40.0 0.0677128442016
40.0 50.0 0.0664989937069
50.0 60.0 0.0652939366512
60.0 70.0 0.0634469053876
70.0 80.0 0.0621783481042
80.0 90.0 0.0606999426887
90.0 100.0 0.0591863128572
100.0 110.0 0.0583532057841
110.0 120.0 0.0567581308656
120.0 130.0 0.0554046423486
130.0 140.0 0.0546329678591
140.0 150.0 0.0533116777303
150.0 160.0 0.0519967549266
160.0 170.0 0.0517281109184
170.0 180.0 0.0507090865106
180.0 190.0 0.0491670917999
190.0 200.0 0.0475479363992
200.0 210.0 0.049009691767
210.0 220.0 0.0473827328801
220.0 230.0 0.0455169031072
230.0 240.0 0.0444240556243
240.0 250.0 0.04539545603
250.0 260.0 0.0449291607078
260.0 270.0 0.0458388229607
270.0 280.0 0.0407463465904
280.0 290.0 0.0442397377392
290.0 300.0 0.0420767608805
300.0 310.0 0.0412345864783
310.0 320.0 0.0406154742466
320.0 330.0 0.0392508559076
330.0 340.0 0.0414689716015
340.0 350.0 0.0367642147974
350.0 360.0 0.0436185348985
360.0 370.0 0.0349092074097
370.0 380.0 0.0402692646968
380.0 390.0 0.0408930580927
390.0 400.0 0.0345797458427
400.0 410.0 0.0393487720746
410.0 420.0 0.0340296942846
420.0 430.0 0.0374979508228
430.0 440.0 0.0373136496319
440.0 450.0 0.0376069789206
450.0 460.0 0.0304160778035
460.0 470.0 0.0376960127934
470.0 480.0 0.0373165106579
480.0 490.0 0.035092920723
490.0 500.0 0.0329489213225
500.0 510.0 0.0304343714011
510.0 520.0 0.0320498246622
520.0 530.0 0.038856666457
530.0 540.0 0.0318074904158
540.0 550.0 0.0333312023507
550.0 560.0 0.0393725912806
560.0 570.0 0.0261603735344
570.0 580.0 0.0384016194212
580.0 590.0 0.0194157492711
590.0 600.0 0.0413571330095


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0474451011113
-5.5 -5.0 0.0130903910012
-5.0 -4.5 0.0411873224708
-4.5 -4.0 0.0553399926287
-4.0 -3.5 0.0634503324847
-3.5 -3.0 0.0639682384248
-3.0 -2.5 0.0641756770719
-2.5 -2.0 0.0623706009534
-2.0 -1.5 0.0602684448025
-1.5 -1.0 0.0585246248296
-1.0 -0.5 0.0568895418815
-0.5 0.0 0.0561039985119
0.0 0.5 0.0560298508628
0.5 1.0 0.0570479207603
1.0 1.5 0.0584540846534
1.5 2.0 0.0602821394237
2.0 2.5 0.0624374592465
2.5 3.0 0.0640812164408
3.0 3.5 0.0644170979304
3.5 4.0 0.0627648549481
4.0 4.5 0.0556317388874
4.5 5.0 0.0415492391755
5.0 5.5 0.0181859577621
5.5 6.0 0.0202923423225


