# create_pdfuncert_schemeB.py -sqrts 20 -NNLO
# NNLO cross-section {deltaPDF}
0.0844298208684


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.100601211426
10.0 20.0 0.0997704309186
20.0 30.0 0.0985963471261
30.0 40.0 0.0966352235342
40.0 50.0 0.0945978079886
50.0 60.0 0.0924121916139
60.0 70.0 0.0899426206536
70.0 80.0 0.088043428684
80.0 90.0 0.0851982297889
90.0 100.0 0.0833344348588
100.0 110.0 0.0816008173977
110.0 120.0 0.0786678404979
120.0 130.0 0.0770256422873
130.0 140.0 0.0756011700818
140.0 150.0 0.0733961747316
150.0 160.0 0.071591725525
160.0 170.0 0.0703950018257
170.0 180.0 0.0682576575075
180.0 190.0 0.0683377039137
190.0 200.0 0.065794117506
200.0 210.0 0.065005726983
210.0 220.0 0.0625568163736
220.0 230.0 0.0623431860721
230.0 240.0 0.0612504735839
240.0 250.0 0.060537934231
250.0 260.0 0.0592598317226
260.0 270.0 0.0584931896134
270.0 280.0 0.0573268535989
280.0 290.0 0.0564373081326
290.0 300.0 0.053972245448
300.0 310.0 0.0568311069948
310.0 320.0 0.0516321550848
320.0 330.0 0.0581862871963
330.0 340.0 0.0477053569324
340.0 350.0 0.0542715613174
350.0 360.0 0.0536673859586
360.0 370.0 0.0486314466958
370.0 380.0 0.0468648345525
380.0 390.0 0.055030501254
390.0 400.0 0.0468292320359
400.0 410.0 0.0517670116542
410.0 420.0 0.0401177859297
420.0 430.0 0.0476087814662
430.0 440.0 0.0480666173446
440.0 450.0 0.0528195256029
450.0 460.0 0.0393041192646
460.0 470.0 0.0499919103505
470.0 480.0 0.0447405500676
480.0 490.0 0.0367458963989
490.0 500.0 0.0566259518544
500.0 510.0 0.0377598265986
510.0 520.0 0.0495841586572
520.0 530.0 0.0475244760773
530.0 540.0 0.0409129171559
540.0 550.0 0.0307724484033
550.0 560.0 0.0574285819318
560.0 570.0 0.0272320294416
570.0 580.0 0.0522166402723
580.0 590.0 0.0335025183954
590.0 600.0 0.0401593691123


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.446285235655
-5.0 -4.5 0.033899354204
-4.5 -4.0 0.069525519749
-4.0 -3.5 0.0916567165157
-3.5 -3.0 0.100192565699
-3.0 -2.5 0.0997327305322
-2.5 -2.0 0.0949554510802
-2.0 -1.5 0.0889023909703
-1.5 -1.0 0.0829263402537
-1.0 -0.5 0.0781294540343
-0.5 0.0 0.07578971211
0.0 0.5 0.0756618943594
0.5 1.0 0.0782690678413
1.0 1.5 0.0828247395955
1.5 2.0 0.0888427184129
2.0 2.5 0.0950586171206
2.5 3.0 0.0996540125202
3.0 3.5 0.100415352112
3.5 4.0 0.0919472629934
4.0 4.5 0.0702159018701
4.5 5.0 0.0248841755496
5.0 5.5 0.390021580894
5.5 6.0 0.0


