# create_pdfuncert_schemeB.py -sqrts 40 -Q10
# N3LO cross-section {deltaPDF}
0.00990834260709


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0109244480593
10.0 20.0 0.01097622487
20.0 30.0 0.0109266233153
30.0 40.0 0.0107343176564
40.0 50.0 0.0107169642468
50.0 60.0 0.0108999014897
60.0 70.0 0.0105227720913
70.0 80.0 0.0105838140402
80.0 90.0 0.00995078095445
90.0 100.0 0.010297200759
100.0 110.0 0.00997810460445
110.0 120.0 0.00963878149107
120.0 130.0 0.00979510911264
130.0 140.0 0.00926710676164
140.0 150.0 0.00938790040861
150.0 160.0 0.00914206353294
160.0 170.0 0.00886007031524
170.0 180.0 0.00916598573073
180.0 190.0 0.00838197467972
190.0 200.0 0.00838816967603
200.0 210.0 0.00793273481113
210.0 220.0 0.00860666736294
220.0 230.0 0.00772188571019
230.0 240.0 0.00714675654218
240.0 250.0 0.00697442632526
250.0 260.0 0.00793418343984
260.0 270.0 0.00795077337193
270.0 280.0 0.00689835760597
280.0 290.0 0.00641020293745
290.0 300.0 0.00822424787901
300.0 310.0 0.00611494187699
310.0 320.0 0.00589851304377
320.0 330.0 0.00771700065442
330.0 340.0 0.00609587467135
340.0 350.0 0.00578932197728
350.0 360.0 0.00679009338603
360.0 370.0 0.00522814503582
370.0 380.0 0.0061589006812
380.0 390.0 0.00754252788508
390.0 400.0 0.00195186476262
400.0 410.0 0.00890786478242
410.0 420.0 0.00217155180931
420.0 430.0 0.00689392087719
430.0 440.0 0.00552832269635
440.0 450.0 0.0063562001274
450.0 460.0 0.00270710799325
460.0 470.0 0.00601495311737
470.0 480.0 0.00169246701402
480.0 490.0 0.00853462680911
490.0 500.0 0.0068830734189
500.0 510.0 0.00350689601875
510.0 520.0 0.00438952722596
520.0 530.0 0.0021756234125
530.0 540.0 0.00703156353271
540.0 550.0 0.00320765372062
550.0 560.0 0.0106810127754
560.0 570.0 0.000191358699933
570.0 580.0 0.00857288476429
580.0 590.0 0.00604754137371
590.0 600.0 0.0120758155799


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0357534201152
-5.5 -5.0 0.00770428127143
-5.0 -4.5 0.00432831312447
-4.5 -4.0 0.00880673584128
-4.0 -3.5 0.00972090585585
-3.5 -3.0 0.00943837090799
-3.0 -2.5 0.0102978275519
-2.5 -2.0 0.00996831887874
-2.0 -1.5 0.0099158010339
-1.5 -1.0 0.0100315872128
-1.0 -0.5 0.00986290151575
-0.5 0.0 0.0098445267423
0.0 0.5 0.0100033120319
0.5 1.0 0.00989727389399
1.0 1.5 0.00988062801452
1.5 2.0 0.00999446801698
2.0 2.5 0.0100367318586
2.5 3.0 0.01020224502
3.0 3.5 0.00981801038894
3.5 4.0 0.00941426356679
4.0 4.5 0.0087946033435
4.5 5.0 0.00321465096207
5.0 5.5 0.00224539345529
5.5 6.0 0.039810725302


