# create_pdfuncert_schemeB.py -sqrts 30 -NNLO -Q40
# NNLO cross-section {deltaPDF}
0.0471878834168


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0568130424621
10.0 20.0 0.0560741715405
20.0 30.0 0.0555891146921
30.0 40.0 0.0543325812775
40.0 50.0 0.0531444611867
50.0 60.0 0.0518893473257
60.0 70.0 0.0505490894392
70.0 80.0 0.0491476499691
80.0 90.0 0.0482445093413
90.0 100.0 0.0466542431985
100.0 110.0 0.0456666514032
110.0 120.0 0.0444599303769
120.0 130.0 0.0434083943812
130.0 140.0 0.0424864170537
140.0 150.0 0.041552613462
150.0 160.0 0.0405746204687
160.0 170.0 0.0395558342608
170.0 180.0 0.0395956390435
180.0 190.0 0.0382986026668
190.0 200.0 0.0380586720919
200.0 210.0 0.0362004561831
210.0 220.0 0.0360049654772
220.0 230.0 0.0365562340566
230.0 240.0 0.0346829132153
240.0 250.0 0.0344023132151
250.0 260.0 0.0340364610968
260.0 270.0 0.0338578124805
270.0 280.0 0.0334725509732
280.0 290.0 0.0334321740605
290.0 300.0 0.0319725162288
300.0 310.0 0.0319454740434
310.0 320.0 0.0305573331866
320.0 330.0 0.0306354736063
330.0 340.0 0.0307087073081
340.0 350.0 0.0288453190715
350.0 360.0 0.0320492028841
360.0 370.0 0.0293498171724
370.0 380.0 0.029978957566
380.0 390.0 0.0277708109376
390.0 400.0 0.028452544806
400.0 410.0 0.0288374995203
410.0 420.0 0.0279529461409
420.0 430.0 0.0306335108517
430.0 440.0 0.0280935532537
440.0 450.0 0.0243336281665
450.0 460.0 0.0240051699239
460.0 470.0 0.0268438077959
470.0 480.0 0.0265622914432
480.0 490.0 0.0239938025718
490.0 500.0 0.0266633093119
500.0 510.0 0.0347634640594
510.0 520.0 0.0191116967946
520.0 530.0 0.0257371478059
530.0 540.0 0.0326656829071
540.0 550.0 0.0209698510022
550.0 560.0 0.0255041437349
560.0 570.0 0.0229472273519
570.0 580.0 0.0292282318808
580.0 590.0 0.0151226955467
590.0 600.0 0.0321132932326


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.00605542889326
-5.0 -4.5 0.0237028849895
-4.5 -4.0 0.0375613211804
-4.0 -3.5 0.048099875745
-3.5 -3.0 0.0511993338915
-3.0 -2.5 0.0516431511614
-2.5 -2.0 0.0501550645213
-2.0 -1.5 0.0484484106113
-1.5 -1.0 0.0466685625534
-1.0 -0.5 0.0451264289833
-0.5 0.0 0.0442750631659
0.0 0.5 0.0443402019129
0.5 1.0 0.0451696094961
1.0 1.5 0.04661072362
1.5 2.0 0.0484715279771
2.0 2.5 0.0501379346852
2.5 3.0 0.0518730484448
3.0 3.5 0.0513029492498
3.5 4.0 0.0476276855732
4.0 4.5 0.0379068459599
4.5 5.0 0.0199069037869
5.0 5.5 0.00898686243145
5.5 6.0 0.0


