# create_pdfuncert_schemeB.py -sqrts 13 -Q10
# N3LO cross-section {deltaPDF}
0.00621545110182


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00789263726046
10.0 20.0 0.00777248425922
20.0 30.0 0.0077218207782
30.0 40.0 0.00753939768779
40.0 50.0 0.00731359332445
50.0 60.0 0.00702784921284
60.0 70.0 0.00692098812686
70.0 80.0 0.00644535389272
80.0 90.0 0.00625860487839
90.0 100.0 0.00607265142752
100.0 110.0 0.00574355155017
110.0 120.0 0.00547790305363
120.0 130.0 0.00529910087712
130.0 140.0 0.00507460147195
140.0 150.0 0.0046680983883
150.0 160.0 0.00462312294754
160.0 170.0 0.00441649400491
170.0 180.0 0.00442090737642
180.0 190.0 0.0040986694332
190.0 200.0 0.00375595519889
200.0 210.0 0.00383172894403
210.0 220.0 0.00366417740652
220.0 230.0 0.00373983199561
230.0 240.0 0.00334695455464
240.0 250.0 0.00284037904425
250.0 260.0 0.00309053064534
260.0 270.0 0.00307905933889
270.0 280.0 0.00272906953316
280.0 290.0 0.0034410821787
290.0 300.0 0.0035149159789
300.0 310.0 0.00219400048979
310.0 320.0 0.00223327055167
320.0 330.0 0.00333597882538
330.0 340.0 0.00206217512934
340.0 350.0 0.00340899726923
350.0 360.0 0.00254314890978
360.0 370.0 0.00151287796084
370.0 380.0 0.0014883251988
380.0 390.0 0.00359929639644
390.0 400.0 0.00381830925411
400.0 410.0 0.000318370506448
410.0 420.0 0.00357933727308
420.0 430.0 0.00229069507023
430.0 440.0 0.00285533384647
440.0 450.0 0.00255562074406
450.0 460.0 0.0017761345735
460.0 470.0 0.000579488064083
470.0 480.0 0.00318107817945
480.0 490.0 0.00110265538011
490.0 500.0 0.00306581779158
500.0 510.0 0.000671592207018
510.0 520.0 0.00463267176068
520.0 530.0 0.000479936679938
530.0 540.0 0.000743189450946
540.0 550.0 0.00588621563961
550.0 560.0 0.00177914290325
560.0 570.0 0.000689964333182
570.0 580.0 0.00651888500504
580.0 590.0 0.00255444328476
590.0 600.0 2.84869037749e-05


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0941254596344
-4.5 -4.0 0.00354054389018
-4.0 -3.5 0.00871074116575
-3.5 -3.0 0.0108037821523
-3.0 -2.5 0.0105997977759
-2.5 -2.0 0.00907424216592
-2.0 -1.5 0.00758454409243
-1.5 -1.0 0.00613081328821
-1.0 -0.5 0.00491389952633
-0.5 0.0 0.00425586494884
0.0 0.5 0.0042822943148
0.5 1.0 0.00498027114367
1.0 1.5 0.00610823497041
1.5 2.0 0.00748754797299
2.0 2.5 0.00923845465877
2.5 3.0 0.0106601127322
3.0 3.5 0.0104620572223
3.5 4.0 0.00808093169085
4.0 4.5 0.0061998284158
4.5 5.0 0.12974158961
5.0 5.5 0.0
5.5 6.0 0.0


