# create_pdfuncert_schemeB.py -sqrts 30 -Q10
# N3LO cross-section {deltaPDF}
0.00910806306947


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0103902031051
10.0 20.0 0.0103949735541
20.0 30.0 0.0103204121166
30.0 40.0 0.0102387519431
40.0 50.0 0.0101804231131
50.0 60.0 0.00989894832628
60.0 70.0 0.00989986545172
70.0 80.0 0.00960163099673
80.0 90.0 0.00945553974581
90.0 100.0 0.00932288463995
100.0 110.0 0.00894199418039
110.0 120.0 0.00899886914314
120.0 130.0 0.00846039311412
130.0 140.0 0.00836375968209
140.0 150.0 0.00853595861666
150.0 160.0 0.00772091199536
160.0 170.0 0.00786127238157
170.0 180.0 0.00775440037494
180.0 190.0 0.00785398535401
190.0 200.0 0.00716572673273
200.0 210.0 0.00682499655213
210.0 220.0 0.00680468074172
220.0 230.0 0.006954058235
230.0 240.0 0.00640705192784
240.0 250.0 0.00605000012641
250.0 260.0 0.00629805962499
260.0 270.0 0.00647084224684
270.0 280.0 0.00595708430492
280.0 290.0 0.00631757585345
290.0 300.0 0.00504624121118
300.0 310.0 0.00602546069311
310.0 320.0 0.00505529089155
320.0 330.0 0.00384478119686
330.0 340.0 0.00601186832718
340.0 350.0 0.00413605724014
350.0 360.0 0.00750414068258
360.0 370.0 0.00319038952701
370.0 380.0 0.00544481427181
380.0 390.0 0.0035852286739
390.0 400.0 0.00510262287354
400.0 410.0 0.00550081309289
410.0 420.0 0.00284078936601
420.0 430.0 0.00713088530781
430.0 440.0 0.00231780203742
440.0 450.0 0.00405212998361
450.0 460.0 0.00529208447529
460.0 470.0 0.00359187078762
470.0 480.0 0.00269507890261
480.0 490.0 0.00612798506792
490.0 500.0 0.00240812893869
500.0 510.0 0.0049596014128
510.0 520.0 0.00372624129521
520.0 530.0 0.00238827870528
530.0 540.0 0.00544883982117
540.0 550.0 0.00381495191389
550.0 560.0 0.00121878086505
560.0 570.0 0.00384311306619
570.0 580.0 0.00859243972067
580.0 590.0 0.000542756110879
590.0 600.0 0.00290795610054


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0375036266967
-5.0 -4.5 0.00510469895741
-4.5 -4.0 0.00764944173501
-4.0 -3.5 0.0108050644273
-3.5 -3.0 0.0104134728259
-3.0 -2.5 0.0102454390935
-2.5 -2.0 0.00983519276643
-2.0 -1.5 0.00937259943141
-1.5 -1.0 0.00881704565446
-1.0 -0.5 0.00853470977621
-0.5 0.0 0.00829482442458
0.0 0.5 0.00841945109904
0.5 1.0 0.00843185474597
1.0 1.5 0.00892028278074
1.5 2.0 0.00935044009397
2.0 2.5 0.00971531245936
2.5 3.0 0.0106096585092
3.0 3.5 0.0105591464588
3.5 4.0 0.0100985289822
4.0 4.5 0.00787958930411
4.5 5.0 0.00284512443423
5.0 5.5 0.0349695066637
5.5 6.0 0.0


