# create_pdfuncert_schemeB.py -sqrts 7 -NNLO
# NNLO cross-section {deltaPDF}
0.0570232002281


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0693249616989
10.0 20.0 0.0684401611579
20.0 30.0 0.0670177171255
30.0 40.0 0.065321229799
40.0 50.0 0.0634593441378
50.0 60.0 0.0613028834451
60.0 70.0 0.0594064991379
70.0 80.0 0.0575264216544
80.0 90.0 0.0556392997839
90.0 100.0 0.0535846347409
100.0 110.0 0.0526158019223
110.0 120.0 0.0502841914841
120.0 130.0 0.0494252609135
130.0 140.0 0.0476324974823
140.0 150.0 0.0470908728279
150.0 160.0 0.044695059749
160.0 170.0 0.0443536385308
170.0 180.0 0.0433846873646
180.0 190.0 0.0420936832581
190.0 200.0 0.0406855584291
200.0 210.0 0.0412572681182
210.0 220.0 0.0384884110336
220.0 230.0 0.0397707104002
230.0 240.0 0.0375691533301
240.0 250.0 0.0388242486978
250.0 260.0 0.0352031807139
260.0 270.0 0.0345496544175
270.0 280.0 0.0354353124316
280.0 290.0 0.0347329550185
290.0 300.0 0.0357543958611
300.0 310.0 0.0307572846251
310.0 320.0 0.0349915204877
320.0 330.0 0.0317096581181
330.0 340.0 0.034024209194
340.0 350.0 0.0295239637117
350.0 360.0 0.0308563005528
360.0 370.0 0.0277637138854
370.0 380.0 0.0330368044865
380.0 390.0 0.0277628180918
390.0 400.0 0.0301723013075
400.0 410.0 0.0251546434796
410.0 420.0 0.0289011239495
420.0 430.0 0.0298096741887
430.0 440.0 0.0256944774878
440.0 450.0 0.0272308562841
450.0 460.0 0.0228495827358
460.0 470.0 0.0262086820821
470.0 480.0 0.0280739161941
480.0 490.0 0.0223324969073
490.0 500.0 0.025567659861
500.0 510.0 0.0150652006743
510.0 520.0 0.0280950715749
520.0 530.0 0.0210057330736
530.0 540.0 0.0279098297886
540.0 550.0 0.015891956619
550.0 560.0 0.0182417293275
560.0 570.0 0.0189840656212
570.0 580.0 0.0343986123282
580.0 590.0 0.0213829735084
590.0 600.0 0.00565885169371


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.0658895651559
-4.0 -3.5 0.00822864486575
-3.5 -3.0 0.0361939088144
-3.0 -2.5 0.0577850973891
-2.5 -2.0 0.064996196969
-2.0 -1.5 0.0634340587546
-1.5 -1.0 0.059203185078
-1.0 -0.5 0.0550643083998
-0.5 0.0 0.0526873392393
0.0 0.5 0.0527099786807
0.5 1.0 0.0550662652585
1.0 1.5 0.0591312622573
1.5 2.0 0.0634380427246
2.0 2.5 0.0650737206875
2.5 3.0 0.0584375652754
3.0 3.5 0.0360353816113
3.5 4.0 0.000744656016875
4.0 4.5 0.264650202665
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


