# create_pdfuncert_schemeB.py -sqrts 100 -Q10
# N3LO cross-section {deltaPDF}
0.0110918261853


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0107040447306
10.0 20.0 0.010722945689
20.0 30.0 0.0108297590659
30.0 40.0 0.0108860687184
40.0 50.0 0.0110346431907
50.0 60.0 0.0111371752145
60.0 70.0 0.0111560578786
70.0 80.0 0.0113099941505
80.0 90.0 0.0112827697177
90.0 100.0 0.0114094488816
100.0 110.0 0.0114698285758
110.0 120.0 0.0114850343791
120.0 130.0 0.0112061045299
130.0 140.0 0.0114941271685
140.0 150.0 0.0114368774587
150.0 160.0 0.0112729788976
160.0 170.0 0.0111130207102
170.0 180.0 0.0111628792917
180.0 190.0 0.0112291723066
190.0 200.0 0.0107628008133
200.0 210.0 0.0110053112942
210.0 220.0 0.010566559825
220.0 230.0 0.0115920503531
230.0 240.0 0.0104709754753
240.0 250.0 0.011243201292
250.0 260.0 0.00969321147959
260.0 270.0 0.0107192884102
270.0 280.0 0.00994623654467
280.0 290.0 0.0112330387806
290.0 300.0 0.0107071153111
300.0 310.0 0.00978303928671
310.0 320.0 0.0101359242909
320.0 330.0 0.00879649634525
330.0 340.0 0.0101791687426
340.0 350.0 0.0111008367421
350.0 360.0 0.0085499102457
360.0 370.0 0.0082412002946
370.0 380.0 0.0102333242959
380.0 390.0 0.0112287809854
390.0 400.0 0.00870160001334
400.0 410.0 0.00751129689585
410.0 420.0 0.0120515301022
420.0 430.0 0.00863849124555
430.0 440.0 0.00715750067697
440.0 450.0 0.0089270767924
450.0 460.0 0.0123350197662
460.0 470.0 0.00808418107673
470.0 480.0 0.0108171665485
480.0 490.0 0.00408441286058
490.0 500.0 0.0112582221446
500.0 510.0 0.00544525424028
510.0 520.0 0.0155864476991
520.0 530.0 0.00306147733563
530.0 540.0 0.0120099100386
540.0 550.0 0.00682186508882
550.0 560.0 0.0059664719694
560.0 570.0 0.00842948858404
570.0 580.0 0.00878948453755
580.0 590.0 0.00796407980856
590.0 600.0 0.00904927362379


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.00570814967963
-5.5 -5.0 0.00316272978766
-5.0 -4.5 0.000854962887549
-4.5 -4.0 0.00317928821329
-4.0 -3.5 0.00532957953424
-3.5 -3.0 0.00744136186994
-3.0 -2.5 0.00889302165932
-2.5 -2.0 0.0105583875545
-2.0 -1.5 0.0118439471096
-1.5 -1.0 0.0131917921698
-1.0 -0.5 0.0141075940997
-0.5 0.0 0.0146057048971
0.0 0.5 0.0146438415109
0.5 1.0 0.0141232753216
1.0 1.5 0.0131838087579
1.5 2.0 0.0120252724714
2.0 2.5 0.0104618218862
2.5 3.0 0.00893082148184
3.0 3.5 0.00712745899088
3.5 4.0 0.00523829928312
4.0 4.5 0.00370517503258
4.5 5.0 0.000317014363335
5.0 5.5 0.00303136722887
5.5 6.0 0.0104064290923


