# create_pdfuncert_schemeB.py -sqrts 30
# N3LO cross-section {deltaPDF}
0.0195442775992


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0216971647564
10.0 20.0 0.0214648992589
20.0 30.0 0.0217662277413
30.0 40.0 0.0215322608208
40.0 50.0 0.0212223569448
50.0 60.0 0.021200707136
60.0 70.0 0.0211198354792
70.0 80.0 0.0203733024853
80.0 90.0 0.0204683376968
90.0 100.0 0.0200976341466
100.0 110.0 0.0197450546209
110.0 120.0 0.019105661517
120.0 130.0 0.0188846482235
130.0 140.0 0.0184832351707
140.0 150.0 0.0181235007675
150.0 160.0 0.0172307691171
160.0 170.0 0.0171921096065
170.0 180.0 0.0171668481538
180.0 190.0 0.0169008478652
190.0 200.0 0.0161365817169
200.0 210.0 0.0151864118303
210.0 220.0 0.0145385705965
220.0 230.0 0.0150671818105
230.0 240.0 0.0147893227158
240.0 250.0 0.0144290195549
250.0 260.0 0.0134364364558
260.0 270.0 0.0150424471984
270.0 280.0 0.0124354879298
280.0 290.0 0.0137546951241
290.0 300.0 0.0117934487667
300.0 310.0 0.0123024923274
310.0 320.0 0.0129718064705
320.0 330.0 0.0109465267166
330.0 340.0 0.0101077479055
340.0 350.0 0.0112836010636
350.0 360.0 0.0129230091408
360.0 370.0 0.00809607750394
370.0 380.0 0.0120847196058
380.0 390.0 0.00887489602488
390.0 400.0 0.0104138601777
400.0 410.0 0.0102310371102
410.0 420.0 0.011414839714
420.0 430.0 0.0106112180855
430.0 440.0 0.00901843470533
440.0 450.0 0.00775763065072
450.0 460.0 0.00863274505102
460.0 470.0 0.00665897751091
470.0 480.0 0.00990568260653
480.0 490.0 0.00736121193387
490.0 500.0 0.00782047084616
500.0 510.0 0.013334686712
510.0 520.0 0.00402473430251
520.0 530.0 0.0111522253556
530.0 540.0 0.0100842132392
540.0 550.0 0.00288827328444
550.0 560.0 0.0119519064663
560.0 570.0 0.00191269610275
570.0 580.0 0.014908957987
580.0 590.0 0.00413935623077
590.0 600.0 0.00360714526741


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0337288844365
-5.0 -4.5 0.00340523073329
-4.5 -4.0 0.0122099409757
-4.0 -3.5 0.01776799846
-3.5 -3.0 0.0185280302377
-3.0 -2.5 0.0198085191862
-2.5 -2.0 0.0198392940009
-2.0 -1.5 0.0197772685101
-1.5 -1.0 0.0196924652944
-1.0 -0.5 0.0196487468122
-0.5 0.0 0.0195476370884
0.0 0.5 0.0195075636792
0.5 1.0 0.0196355416623
1.0 1.5 0.019778269726
1.5 2.0 0.0198186905769
2.0 2.5 0.0198972783186
2.5 3.0 0.0199592762748
3.0 3.5 0.0186777300499
3.5 4.0 0.0165045425741
4.0 4.5 0.0121626510256
4.5 5.0 0.000811461314274
5.0 5.5 0.0527641569917
5.5 6.0 0.0


