# create_pdfuncert_schemeB.py -sqrts 20 -NNLO -Q20
# NNLO cross-section {deltaPDF}
0.0490973196846


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.059427506859
10.0 20.0 0.0588016727585
20.0 30.0 0.0578535164529
30.0 40.0 0.0566630066195
40.0 50.0 0.0552664847509
50.0 60.0 0.0537355858711
60.0 70.0 0.0523345928166
70.0 80.0 0.0510704304032
80.0 90.0 0.0493056613909
90.0 100.0 0.0483243295146
100.0 110.0 0.0471244640673
110.0 120.0 0.0456090131676
120.0 130.0 0.0442807082928
130.0 140.0 0.0438242836619
140.0 150.0 0.0422744790303
150.0 160.0 0.0412001688335
160.0 170.0 0.0408787234307
170.0 180.0 0.0395890199388
180.0 190.0 0.0390393944404
190.0 200.0 0.0383036428367
200.0 210.0 0.0378865305835
210.0 220.0 0.0361821319703
220.0 230.0 0.0354359144849
230.0 240.0 0.0350529382511
240.0 250.0 0.036568137276
250.0 260.0 0.0338735056608
260.0 270.0 0.0339183780297
270.0 280.0 0.0336348977606
280.0 290.0 0.0337936744765
290.0 300.0 0.0312089047945
300.0 310.0 0.0320322987253
310.0 320.0 0.0301917373419
320.0 330.0 0.033676425986
330.0 340.0 0.0280703918283
340.0 350.0 0.0301033655134
350.0 360.0 0.032425741973
360.0 370.0 0.0282740822888
370.0 380.0 0.0287105761041
380.0 390.0 0.0319191911173
390.0 400.0 0.0243845992725
400.0 410.0 0.0297493908903
410.0 420.0 0.0259348383993
420.0 430.0 0.0269584384884
430.0 440.0 0.0266756001962
440.0 450.0 0.035508687503
450.0 460.0 0.0194691303375
460.0 470.0 0.0320673798675
470.0 480.0 0.0241493231632
480.0 490.0 0.0235628258126
490.0 500.0 0.0322389562249
500.0 510.0 0.0195434999718
510.0 520.0 0.0320726011817
520.0 530.0 0.0257708511111
530.0 540.0 0.0201184154657
540.0 550.0 0.0226477481684
550.0 560.0 0.0388731952951
560.0 570.0 0.00679071951439
570.0 580.0 0.0318395962683
580.0 590.0 0.0172112923577
590.0 600.0 0.0299016881586


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.283264621458
-5.0 -4.5 0.0145125403021
-4.5 -4.0 0.031013529939
-4.0 -3.5 0.0460991442046
-3.5 -3.0 0.054069896195
-3.0 -2.5 0.05535522254
-2.5 -2.0 0.0540029446531
-2.0 -1.5 0.0513858788356
-1.5 -1.0 0.0487280619265
-1.0 -0.5 0.0464444128986
-0.5 0.0 0.0454121030739
0.0 0.5 0.0452406952612
0.5 1.0 0.0465438944014
1.0 1.5 0.0487194051465
1.5 2.0 0.0513258851397
2.0 2.5 0.0539935521982
2.5 3.0 0.0555112179583
3.0 3.5 0.0539747587401
3.5 4.0 0.0467158114276
4.0 4.5 0.0311263964463
4.5 5.0 0.00891503848089
5.0 5.5 0.229042659931
5.5 6.0 0.0


