# create_pdfuncert_schemeB.py -sqrts 7 -Q20
# N3LO cross-section {deltaPDF}
0.00227803085326


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00298259940112
10.0 20.0 0.00292589349657
20.0 30.0 0.00284355091711
30.0 40.0 0.00276056240741
40.0 50.0 0.00257343563101
50.0 60.0 0.00250147278287
60.0 70.0 0.00241392756019
70.0 80.0 0.00224451727289
80.0 90.0 0.00217431869386
90.0 100.0 0.0020660058902
100.0 110.0 0.0019386863767
110.0 120.0 0.00202817861708
120.0 130.0 0.0017160152334
130.0 140.0 0.00183103288736
140.0 150.0 0.00166160782868
150.0 160.0 0.00144984436362
160.0 170.0 0.00176086685592
170.0 180.0 0.00154241707022
180.0 190.0 0.00163342737534
190.0 200.0 0.00139466444302
200.0 210.0 0.00175458967547
210.0 220.0 0.00133165789573
220.0 230.0 0.00131383683242
230.0 240.0 0.0015353532816
240.0 250.0 0.00114686040348
250.0 260.0 0.00184241737162
260.0 270.0 0.000880419619696
270.0 280.0 0.00175678637581
280.0 290.0 0.00135964848893
290.0 300.0 0.00164178960408
300.0 310.0 0.00107312982626
310.0 320.0 0.00213467327586
320.0 330.0 0.00113257803261
330.0 340.0 0.00147272416312
340.0 350.0 0.00293798868591
350.0 360.0 9.37642004375e-05
360.0 370.0 0.00165683127629
370.0 380.0 0.00208509089779
380.0 390.0 0.00112332761312
390.0 400.0 0.000992448313853
400.0 410.0 0.00179498960195
410.0 420.0 0.00183646058776
420.0 430.0 0.00227825093131
430.0 440.0 0.00169981125535
440.0 450.0 0.0035082430576
450.0 460.0 0.00271392787031
460.0 470.0 0.00106665838834
470.0 480.0 0.000161086581995
480.0 490.0 0.00212108466863
490.0 500.0 0.00425634806567
500.0 510.0 0.00115424432323
510.0 520.0 0.00234322009241
520.0 530.0 0.0018954936569
530.0 540.0 0.00501405581133
540.0 550.0 0.00230076586682
550.0 560.0 0.00138857754799
560.0 570.0 0.00389292800271
570.0 580.0 0.00774121170007
580.0 590.0 0.000935580348053
590.0 600.0 0.00218000133192


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.275983067476
-4.0 -3.5 0.00980830595243
-3.5 -3.0 0.00209525430349
-3.0 -2.5 0.00440088670003
-2.5 -2.0 0.00451481516942
-2.0 -1.5 0.00346666897102
-1.5 -1.0 0.00254337906739
-1.0 -0.5 0.00178709877976
-0.5 0.0 0.0013553340099
0.0 0.5 0.00137684814326
0.5 1.0 0.00178133893499
1.0 1.5 0.00254040277231
1.5 2.0 0.00349862636239
2.0 2.5 0.00430113709763
2.5 3.0 0.0047467861851
3.0 3.5 0.00154117516322
3.5 4.0 0.00993022446796
4.0 4.5 0.135498156274
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


