# create_pdfuncert_schemeB.py -sqrts 30 -NNLO -Q10
# NNLO cross-section {deltaPDF}
0.0689661489531


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0817452554961
10.0 20.0 0.0808736242928
20.0 30.0 0.0802977680918
30.0 40.0 0.0787087810551
40.0 50.0 0.0770400055464
50.0 60.0 0.0755083456314
60.0 70.0 0.0739288375193
70.0 80.0 0.071634895565
80.0 90.0 0.0707156470674
90.0 100.0 0.0683622341683
100.0 110.0 0.0672922023234
110.0 120.0 0.0651677353423
120.0 130.0 0.0640390211613
130.0 140.0 0.0624883916265
140.0 150.0 0.0617355230083
150.0 160.0 0.0596666684161
160.0 170.0 0.0584107103861
170.0 180.0 0.0586015765905
180.0 190.0 0.0559218594532
190.0 200.0 0.0565678153583
200.0 210.0 0.0539294082037
210.0 220.0 0.0536663006974
220.0 230.0 0.0529616965945
230.0 240.0 0.051993094845
240.0 250.0 0.0509349834364
250.0 260.0 0.050093683988
260.0 270.0 0.0495671867512
270.0 280.0 0.0505852871389
280.0 290.0 0.0490379845616
290.0 300.0 0.0465632664283
300.0 310.0 0.0464253765123
310.0 320.0 0.046449311847
320.0 330.0 0.0448314656327
330.0 340.0 0.0453205001537
340.0 350.0 0.0439643307934
350.0 360.0 0.0464447664016
360.0 370.0 0.0425787185766
370.0 380.0 0.045151333804
380.0 390.0 0.0409978698105
390.0 400.0 0.0422511160879
400.0 410.0 0.0432108676472
410.0 420.0 0.0419315068117
420.0 430.0 0.0398925238299
430.0 440.0 0.0432688196018
440.0 450.0 0.0398532142646
450.0 460.0 0.0356665339755
460.0 470.0 0.040539596065
470.0 480.0 0.0350823991229
480.0 490.0 0.0384278663595
490.0 500.0 0.0426326443005
500.0 510.0 0.045230837348
510.0 520.0 0.0294794540855
520.0 530.0 0.0376522315477
530.0 540.0 0.0411502223173
540.0 550.0 0.0324624412574
550.0 560.0 0.042165631047
560.0 570.0 0.0321798756531
570.0 580.0 0.0434447265123
580.0 590.0 0.0259123363576
590.0 600.0 0.0543259711854


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.00889818609791
-5.0 -4.5 0.042713440499
-4.5 -4.0 0.0628304107982
-4.0 -3.5 0.0755320526825
-3.5 -3.0 0.077660793595
-3.0 -2.5 0.0772392312752
-2.5 -2.0 0.0738151361758
-2.0 -1.5 0.0707724824468
-1.5 -1.0 0.0676500709074
-1.0 -0.5 0.0649460005022
-0.5 0.0 0.0636485786155
0.0 0.5 0.063565738619
0.5 1.0 0.065192102556
1.0 1.5 0.0675227622677
1.5 2.0 0.070766358746
2.0 2.5 0.0739560743763
2.5 3.0 0.0774725625708
3.0 3.5 0.0779194583217
3.5 4.0 0.0743067541098
4.0 4.5 0.0634680894975
4.5 5.0 0.0394591036456
5.0 5.5 0.000299179763395
5.5 6.0 0.0


