# create_pdfuncert_schemeB.py -sqrts 13 -Q40
# N3LO cross-section {deltaPDF}
0.00199097060441


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00250052611525
10.0 20.0 0.00245964284545
20.0 30.0 0.00242259770998
30.0 40.0 0.00238299413494
40.0 50.0 0.00230808862223
50.0 60.0 0.0021952102034
60.0 70.0 0.00218283469178
70.0 80.0 0.00205483639092
80.0 90.0 0.00199279638832
90.0 100.0 0.00193709801126
100.0 110.0 0.0018360250026
110.0 120.0 0.00179540236715
120.0 130.0 0.00171186408802
130.0 140.0 0.00152824143092
140.0 150.0 0.00172936419434
150.0 160.0 0.00144169887566
160.0 170.0 0.00150458369653
170.0 180.0 0.00144822441752
180.0 190.0 0.00140046587056
190.0 200.0 0.00137109522275
200.0 210.0 0.00144769169212
210.0 220.0 0.00135347638665
220.0 230.0 0.00114983798045
230.0 240.0 0.00111360077589
240.0 250.0 0.00126356412296
250.0 260.0 0.000978444725347
260.0 270.0 0.00134102527201
270.0 280.0 0.000633336738573
280.0 290.0 0.00186725053017
290.0 300.0 0.00105323316142
300.0 310.0 0.000781097000245
310.0 320.0 0.000745053503193
320.0 330.0 0.00152635457708
330.0 340.0 0.000858001024432
340.0 350.0 0.00147116780555
350.0 360.0 0.00102660836941
360.0 370.0 0.000235634156429
370.0 380.0 0.00123825546864
380.0 390.0 0.000806506993147
390.0 400.0 0.00222416287956
400.0 410.0 0.000432754338548
410.0 420.0 0.00210015015394
420.0 430.0 0.000597338783447
430.0 440.0 0.00133820265281
440.0 450.0 0.00184095312389
450.0 460.0 0.000846148949465
460.0 470.0 0.000684736224844
470.0 480.0 0.00161799452283
480.0 490.0 0.00112043505875
490.0 500.0 0.00100365370095
500.0 510.0 0.00149854153635
510.0 520.0 0.00253425269782
520.0 530.0 0.000576256439601
530.0 540.0 0.00224786510961
540.0 550.0 0.000318411462591
550.0 560.0 0.00160897797937
560.0 570.0 0.00054939160361
570.0 580.0 0.00302257782097
580.0 590.0 0.000800188979554
590.0 600.0 0.000174431102785


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0507737656405
-4.5 -4.0 0.00386871571404
-4.0 -3.5 0.00185706845811
-3.5 -3.0 0.00347311348636
-3.0 -2.5 0.00353112694215
-2.5 -2.0 0.00302170541479
-2.0 -1.5 0.00244879475666
-1.5 -1.0 0.00193206061867
-1.0 -0.5 0.00155329456733
-0.5 0.0 0.00132717319358
0.0 0.5 0.00132997051938
0.5 1.0 0.00155944862542
1.0 1.5 0.0019723902931
1.5 2.0 0.00241042421235
2.0 2.5 0.00301428267277
2.5 3.0 0.0036178354545
3.0 3.5 0.00342294868737
3.5 4.0 0.00211880679493
4.0 4.5 0.00261244657267
4.5 5.0 0.0449886463917
5.0 5.5 0.0
5.5 6.0 0.0


