# create_pdfuncert_schemeB.py -sqrts 80 -NNLO -Q20
# NNLO cross-section {deltaPDF}
0.0687180564173


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0790376332145
10.0 20.0 0.078697339211
20.0 30.0 0.0779384962498
30.0 40.0 0.0770215104097
40.0 50.0 0.0759913684609
50.0 60.0 0.0745921300671
60.0 70.0 0.0733401937618
70.0 80.0 0.0720715088349
80.0 90.0 0.0704965209144
90.0 100.0 0.0694872904951
100.0 110.0 0.0680685379124
110.0 120.0 0.0675670868281
120.0 130.0 0.0656979023065
130.0 140.0 0.0651339556631
140.0 150.0 0.0629002440377
150.0 160.0 0.0628103355375
160.0 170.0 0.062078226017
170.0 180.0 0.0612941896809
180.0 190.0 0.0593899881625
190.0 200.0 0.0590784188784
200.0 210.0 0.0582227759267
210.0 220.0 0.0582260932665
220.0 230.0 0.0560174971441
230.0 240.0 0.0554009612525
240.0 250.0 0.0565630390716
250.0 260.0 0.0554186086892
260.0 270.0 0.0512191885165
270.0 280.0 0.0552667403926
280.0 290.0 0.0537918508501
290.0 300.0 0.0509481065155
300.0 310.0 0.0556116195206
310.0 320.0 0.0494132061637
320.0 330.0 0.0517422359898
330.0 340.0 0.0484295230135
340.0 350.0 0.0531492322751
350.0 360.0 0.0460327910839
360.0 370.0 0.050072490484
370.0 380.0 0.0457149257559
380.0 390.0 0.0491183915416
390.0 400.0 0.0469300755939
400.0 410.0 0.0499585024196
410.0 420.0 0.046485926524
420.0 430.0 0.0430676425728
430.0 440.0 0.0525612296826
440.0 450.0 0.0433100129647
450.0 460.0 0.0476975011386
460.0 470.0 0.04458126798
470.0 480.0 0.0407821967623
480.0 490.0 0.0491128430738
490.0 500.0 0.0432219974684
500.0 510.0 0.0433933511327
510.0 520.0 0.045977811619
520.0 530.0 0.0496944597522
530.0 540.0 0.0360002163073
540.0 550.0 0.0390968423319
550.0 560.0 0.0513620552899
560.0 570.0 0.0371605282487
570.0 580.0 0.0474138253238
580.0 590.0 0.0317191018756
590.0 600.0 0.0527474837043


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0219600580531
-5.5 -5.0 0.0411614787086
-5.0 -4.5 0.0582167562647
-4.5 -4.0 0.0649346960319
-4.0 -3.5 0.0688762831594
-3.5 -3.0 0.0701567278896
-3.0 -2.5 0.0700958497779
-2.5 -2.0 0.0698202992559
-2.0 -1.5 0.0692694267394
-1.5 -1.0 0.0687800213643
-1.0 -0.5 0.0684991134466
-0.5 0.0 0.0681453530121
0.0 0.5 0.068240060435
0.5 1.0 0.0685214166744
1.0 1.5 0.0686666710928
1.5 2.0 0.0693313479888
2.0 2.5 0.0696839861553
2.5 3.0 0.0702657047432
3.0 3.5 0.069875819964
3.5 4.0 0.0688151383897
4.0 4.5 0.0653618376293
4.5 5.0 0.0577527353879
5.0 5.5 0.0426164583079
5.5 6.0 0.0174990056218


