# create_pdfuncert_schemeB.py -sqrts 100 -Q20
# N3LO cross-section {deltaPDF}
0.00636590108556


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00643517246357
10.0 20.0 0.00644444952966
20.0 30.0 0.00651442427397
30.0 40.0 0.00642921846543
40.0 50.0 0.00659100118342
50.0 60.0 0.00655856771704
60.0 70.0 0.00648457795469
70.0 80.0 0.00663679174095
80.0 90.0 0.00659413413186
90.0 100.0 0.00640487417972
100.0 110.0 0.00655563661731
110.0 120.0 0.00628313294715
120.0 130.0 0.00666210023116
130.0 140.0 0.00636210668261
140.0 150.0 0.00636877211007
150.0 160.0 0.00627641582218
160.0 170.0 0.00634688579941
170.0 180.0 0.0059844753489
180.0 190.0 0.00619077110212
190.0 200.0 0.0060551772079
200.0 210.0 0.00602728099702
210.0 220.0 0.00592546611198
220.0 230.0 0.00639024273662
230.0 240.0 0.0056828189803
240.0 250.0 0.0061133178478
250.0 260.0 0.00526482873241
260.0 270.0 0.00570097533477
270.0 280.0 0.00519540746279
280.0 290.0 0.00648726779171
290.0 300.0 0.00577926737283
300.0 310.0 0.00497286953356
310.0 320.0 0.00553581619261
320.0 330.0 0.00486794271903
330.0 340.0 0.00543328550437
340.0 350.0 0.00551440142219
350.0 360.0 0.00523985204404
360.0 370.0 0.00492017571285
370.0 380.0 0.00515701495039
380.0 390.0 0.00529064935689
390.0 400.0 0.00513982108739
400.0 410.0 0.00373571950254
410.0 420.0 0.00623221890268
420.0 430.0 0.00528127652492
430.0 440.0 0.0026679785893
440.0 450.0 0.00548423603287
450.0 460.0 0.00622668820242
460.0 470.0 0.00325272714538
470.0 480.0 0.00757829362663
480.0 490.0 0.00196034231995
490.0 500.0 0.00505393381442
500.0 510.0 0.00439675486551
510.0 520.0 0.00654777156346
520.0 530.0 0.00116069547638
530.0 540.0 0.00797191278621
540.0 550.0 0.00220604351233
550.0 560.0 0.00503130396735
560.0 570.0 0.00104894099665
570.0 580.0 0.00960695891791
580.0 590.0 0.0015366541158
590.0 600.0 0.00422205798912


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 4.44928538747e-05
-5.5 -5.0 0.000620104295755
-5.0 -4.5 0.0026100729739
-4.5 -4.0 0.00353770576414
-4.0 -3.5 0.00453023207495
-3.5 -3.0 0.00517954216823
-3.0 -2.5 0.00551497896328
-2.5 -2.0 0.00620613194881
-2.0 -1.5 0.00662254238092
-1.5 -1.0 0.00712329094392
-1.0 -0.5 0.00739877432449
-0.5 0.0 0.00757035459752
0.0 0.5 0.00760470079824
0.5 1.0 0.0074259481058
1.0 1.5 0.00715446654726
1.5 2.0 0.00661734931164
2.0 2.5 0.00616486762126
2.5 3.0 0.00560652743043
3.0 3.5 0.00503782975728
3.5 4.0 0.00433108917547
4.0 4.5 0.00404919379345
4.5 5.0 0.00231917569023
5.0 5.5 0.000787697204782
5.5 6.0 0.00436954469267


