# create_pdfuncert_schemeB.py -sqrts 20 -NNLO -Q40
# NNLO cross-section {deltaPDF}
0.0421113939951


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0513328820263
10.0 20.0 0.050725244803
20.0 30.0 0.049909566663
30.0 40.0 0.0488436007438
40.0 50.0 0.0474521270075
50.0 60.0 0.0462402280916
60.0 70.0 0.0449113669934
70.0 80.0 0.0438379420596
80.0 90.0 0.0421895773188
90.0 100.0 0.0414790230635
100.0 110.0 0.0403205246527
110.0 120.0 0.0388219906622
120.0 130.0 0.0378344184255
130.0 140.0 0.0375927871069
140.0 150.0 0.0359724940392
150.0 160.0 0.0353162919184
160.0 170.0 0.0347751789799
170.0 180.0 0.0337018015948
180.0 190.0 0.033333955919
190.0 200.0 0.0327831607984
200.0 210.0 0.0319687880794
210.0 220.0 0.0310972574695
220.0 230.0 0.0301959920713
230.0 240.0 0.029392158898
240.0 250.0 0.0317965706755
250.0 260.0 0.028895647686
260.0 270.0 0.0285197555402
270.0 280.0 0.0285089305618
280.0 290.0 0.029179338103
290.0 300.0 0.026350176778
300.0 310.0 0.026621216882
310.0 320.0 0.0264484481348
320.0 330.0 0.0287557546933
330.0 340.0 0.0232227859462
340.0 350.0 0.0258125864065
350.0 360.0 0.0284802587102
360.0 370.0 0.0240558647315
370.0 380.0 0.0248348377513
380.0 390.0 0.0261258021791
390.0 400.0 0.0211570312393
400.0 410.0 0.0250297163572
410.0 420.0 0.0224402010711
420.0 430.0 0.0227188058154
430.0 440.0 0.0224645520488
440.0 450.0 0.0311711406532
450.0 460.0 0.0153689822115
460.0 470.0 0.0269881935471
470.0 480.0 0.0214342121452
480.0 490.0 0.0192165338035
490.0 500.0 0.026606996821
500.0 510.0 0.0152099993728
510.0 520.0 0.0304285166498
520.0 530.0 0.0192788220932
530.0 540.0 0.0187023688942
540.0 550.0 0.0176507724746
550.0 560.0 0.0371205253339
560.0 570.0 0.00409076001217
570.0 580.0 0.0270829852151
580.0 590.0 0.0114007528042
590.0 600.0 0.0262177115632


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.250596096882
-5.0 -4.5 0.0152257151566
-4.5 -4.0 0.0245911055888
-4.0 -3.5 0.0380183006458
-3.5 -3.0 0.0451806587189
-3.0 -2.5 0.0468402535815
-2.5 -2.0 0.046004864911
-2.0 -1.5 0.0440246733275
-1.5 -1.0 0.0419267407705
-1.0 -0.5 0.0401128538702
-0.5 0.0 0.0392611824061
0.0 0.5 0.03909916015
0.5 1.0 0.0401575657805
1.0 1.5 0.0419458689865
1.5 2.0 0.043977006276
2.0 2.5 0.046010635562
2.5 3.0 0.0469223188247
3.0 3.5 0.0451174640268
3.5 4.0 0.0381709556758
4.0 4.5 0.0256504638067
4.5 5.0 0.00893163702672
5.0 5.5 0.187325135033
5.5 6.0 0.0


