# create_pdfuncert_schemeB.py -sqrts 1 -Q20
# N3LO cross-section {deltaPDF}
0.00171515988092


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00165577324883
10.0 20.0 0.0016671933342
20.0 30.0 0.00167494665172
30.0 40.0 0.00173431575611
40.0 50.0 0.00175760294849
50.0 60.0 0.00184968340116
60.0 70.0 0.00175736000658
70.0 80.0 0.00183284035757
80.0 90.0 0.00177511182256
90.0 100.0 0.00174066946415
100.0 110.0 0.00156917498801
110.0 120.0 0.00147387335314
120.0 130.0 0.0010614605149
130.0 140.0 0.00108905003458
140.0 150.0 0.000589769795078
150.0 160.0 0.000143980051378
160.0 170.0 0.000569732913774
170.0 180.0 0.00140997861786
180.0 190.0 0.00117792976638
190.0 200.0 0.00302943618634
200.0 210.0 0.00354029295398
210.0 220.0 0.00441307648763
220.0 230.0 0.00550157011747
230.0 240.0 0.00875378626967
240.0 250.0 0.00211562909512
250.0 260.0 0.0158941945386
260.0 270.0 0.00932477197735
270.0 280.0 0.0141111149987
280.0 290.0 0.00203061768096
290.0 300.0 0.0116338924406
300.0 310.0 0.0201007030555
310.0 320.0 0.0525650892038
320.0 330.0 0.01433758203
330.0 340.0 0.0295931928424
340.0 350.0 0.0748566611472
350.0 360.0 0.0289419790261
360.0 370.0 0.0508103968428
370.0 380.0 0.0331764113246
380.0 390.0 0.0683209833336
390.0 400.0 0.0645770188875
400.0 410.0 0.0869371038215
410.0 420.0 0.110939613144
420.0 430.0 0.114388647161
430.0 440.0 0.187911020898
440.0 450.0 0.115473924235
450.0 460.0 0.234587093152
460.0 470.0 0.0305363665718
470.0 480.0 0.34279030977
480.0 490.0 0.54605483195
490.0 500.0 1.02154578633
500.0 510.0 0.0
510.0 520.0 0.0
520.0 530.0 0.0
530.0 540.0 0.0
540.0 550.0 0.0
550.0 560.0 0.0
560.0 570.0 0.0
570.0 580.0 0.0
580.0 590.0 0.0
590.0 600.0 0.0


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.0
-4.0 -3.5 0.0
-3.5 -3.0 0.0
-3.0 -2.5 0.0
-2.5 -2.0 0.123486644512
-2.0 -1.5 0.0116639793988
-1.5 -1.0 0.00127013030049
-1.0 -0.5 0.00155785809957
-0.5 0.0 0.00213310814402
0.0 0.5 0.00212403922353
0.5 1.0 0.00159148771062
1.0 1.5 0.00133768003527
1.5 2.0 0.0119447666525
2.0 2.5 0.135654722387
2.5 3.0 0.0
3.0 3.5 0.0
3.5 4.0 0.0
4.0 4.5 0.0
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


