# create_pdfuncert_schemeB.py -sqrts 100 -NNLO
# NNLO cross-section {deltaPDF}
0.126608442588


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.141263789285
10.0 20.0 0.140917555346
20.0 30.0 0.140137594523
30.0 40.0 0.138754021221
40.0 50.0 0.137428250657
50.0 60.0 0.135857700787
60.0 70.0 0.133996553208
70.0 80.0 0.132118963003
80.0 90.0 0.130558346742
90.0 100.0 0.128382894664
100.0 110.0 0.126644550186
110.0 120.0 0.124733189387
120.0 130.0 0.123422932584
130.0 140.0 0.121049176554
140.0 150.0 0.120582277519
150.0 160.0 0.117978634331
160.0 170.0 0.116723621501
170.0 180.0 0.114866820526
180.0 190.0 0.114369746723
190.0 200.0 0.111708631343
200.0 210.0 0.11101492075
210.0 220.0 0.110515332992
220.0 230.0 0.109870899407
230.0 240.0 0.106903717657
240.0 250.0 0.10427992574
250.0 260.0 0.106059052431
260.0 270.0 0.102671953094
270.0 280.0 0.101961009086
280.0 290.0 0.103886829402
290.0 300.0 0.102959037991
300.0 310.0 0.099055644716
310.0 320.0 0.10109053828
320.0 330.0 0.0950515889763
330.0 340.0 0.0988251038269
340.0 350.0 0.0987957956782
350.0 360.0 0.0946685070201
360.0 370.0 0.0939070326617
370.0 380.0 0.0937215527459
380.0 390.0 0.0956595586888
390.0 400.0 0.0916511683075
400.0 410.0 0.0907407044723
410.0 420.0 0.0895623586483
420.0 430.0 0.0870178634252
430.0 440.0 0.0941743259656
440.0 450.0 0.0818185670327
450.0 460.0 0.094429818876
460.0 470.0 0.0986307529238
470.0 480.0 0.0831035840483
480.0 490.0 0.0838240076823
490.0 500.0 0.0868249720621
500.0 510.0 0.0824960399913
510.0 520.0 0.08394458007
520.0 530.0 0.0869877088364
530.0 540.0 0.0796030905482
540.0 550.0 0.0992596642774
550.0 560.0 0.080736299227
560.0 570.0 0.0655050890899
570.0 580.0 0.0894787206038
580.0 590.0 0.082925759372
590.0 600.0 0.0767612708114


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0754552418531
-5.5 -5.0 0.101658043134
-5.0 -4.5 0.116637229215
-4.5 -4.0 0.123587795282
-4.0 -3.5 0.126037355909
-3.5 -3.0 0.127555413657
-3.0 -2.5 0.127215770647
-2.5 -2.0 0.127459230351
-2.0 -1.5 0.126995686602
-1.5 -1.0 0.127166552116
-1.0 -0.5 0.126906497883
-0.5 0.0 0.127044201136
0.0 0.5 0.127223182219
0.5 1.0 0.126851264283
1.0 1.5 0.127092127726
1.5 2.0 0.12714698666
2.0 2.5 0.127119395966
2.5 3.0 0.127551193488
3.0 3.5 0.127563850781
3.5 4.0 0.125911241756
4.0 4.5 0.123732780898
4.5 5.0 0.116324688779
5.0 5.5 0.102293891687
5.5 6.0 0.0725958708456


