# create_pdfuncert_schemeB.py -sqrts 60 -Q20
# N3LO cross-section {deltaPDF}
0.00594561394831


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00633476549724
10.0 20.0 0.00642090361985
20.0 30.0 0.00642585738522
30.0 40.0 0.00638046356107
40.0 50.0 0.00634649905615
50.0 60.0 0.0062844103396
60.0 70.0 0.00628092114351
70.0 80.0 0.00622630135182
80.0 90.0 0.00628034788242
90.0 100.0 0.00591511288599
100.0 110.0 0.00601923231358
110.0 120.0 0.00598284049179
120.0 130.0 0.00595122541102
130.0 140.0 0.00579112455293
140.0 150.0 0.00554660793573
150.0 160.0 0.00567332331035
160.0 170.0 0.0056573066236
170.0 180.0 0.0054507384322
180.0 190.0 0.00532261239605
190.0 200.0 0.00540225531262
200.0 210.0 0.0053406492572
210.0 220.0 0.004816795638
220.0 230.0 0.00498423224901
230.0 240.0 0.00460063142965
240.0 250.0 0.00527109822897
250.0 260.0 0.00447710449187
260.0 270.0 0.00498637486408
270.0 280.0 0.00511125682099
280.0 290.0 0.0050081526535
290.0 300.0 0.0036838701188
300.0 310.0 0.0043762628546
310.0 320.0 0.00505026544231
320.0 330.0 0.00404828510029
330.0 340.0 0.00477402683389
340.0 350.0 0.00308145341726
350.0 360.0 0.00337514901192
360.0 370.0 0.00611275490685
370.0 380.0 0.00349897379989
380.0 390.0 0.00331389392624
390.0 400.0 0.00401423033138
400.0 410.0 0.00424968220053
410.0 420.0 0.00289894558123
420.0 430.0 0.00503639110636
430.0 440.0 0.00428032685787
440.0 450.0 0.00332574082812
450.0 460.0 0.00405728072798
460.0 470.0 0.00179162435262
470.0 480.0 0.00680446005693
480.0 490.0 0.00211064747588
490.0 500.0 0.00244246753232
500.0 510.0 0.00481294900188
510.0 520.0 0.00485819897664
520.0 530.0 0.000154317804604
530.0 540.0 0.000204475034268
540.0 550.0 0.00864227173442
550.0 560.0 0.00297267712204
560.0 570.0 0.00374660223568
570.0 580.0 0.00122894807819
580.0 590.0 0.0052099754634
590.0 600.0 0.00244924980457


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0121815382757
-5.5 -5.0 0.00271904475754
-5.0 -4.5 0.00406570381408
-4.5 -4.0 0.00507353940312
-4.0 -3.5 0.00553960792431
-3.5 -3.0 0.00562282712763
-3.0 -2.5 0.00576662286713
-2.5 -2.0 0.0058791444536
-2.0 -1.5 0.00604064614464
-1.5 -1.0 0.00602234745049
-1.0 -0.5 0.00610994612038
-0.5 0.0 0.00626251089928
0.0 0.5 0.00611873110868
0.5 1.0 0.00615482692514
1.0 1.5 0.00608891155416
1.5 2.0 0.00602122961937
2.0 2.5 0.00579968841441
2.5 3.0 0.00579839174026
3.0 3.5 0.00576104467879
3.5 4.0 0.0053509313126
4.0 4.5 0.00525257124913
4.5 5.0 0.00417299659275
5.0 5.5 0.000449687934487
5.5 6.0 0.00202441725552


