# create_pdfuncert_schemeB.py -sqrts 30 -NNLO
# NNLO cross-section {deltaPDF}
0.0958149606042


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.112418784642
10.0 20.0 0.111530749248
20.0 30.0 0.110703616573
30.0 40.0 0.108699945933
40.0 50.0 0.10682356905
50.0 60.0 0.104626995868
60.0 70.0 0.102541704447
70.0 80.0 0.0998363767761
80.0 90.0 0.0982041648674
90.0 100.0 0.0954054557083
100.0 110.0 0.0939614104972
110.0 120.0 0.0908309645287
120.0 130.0 0.0893728962819
130.0 140.0 0.0872273296511
140.0 150.0 0.0863156103773
150.0 160.0 0.0829623030919
160.0 170.0 0.0820090331488
170.0 180.0 0.0813900639524
180.0 190.0 0.0785420770529
190.0 200.0 0.0784747013628
200.0 210.0 0.0758124951312
210.0 220.0 0.0741441003993
220.0 230.0 0.0738993124495
230.0 240.0 0.0723801138895
240.0 250.0 0.072013255899
250.0 260.0 0.0690224496565
260.0 270.0 0.0692552911793
270.0 280.0 0.0698627759248
280.0 290.0 0.0685463757525
290.0 300.0 0.0648412224519
300.0 310.0 0.0641972283514
310.0 320.0 0.0645668510954
320.0 330.0 0.062690237754
330.0 340.0 0.0628631082253
340.0 350.0 0.061530535369
350.0 360.0 0.0645048222873
360.0 370.0 0.059338891153
370.0 380.0 0.0613077282931
380.0 390.0 0.0574144299941
390.0 400.0 0.0571793776619
400.0 410.0 0.0609396055842
410.0 420.0 0.059925541429
420.0 430.0 0.0499158512194
430.0 440.0 0.0634140816942
440.0 450.0 0.0553893901562
450.0 460.0 0.0484692547904
460.0 470.0 0.0577524297194
470.0 480.0 0.0466099854103
480.0 490.0 0.0568203219491
490.0 500.0 0.053079010571
500.0 510.0 0.0614306412225
510.0 520.0 0.0460168400049
520.0 530.0 0.0531867278447
530.0 540.0 0.0507078782534
540.0 550.0 0.0485752498706
550.0 560.0 0.0600754872865
560.0 570.0 0.0446503452998
570.0 580.0 0.0518221645429
580.0 590.0 0.0477949526001
590.0 600.0 0.0600160682327


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0224976967014
-5.0 -4.5 0.0697481825845
-4.5 -4.0 0.0951070915357
-4.0 -3.5 0.109058578523
-3.5 -3.0 0.110602118631
-3.0 -2.5 0.108621766935
-2.5 -2.0 0.103345927386
-2.0 -1.5 0.0982971630653
-1.5 -1.0 0.0934833197945
-1.0 -0.5 0.0892780182567
-0.5 0.0 0.0873938927493
0.0 0.5 0.087342875498
0.5 1.0 0.0896348756814
1.0 1.5 0.0933640352089
1.5 2.0 0.0982462523367
2.0 2.5 0.103498366102
2.5 3.0 0.108798696477
3.0 3.5 0.110956469863
3.5 4.0 0.107703120656
4.0 4.5 0.0955491379556
4.5 5.0 0.0641855467828
5.0 5.5 0.00960368984487
5.5 6.0 0.0


