# create_pdfuncert_schemeB.py -sqrts 10 -NNLO -Q10
# NNLO cross-section {deltaPDF}
0.0481704944963


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0585543024984
10.0 20.0 0.0579902626246
20.0 30.0 0.0568800819373
30.0 40.0 0.0553734277113
40.0 50.0 0.0540952690848
50.0 60.0 0.0522191655016
60.0 70.0 0.0506935241604
70.0 80.0 0.0492660291299
80.0 90.0 0.0476532148837
90.0 100.0 0.0461305812253
100.0 110.0 0.0445950839203
110.0 120.0 0.0435125009342
120.0 130.0 0.0425584154303
130.0 140.0 0.0410399036444
140.0 150.0 0.0397961955731
150.0 160.0 0.039719071523
160.0 170.0 0.0380077574485
170.0 180.0 0.0373879828969
180.0 190.0 0.0365723133186
190.0 200.0 0.0354902073643
200.0 210.0 0.0351090169762
210.0 220.0 0.0335726928541
220.0 230.0 0.0331948384802
230.0 240.0 0.0338976561445
240.0 250.0 0.0318879314067
250.0 260.0 0.0314172766168
260.0 270.0 0.0328450820047
270.0 280.0 0.0301676024596
280.0 290.0 0.0298027265914
290.0 300.0 0.0293415531646
300.0 310.0 0.0299037369084
310.0 320.0 0.0283603147887
320.0 330.0 0.0262459675289
330.0 340.0 0.0314838697588
340.0 350.0 0.0262993582131
350.0 360.0 0.0253339373079
360.0 370.0 0.0268625407832
370.0 380.0 0.0257952378948
380.0 390.0 0.0297389843771
390.0 400.0 0.0227711861992
400.0 410.0 0.0294386739086
410.0 420.0 0.0223204858604
420.0 430.0 0.0234034561295
430.0 440.0 0.0256097973255
440.0 450.0 0.0258777189075
450.0 460.0 0.0207022383203
460.0 470.0 0.0247579146354
470.0 480.0 0.0215486216047
480.0 490.0 0.0238355745326
490.0 500.0 0.0221922209331
500.0 510.0 0.02316267508
510.0 520.0 0.0174652672997
520.0 530.0 0.0212958241843
530.0 540.0 0.0191438604643
540.0 550.0 0.0346512978063
550.0 560.0 0.0185434946029
560.0 570.0 0.0138829701953
570.0 580.0 0.0249670535994
580.0 590.0 0.0108662824182
590.0 600.0 0.020416860579


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.000617207382164
-4.0 -3.5 0.0200291214703
-3.5 -3.0 0.0427748089622
-3.0 -2.5 0.0525654053745
-2.5 -2.0 0.0546628646455
-2.0 -1.5 0.0522569773546
-1.5 -1.0 0.0491001866518
-1.0 -0.5 0.0462243708508
-0.5 0.0 0.0445654616267
0.0 0.5 0.0445423031782
0.5 1.0 0.0462300956583
1.0 1.5 0.0490286892174
1.5 2.0 0.0524478915099
2.0 2.5 0.0544358663855
2.5 3.0 0.0527005875189
3.0 3.5 0.0422853654948
3.5 4.0 0.0186400550861
4.0 4.5 0.0060461227444
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


