# create_pdfuncert_schemeB.py -sqrts 1 -NNLO -Q10
# NNLO cross-section {deltaPDF}
0.0105771280711


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0180913029224
10.0 20.0 0.0171858585904
20.0 30.0 0.0157443613091
30.0 40.0 0.0139072088937
40.0 50.0 0.0117698267388
50.0 60.0 0.0096094592519
60.0 70.0 0.00723065719986
70.0 80.0 0.00463971169627
80.0 90.0 0.00171076957275
90.0 100.0 0.000838362551237
100.0 110.0 0.00405783506591
110.0 120.0 0.00676101280819
120.0 130.0 0.0101781405766
130.0 140.0 0.0133130010473
140.0 150.0 0.0158546509068
150.0 160.0 0.0195032791865
160.0 170.0 0.0213039649662
170.0 180.0 0.0246452150074
180.0 190.0 0.026809397392
190.0 200.0 0.0270908115585
200.0 210.0 0.0278497935026
210.0 220.0 0.0316506552647
220.0 230.0 0.0336644223238
230.0 240.0 0.0315350184525
240.0 250.0 0.0199461965567
250.0 260.0 0.0201172157753
260.0 270.0 0.0486300912649
270.0 280.0 0.0297817938666
280.0 290.0 0.0327807643257
290.0 300.0 0.0119082004228
300.0 310.0 0.0143899205395
310.0 320.0 0.00640254791499
320.0 330.0 0.106905989257
330.0 340.0 0.012550251581
340.0 350.0 0.0805626354432
350.0 360.0 0.0492725856864
360.0 370.0 0.0288224618712
370.0 380.0 0.0162836076528
380.0 390.0 0.0445448828414
390.0 400.0 0.115827360934
400.0 410.0 0.247926078482
410.0 420.0 0.190608541933
420.0 430.0 0.143974050122
430.0 440.0 0.198544528054
440.0 450.0 0.34730650441
450.0 460.0 0.424453639455
460.0 470.0 0.971064265022
470.0 480.0 1.09726857069
480.0 490.0 1.30942478888
490.0 500.0 2.99311142598
500.0 510.0 0.0
510.0 520.0 0.0
520.0 530.0 0.0
530.0 540.0 0.0
540.0 550.0 0.0
550.0 560.0 0.0
560.0 570.0 0.0
570.0 580.0 0.0
580.0 590.0 0.0
590.0 600.0 0.0


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.0
-4.0 -3.5 0.0
-3.5 -3.0 0.0
-3.0 -2.5 0.0
-2.5 -2.0 0.252966988917
-2.0 -1.5 0.0271911159293
-1.5 -1.0 0.0109067385004
-1.0 -0.5 0.0063486680002
-0.5 0.0 0.014985190856
0.0 0.5 0.0149459644891
0.5 1.0 0.00636669512077
1.0 1.5 0.0108901700109
1.5 2.0 0.0263647906098
2.0 2.5 0.154939091284
2.5 3.0 0.0
3.0 3.5 0.0
3.5 4.0 0.0
4.0 4.5 0.0
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


