# create_pdfuncert_schemeB.py -sqrts 60 -Q10
# N3LO cross-section {deltaPDF}
0.01071566441


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0111973463547
10.0 20.0 0.01119486273
20.0 30.0 0.0112270823863
30.0 40.0 0.0113106561112
40.0 50.0 0.0111879931907
50.0 60.0 0.0111757068101
60.0 70.0 0.0111864768713
70.0 80.0 0.0113752049068
80.0 90.0 0.0109353802904
90.0 100.0 0.0108222850062
100.0 110.0 0.011031025103
110.0 120.0 0.0108551343398
120.0 130.0 0.0106993780275
130.0 140.0 0.0105557819908
140.0 150.0 0.0105054601348
150.0 160.0 0.010284535364
160.0 170.0 0.0103213012913
170.0 180.0 0.0100343493734
180.0 190.0 0.0100134826478
190.0 200.0 0.00987090979199
200.0 210.0 0.0101902415038
210.0 220.0 0.00865730658122
220.0 230.0 0.00942245404801
230.0 240.0 0.0092385437659
240.0 250.0 0.00923155977216
250.0 260.0 0.00881508256929
260.0 270.0 0.00902125425455
270.0 280.0 0.0093153952182
280.0 290.0 0.00906294533376
290.0 300.0 0.00803320479743
300.0 310.0 0.00749461336751
310.0 320.0 0.00895975627926
320.0 330.0 0.00866852982875
330.0 340.0 0.00889203565432
340.0 350.0 0.00576662274081
350.0 360.0 0.00827626132829
360.0 370.0 0.00955061422154
370.0 380.0 0.00724422576694
380.0 390.0 0.00636749442752
390.0 400.0 0.00921389468639
400.0 410.0 0.00661972773739
410.0 420.0 0.00549096841395
420.0 430.0 0.00786712897648
430.0 440.0 0.00814109065499
440.0 450.0 0.00767413578362
450.0 460.0 0.0094449913812
460.0 470.0 0.00124974793337
470.0 480.0 0.0100565652283
480.0 490.0 0.00487551157974
490.0 500.0 0.00528916645521
500.0 510.0 0.0108886925291
510.0 520.0 0.00696231396557
520.0 530.0 0.00251648721584
530.0 540.0 0.00137303606981
540.0 550.0 0.0124528634961
550.0 560.0 0.00460410888245
560.0 570.0 0.00870466160675
570.0 580.0 0.00130384254197
580.0 590.0 0.00376417164222
590.0 600.0 0.00774278691144


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0151168111015
-5.5 -5.0 0.000653487602644
-5.0 -4.5 0.00446629680954
-4.5 -4.0 0.00633884504717
-4.0 -3.5 0.00788531023132
-3.5 -3.0 0.00882604364512
-3.0 -2.5 0.0095366210162
-2.5 -2.0 0.0103121912568
-2.0 -1.5 0.0109426952462
-1.5 -1.0 0.0113769380387
-1.0 -0.5 0.0118155899899
-0.5 0.0 0.0121650139189
0.0 0.5 0.0120319645655
0.5 1.0 0.0119371323128
1.0 1.5 0.0113264676194
1.5 2.0 0.0109243922235
2.0 2.5 0.0102601393216
2.5 3.0 0.00958131780351
3.0 3.5 0.00894144222753
3.5 4.0 0.00775227630183
4.0 4.5 0.00641723056998
4.5 5.0 0.00393551020651
5.0 5.5 0.00281684242998
5.5 6.0 0.0262265436206


