# create_pdfuncert_schemeB.py -sqrts 20 -Q20
# N3LO cross-section {deltaPDF}
0.00415328493067


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00503876994622
10.0 20.0 0.00501747434314
20.0 30.0 0.00498078927946
30.0 40.0 0.00482970821295
40.0 50.0 0.0047612046349
50.0 60.0 0.00459420962404
60.0 70.0 0.00460341740355
70.0 80.0 0.00445286780252
80.0 90.0 0.0041670403017
90.0 100.0 0.00419453149431
100.0 110.0 0.00394844764289
110.0 120.0 0.00394000185076
120.0 130.0 0.00352099169979
130.0 140.0 0.00386381887973
140.0 150.0 0.00340079370245
150.0 160.0 0.00347449002937
160.0 170.0 0.0032230491414
170.0 180.0 0.00312292642785
180.0 190.0 0.00317269856625
190.0 200.0 0.00298287298501
200.0 210.0 0.00285502157485
210.0 220.0 0.00287996336786
220.0 230.0 0.00240736614139
230.0 240.0 0.0027318330663
240.0 250.0 0.00266243122988
250.0 260.0 0.00225337793936
260.0 270.0 0.00236762435164
270.0 280.0 0.00302225745772
280.0 290.0 0.0022015917979
290.0 300.0 0.00215609193103
300.0 310.0 0.00221471720226
310.0 320.0 0.00163874694973
320.0 330.0 0.00248280199934
330.0 340.0 0.00234404791174
340.0 350.0 0.00180032488391
350.0 360.0 0.00225359745293
360.0 370.0 0.00245245801513
370.0 380.0 0.00126854064639
380.0 390.0 0.00286354727088
390.0 400.0 0.000998536994133
400.0 410.0 0.00276486011339
410.0 420.0 0.000959867250078
420.0 430.0 0.00131157694561
430.0 440.0 0.0020228621821
440.0 450.0 0.00348828923422
450.0 460.0 0.00049916873022
460.0 470.0 0.0017616113948
470.0 480.0 0.0010292628421
480.0 490.0 0.0026206715975
490.0 500.0 0.000503937028458
500.0 510.0 0.00302678346575
510.0 520.0 0.00038642814824
520.0 530.0 0.00588814566498
530.0 540.0 0.00248113575336
540.0 550.0 0.00167484082175
550.0 560.0 0.00206944354952
560.0 570.0 0.00164942190272
570.0 580.0 0.0033038564395
580.0 590.0 0.0012670564813
590.0 600.0 0.00181556216685


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.21255010662
-5.0 -4.5 0.00818562646506
-4.5 -4.0 0.00323979789162
-4.0 -3.5 0.00624634967798
-3.5 -3.0 0.00643832740087
-3.0 -2.5 0.00596358391415
-2.5 -2.0 0.00532073829772
-2.0 -1.5 0.0044981077451
-1.5 -1.0 0.00397778731938
-1.0 -0.5 0.00340897541032
-0.5 0.0 0.00316713750056
0.0 0.5 0.00314210330546
0.5 1.0 0.00347156663707
1.0 1.5 0.00391241371698
1.5 2.0 0.00456992965919
2.0 2.5 0.00523800912844
2.5 3.0 0.00599354595522
3.0 3.5 0.00649891353191
3.5 4.0 0.00616663718055
4.0 4.5 0.00306050496133
4.5 5.0 6.70624703199e-05
5.0 5.5 0.0235391251939
5.5 6.0 0.0


