# create_pdfuncert_schemeB.py -sqrts 20 -NNLO -Q10
# NNLO cross-section {deltaPDF}
0.0611167741657


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0734116669275
10.0 20.0 0.0727169693346
20.0 30.0 0.0716501486199
30.0 40.0 0.0702139992306
40.0 50.0 0.0686286019435
50.0 60.0 0.0668267229479
60.0 70.0 0.0651683926531
70.0 80.0 0.0635786703074
80.0 90.0 0.0614734996545
90.0 100.0 0.0601569127915
100.0 110.0 0.0590410200221
110.0 120.0 0.0568597834578
120.0 130.0 0.0552932686196
130.0 140.0 0.0545362352772
140.0 150.0 0.0529522478879
150.0 160.0 0.0517135779102
160.0 170.0 0.0509124053805
170.0 180.0 0.0497767764855
180.0 190.0 0.0489810266002
190.0 200.0 0.0475213788341
200.0 210.0 0.0470758090248
210.0 220.0 0.045454648122
220.0 230.0 0.044454529439
230.0 240.0 0.0440306659915
240.0 250.0 0.0451474794333
250.0 260.0 0.0429665267805
260.0 270.0 0.0418460447137
270.0 280.0 0.0416452935998
280.0 290.0 0.0426215964016
290.0 300.0 0.0390523856211
300.0 310.0 0.0397384404543
310.0 320.0 0.0390782746722
320.0 330.0 0.0415641207775
330.0 340.0 0.0352707205667
340.0 350.0 0.0381202574959
350.0 360.0 0.0393510959956
360.0 370.0 0.0355852903879
370.0 380.0 0.0346539079671
380.0 390.0 0.0409498211927
390.0 400.0 0.031011782433
400.0 410.0 0.0393144961349
410.0 420.0 0.0288259235006
420.0 430.0 0.0356550834041
430.0 440.0 0.0331016291074
440.0 450.0 0.0424426873514
450.0 460.0 0.0244936842714
460.0 470.0 0.0395489726711
470.0 480.0 0.0319016733936
480.0 490.0 0.0277820582244
490.0 500.0 0.0382365221974
500.0 510.0 0.0281010593805
510.0 520.0 0.0376852983682
520.0 530.0 0.0330548775809
530.0 540.0 0.0265843047709
540.0 550.0 0.0296359788057
550.0 560.0 0.0437212242507
560.0 570.0 0.0130000313459
570.0 580.0 0.043345456891
580.0 590.0 0.0196087171305
590.0 600.0 0.0363001840653


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.358849371166
-5.0 -4.5 0.0213816885951
-4.5 -4.0 0.0426061848801
-4.0 -3.5 0.0610870297471
-3.5 -3.0 0.0695904935005
-3.0 -2.5 0.0702164266254
-2.5 -2.0 0.0679935100341
-2.0 -1.5 0.0639662577255
-1.5 -1.0 0.0604419423243
-1.0 -0.5 0.057306823946
-0.5 0.0 0.055820932325
0.0 0.5 0.0557144524949
0.5 1.0 0.0573784865122
1.0 1.5 0.0603460432568
1.5 2.0 0.0640210570448
2.0 2.5 0.067873329976
2.5 3.0 0.0704656823654
3.0 3.5 0.0695185814348
3.5 4.0 0.0616329951156
4.0 4.5 0.0434939175692
4.5 5.0 0.0113617046205
5.0 5.5 0.314279226489
5.5 6.0 0.0


