# create_pdfuncert_schemeB.py -sqrts 10 -NNLO
# NNLO cross-section {deltaPDF}
0.0657095648077


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0795255464058
10.0 20.0 0.0788851359934
20.0 30.0 0.0773660370342
30.0 40.0 0.0754524093579
40.0 50.0 0.0737782927493
50.0 60.0 0.0712903835045
60.0 70.0 0.0692119675035
70.0 80.0 0.0673259382128
80.0 90.0 0.0648640228597
90.0 100.0 0.0631176661692
100.0 110.0 0.0610877378075
110.0 120.0 0.0594444765626
120.0 130.0 0.0578389122919
130.0 140.0 0.0561498100192
140.0 150.0 0.0544672898964
150.0 160.0 0.0538599905899
160.0 170.0 0.0517093440269
170.0 180.0 0.0508410972112
180.0 190.0 0.0497536268084
190.0 200.0 0.0491014732582
200.0 210.0 0.0473436730439
210.0 220.0 0.0457459452022
220.0 230.0 0.0461725781038
230.0 240.0 0.0456957156234
240.0 250.0 0.0432928286562
250.0 260.0 0.0433998913257
260.0 270.0 0.043272148983
270.0 280.0 0.0418236099273
280.0 290.0 0.0406072634613
290.0 300.0 0.0404788790616
300.0 310.0 0.0407405336405
310.0 320.0 0.0404257425642
320.0 330.0 0.035546498063
330.0 340.0 0.0407533301634
340.0 350.0 0.0394745598644
350.0 360.0 0.0326118741238
360.0 370.0 0.036889395898
370.0 380.0 0.037133096829
380.0 390.0 0.0396894031469
390.0 400.0 0.0321353077369
400.0 410.0 0.040011438711
410.0 420.0 0.0295778424419
420.0 430.0 0.0356692854844
430.0 440.0 0.0345086128071
440.0 450.0 0.0339141920351
450.0 460.0 0.02919363545
460.0 470.0 0.0399835215922
470.0 480.0 0.0253296580848
480.0 490.0 0.0357182801465
490.0 500.0 0.0278617995252
500.0 510.0 0.0368261245634
510.0 520.0 0.0213633349055
520.0 530.0 0.0354845762709
530.0 540.0 0.0235250393051
540.0 550.0 0.0485889659166
550.0 560.0 0.0235462145292
560.0 570.0 0.0203258050153
570.0 580.0 0.0355503797932
580.0 590.0 0.02005305242
590.0 600.0 0.0204338178212


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.00425470903419
-4.0 -3.5 0.0374994957529
-3.5 -3.0 0.0667280563223
-3.0 -2.5 0.0769339817101
-2.5 -2.0 0.0772233766203
-2.0 -1.5 0.0724840622369
-1.5 -1.0 0.0668490702642
-1.0 -0.5 0.0619608894787
-0.5 0.0 0.0593225332048
0.0 0.5 0.0591872119238
0.5 1.0 0.0620526235056
1.0 1.5 0.0667780830416
1.5 2.0 0.0725821196979
2.0 2.5 0.0770667614581
2.5 3.0 0.0773083491396
3.0 3.5 0.0664835223526
3.5 4.0 0.0363244915248
4.0 4.5 0.00285291367728
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


