# create_pdfuncert_schemeB.py -sqrts 80 -NNLO -Q10
# NNLO cross-section {deltaPDF}
0.0867215888748


# NNLO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.0988988470766
10.0 20.0 0.0985347920995
20.0 30.0 0.0976303423773
30.0 40.0 0.0965478539492
40.0 50.0 0.095467368866
50.0 60.0 0.0938258859107
60.0 70.0 0.0924447549089
70.0 80.0 0.0905511996884
80.0 90.0 0.0893928132879
90.0 100.0 0.0876502627455
100.0 110.0 0.0860517160995
110.0 120.0 0.0855591219982
120.0 130.0 0.0829615163111
130.0 140.0 0.0825569786189
140.0 150.0 0.0798989549966
150.0 160.0 0.0801381608806
160.0 170.0 0.0782257199983
170.0 180.0 0.0780736981216
180.0 190.0 0.0754155950953
190.0 200.0 0.0752629623529
200.0 210.0 0.0739524710871
210.0 220.0 0.0737619810192
220.0 230.0 0.071333639108
230.0 240.0 0.0705748252938
240.0 250.0 0.0720338101599
250.0 260.0 0.0700291280852
260.0 270.0 0.0653700206712
270.0 280.0 0.0712540899304
280.0 290.0 0.0681365595004
290.0 300.0 0.0650328674793
300.0 310.0 0.0696912783597
310.0 320.0 0.0640531371644
320.0 330.0 0.064287971989
330.0 340.0 0.0627517006516
340.0 350.0 0.0663257875061
350.0 360.0 0.0604600381875
360.0 370.0 0.063790924478
370.0 380.0 0.0581269302808
380.0 390.0 0.0633431024657
390.0 400.0 0.057972654518
400.0 410.0 0.0631220946107
410.0 420.0 0.0590185057521
420.0 430.0 0.0567138986294
430.0 440.0 0.0663012526134
440.0 450.0 0.0531727104736
450.0 460.0 0.0636965515653
460.0 470.0 0.0565947406161
470.0 480.0 0.0525737375338
480.0 490.0 0.0574632799711
490.0 500.0 0.0594956509172
500.0 510.0 0.0572313338795
510.0 520.0 0.0519960624333
520.0 530.0 0.0644667510959
530.0 540.0 0.0439473823228
540.0 550.0 0.049277258535
550.0 560.0 0.0638500029142
560.0 570.0 0.0490911873713
570.0 580.0 0.065028514111
580.0 590.0 0.0387888602185
590.0 600.0 0.0651742269322


# NNLO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.034296828827
-5.5 -5.0 0.0586649485788
-5.0 -4.5 0.0778541863035
-4.5 -4.0 0.0850713804772
-4.0 -3.5 0.088512985837
-3.5 -3.0 0.089294317532
-3.0 -2.5 0.0888563752611
-2.5 -2.0 0.0879709167647
-2.0 -1.5 0.087089061957
-1.5 -1.0 0.0863726596467
-1.0 -0.5 0.0857532494752
-0.5 0.0 0.0853692561939
0.0 0.5 0.0854843593817
0.5 1.0 0.085806307657
1.0 1.5 0.0861535655598
1.5 2.0 0.0871348081134
2.0 2.5 0.0878927801119
2.5 3.0 0.088993678987
3.0 3.5 0.0891304959876
3.5 4.0 0.0883695304713
4.0 4.5 0.0852673263298
4.5 5.0 0.0774847826522
5.0 5.5 0.0602052472744
5.5 6.0 0.0335188661701


