# create_pdfuncert_schemeB.py -sqrts 10 -Q10
# N3LO cross-section {deltaPDF}
0.00527115088086


# N3LO ptH {ptmin, ptmax, deltaPDF}
0.0 10.0 0.00689985844859
10.0 20.0 0.00678436352395
20.0 30.0 0.00663965684354
30.0 40.0 0.00649628777771
40.0 50.0 0.00620948435682
50.0 60.0 0.00607460848566
60.0 70.0 0.00574616518418
70.0 80.0 0.00546059779622
80.0 90.0 0.00520147473014
90.0 100.0 0.004925542549
100.0 110.0 0.00467670404057
110.0 120.0 0.0045159928003
120.0 130.0 0.00439616525628
130.0 140.0 0.0039081643196
140.0 150.0 0.00402042569
150.0 160.0 0.00351686220462
160.0 170.0 0.00354414326041
170.0 180.0 0.00342725411867
180.0 190.0 0.00319086198387
190.0 200.0 0.00300864950718
200.0 210.0 0.00354785287604
210.0 220.0 0.00247668137939
220.0 230.0 0.00287976966927
230.0 240.0 0.0027940313924
240.0 250.0 0.00226249778601
250.0 260.0 0.00317901023871
260.0 270.0 0.00227298593049
270.0 280.0 0.00233440644578
280.0 290.0 0.00200331286843
290.0 300.0 0.00228151913681
300.0 310.0 0.00249080225647
310.0 320.0 0.0019112276431
320.0 330.0 0.00271088761163
330.0 340.0 0.00160357452704
340.0 350.0 0.00279236836003
350.0 360.0 0.00271813872111
360.0 370.0 0.00228258893945
370.0 380.0 0.00191849136932
380.0 390.0 0.00188617937882
390.0 400.0 0.0022579762439
400.0 410.0 0.00368390818672
410.0 420.0 0.000583800634712
420.0 430.0 0.00291589214583
430.0 440.0 0.00171635353409
440.0 450.0 0.00261390696632
450.0 460.0 0.00185991872145
460.0 470.0 0.00139985219664
470.0 480.0 0.00183651716199
480.0 490.0 0.0038972609795
490.0 500.0 0.00155217680237
500.0 510.0 0.00376776714577
510.0 520.0 0.00104695561805
520.0 530.0 0.00243571090992
530.0 540.0 0.00327173438629
540.0 550.0 0.000320756952026
550.0 560.0 0.00343342191036
560.0 570.0 0.0032778348491
570.0 580.0 0.00500064698096
580.0 590.0 0.00161254567338
590.0 600.0 0.00700253235822


# N3LO yH {ptmin, ptmax, deltaPDF}
-6.0 -5.5 0.0
-5.5 -5.0 0.0
-5.0 -4.5 0.0
-4.5 -4.0 0.0278184446836
-4.0 -3.5 0.00504811994604
-3.5 -3.0 0.0102209923495
-3.0 -2.5 0.0100684459657
-2.5 -2.0 0.00868075329229
-2.0 -1.5 0.00712857949381
-1.5 -1.0 0.00542279406872
-1.0 -0.5 0.0040222629032
-0.5 0.0 0.00332810862659
0.0 0.5 0.00330943027198
0.5 1.0 0.00405193569392
1.0 1.5 0.00540460117759
1.5 2.0 0.00708002378784
2.0 2.5 0.00876130995638
2.5 3.0 0.0102811790543
3.0 3.5 0.00992192935344
3.5 4.0 0.0053411340511
4.0 4.5 0.0217159012426
4.5 5.0 0.0
5.0 5.5 0.0
5.5 6.0 0.0


